,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,95,Gollini P.,Por,P,5.5,-2.0,,,,,,,3.5,Atalanta,4,2018-19
1,21,Castagne T.,Dif,D,6.0,,,,,,,,6.0,Atalanta,4,2018-19
2,8,Gosens R.,Dif,D,5.5,,,,,,1.0,,5.0,Atalanta,4,2018-19
3,3,Toloi R.,Dif,D,5.5,,,,,,,,5.5,Atalanta,4,2018-19
4,6,Palomino J.,Dif,D,5.5,,,,,,,,5.5,Atalanta,4,2018-19
5,5,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,4,2018-19
6,11,Freuler R.,Cen,C,5.0,,,,,,1.0,,4.5,Atalanta,4,2018-19
7,15,De Roon M.,Cen,C,5.0,,,,,,1.0,,4.5,Atalanta,4,2018-19
8,24,Rigoni E.,Tre,T,4.5,,,,,,1.0,,4.0,Atalanta,4,2018-19
9,10,Gomez A.,Tre,T,6.0,,,,,,,,6.0,Atalanta,4,2018-19
10,91,Zapata D.,Att,A,4.5,,,,,,,,4.5,Atalanta,4,2018-19
11,88,Pasalic M.,Cen,C,5.0,,,,,,,,5.0,Atalanta,4,2018-19
12,72,Ilicic J.,Tre,T,5.0,,,,,,1.0,,4.5,Atalanta,4,2018-19
13,99,Barrow M.,Att,A,5.5,,,,,,,,5.5,Atalanta,4,2018-19
0,28,Skorupski L.,Por,P,6.0,-1.0,,,,,1.0,,4.5,Bologna,4,2018-19
1,4,De Maio S.,Dif,D,6.0,,,,,,,,6.0,Bologna,4,2018-19
2,35,Dijks M.,Dif,D,5.0,,,,,,1.0,,4.5,Bologna,4,2018-19
3,23,Danilo L.,Dif,D,5.5,,,,,,,,5.5,Bologna,4,2018-19
4,14,Mattiello F.,Dif,D,5.0,,,,,,,,5.0,Bologna,4,2018-19
5,3,Gonzalez G.,Dif,D,5.5,,,,,,1.0,,5.0,Bologna,4,2018-19
6,16,Poli A.,Cen,C,5.0,,,,,,,,5.0,Bologna,4,2018-19
7,5,Pulgar E.,Cen,C,4.0,,,,,,,1.0,3.0,Bologna,4,2018-19
8,31,Dzemaili B.,Cen,C,5.5,,,,,,1.0,,5.0,Bologna,4,2018-19
9,30,Okwonkwo O.,Tre,T,6.0,,,,,,,,6.0,Bologna,4,2018-19
10,22,Destro M.,Att,A,5.0,,,,,,1.0,,4.5,Bologna,4,2018-19
11,32,Svanberg M.,Cen,C,5.0,,,,,,,,5.0,Bologna,4,2018-19
12,7,Orsolini R.,Tre,T,6.0,,,,,,,,6.0,Bologna,4,2018-19
13,9,Santander F.,Att,A,,,,,,,,,,Bologna,4,2018-19
0,28,Cragno A.,Por,P,7.0,-1.0,,,,,,,6.0,Cagliari,4,2018-19
1,15,Klavan R.,Dif,D,6.0,,,,,,,,6.0,Cagliari,4,2018-19
2,56,Romagna F.,Dif,D,6.5,,,,,,,,6.5,Cagliari,4,2018-19
3,33,Srna D.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,4,2018-19
4,20,Padoin S.,Cen,C,5.0,,,,,,,,5.0,Cagliari,4,2018-19
5,29,Castro L.,Cen,C,6.0,,,,,,,,6.0,Cagliari,4,2018-19
