,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,gol_fatto_subito,gol_su_rigore,assist,assist_da_fermo
9704,26,niang m,torino,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
1756,26,dainelli d,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
10041,26,politano m,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
8400,26,berardi d,sassuolo,A,3.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,2017-18,,,,
3070,26,mattiello f,spal,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
7781,26,sensi s,sassuolo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
9807,26,paloschi a,spal,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2017-18,,,,
441,26,nicolas a,verona,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
416,26,mirante a,bologna,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2017-18,,,,
1588,26,ceccherini f,crotone,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
10822,26,gasperini,atalanta,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
8967,26,falcinelli d,fiorentina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
9679,26,nani l,lazio,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
8714,26,cutrone p,milan,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
8135,26,viola n,benevento,C,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2017-18,,,,
87,26,bizzarri a,udinese,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
2431,26,helander f,bologna,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
717,26,strakosha t,lazio,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-18,,,,
1625,26,ceppitelli l,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
10427,26,thereau c,fiorentina,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
1312,26,burdisso n,torino,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18,,,,
1890,26,de silvestri l,torino,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
7788,26,spinazzola l,atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
2803,26,luiz felipe r,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
10906,26,giampaolo,sampdoria,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
1443,26,cancelo j,inter,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
2549,26,kolarov a,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
2028,26,drame b,spal,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
