,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.0,-3.0,,,,,,,3.0,Atalanta,26,2015-16
1,3,Toloi R.,Dif,D,6.0,,,,,,,,6.0,Atalanta,26,2015-16
2,24,Conti A.,Dif,D,5.5,1.0,,,,,,1.0,7.5,Atalanta,26,2015-16
3,93,Drame B.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,26,2015-16
4,5,Masiello A.,Dif,D,5.5,,,,,,,,5.5,Atalanta,26,2015-16
5,15,De Roon M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,26,2015-16
6,21,Cigarini L.,Cen,C,6.0,,1.0,,,,1.0,,6.5,Atalanta,26,2015-16
7,27,Kurtic J.,Cen,C,5.5,,,,,,,,5.5,Atalanta,26,2015-16
8,10,Gomez A.,Tre,T,6.0,,,,,,,,6.0,Atalanta,26,2015-16
9,7,Dalessandro M.,Tre,T,6.0,,,,,,,,6.0,Atalanta,26,2015-16
10,51,Pinilla M.,Att,A,5.5,1.0,1.0,,,,1.0,,9.0,Atalanta,26,2015-16
11,13,Gakpe S.,Tre,T,5.5,,,,,,,,5.5,Atalanta,26,2015-16
12,23,Diamanti A.,Tre,T,5.0,,,,,,,,5.0,Atalanta,26,2015-16
13,22,Borriello M.,Att,A,,,,,,,,,,Atalanta,26,2015-16
0,83,Mirante A.,Por,P,6.5,,,,,,,,6.5,Bologna,26,2015-16
1,28,Gastaldello D.,Dif,D,7.0,,,,,,1.0,,6.5,Bologna,26,2015-16
2,20,Maietta D.,Dif,D,6.5,,,,,,,,6.5,Bologna,26,2015-16
3,25,Masina A.,Dif,D,6.0,,,,,,,,6.0,Bologna,26,2015-16
4,15,Mbaye I.,Dif,D,6.5,,,,,,,,6.5,Bologna,26,2015-16
5,21,Diawara A.,Cen,C,7.5,,,,,,1.0,,7.0,Bologna,26,2015-16
6,22,Rizzo L.,Cen,C,5.0,,,,,,,,5.0,Bologna,26,2015-16
7,8,Taider S.,Cen,C,6.0,,,,,,,,6.0,Bologna,26,2015-16
8,30,Donsah G.,Cen,C,7.0,,,,,,,,7.0,Bologna,26,2015-16
9,17,Giaccherini E.,Tre,T,6.5,,,,,,,,6.5,Bologna,26,2015-16
10,10,Destro M.,Att,A,6.5,,,,,,,,6.5,Bologna,26,2015-16
11,19,Constant K.,Dif,D,6.0,,,,,,,,6.0,Bologna,26,2015-16
12,26,Mounier A.,Tre,T,5.5,,,,,,,,5.5,Bologna,26,2015-16
13,23,Brienza F.,Tre,T,,,,,,,,,,Bologna,26,2015-16
0,27,Belec V.,Por,P,7.0,,,1.0,,,,,10.0,Carpi,26,2015-16
1,2,Sabelli S.,Dif,D,6.5,,,,,,1.0,,6.0,Carpi,26,2015-16
2,21,Romagnoli S.,Dif,D,6.0,,,,,,,,6.0,Carpi,26,2015-16
3,5,Zaccardo C.,Dif,D,6.0,,,,,,1.0,,5.5,Carpi,26,2015-16
4,6,Gagliolo R.,Dif,D,5.0,,,,,,,,5.0,Carpi,26,2015-16
5,3,Letizia G.,Dif,D,5.5,,,,,,,,5.5,Carpi,26,2015-16
6,20,Lollo L.,Cen,C,6.0,,,,,,1.0,,5.5,Carpi,26,2015-16
7,17,Crimi M.,Cen,C,6.0,,,,,,1.0,,5.5,Carpi,26,2015-16
8,8,Bianco R.,Cen,C,6.5,,,,,,,,6.5,Carpi,26,2015-16
9,11,Di Gaudio A.,Tre,T,5.0,,,,,,,,5.0,Carpi,26,2015-16
10,99,Mbakogu J.,Att,A,5.0,,,,,,,,5.0,Carpi,26,2015-16
11,4,Cofie I.,Cen,C,6.0,,,,,,,,6.0,Carpi,26,2015-16
12,25,Mancosu M.,Att,A,,,,,,,,,5.5,Carpi,26,2015-16
13,15,Lasagna K.,Att,A,5.0,,,,,,,,5.0,Carpi,26,2015-16
0,1,Bizzarri A.,Por,P,6.5,-3.0,,1.0,,,,,6.5,Chievo,26,2015-16
1,2,Spolli N.,Dif,D,4.5,,,,,,,1.0,3.5,Chievo,26,2015-16
2,29,Cacciatore F.,Dif,D,5.5,,,,,,,,5.5,Chievo,26,2015-16
3,12,Cesar B.,Dif,D,5.5,,,,,,,,5.5,Chievo,26,2015-16
4,21,Frey N.,Dif,D,5.5,,,,,,1.0,,5.0,Chievo,26,2015-16
5,6,Pinzi G.,Cen,C,5.5,,,,,,1.0,,5.0,Chievo,26,2015-16
6,19,Castro L.,Cen,C,6.0,,,,,,,,6.0,Chievo,26,2015-16
7,4,Rigoni N.,Cen,C,5.5,,,,,,1.0,,5.0,Chievo,26,2015-16
8,23,Birsa V.,Tre,T,4.5,,,,,,,,4.5,Chievo,26,2015-16
9,45,Inglese R.,Att,A,6.0,,,,,,,,6.0,Chievo,26,2015-16
10,31,Pellissier S.,Att,A,6.0,1.0,,1.0,,,,,9.0,Chievo,26,2015-16
