,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,7.0,,,,,,,,7.0,Atalanta,11,2014-15
1,29,Benalouane Y.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,11,2014-15
2,2,Stendardo G.,Dif,D,6.5,,,,,,,,6.5,Atalanta,11,2014-15
3,77,Raimondi C.,Dif,D,6.0,,,,,,,,6.0,Atalanta,11,2014-15
4,93,Drame' B.,Dif,D,6.5,,,,,,,,6.5,Atalanta,11,2014-15
5,33,Cherubin N.,Dif,D,6.5,,,,,,,,6.5,Atalanta,11,2014-15
6,16,Baselli D.,Cen,C,5.5,,,,,,,,5.5,Atalanta,11,2014-15
7,8,Migliaccio G.,Cen,C,6.0,,,,,,,,6.0,Atalanta,11,2014-15
8,11,Moralez M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,11,2014-15
9,31,Molina S.,Cen,C,6.5,,,,,,,,6.5,Atalanta,11,2014-15
10,19,Denis G.,Att,A,5.5,,,,,,,,5.5,Atalanta,11,2014-15
11,22,Zappacosta D.,Dif,D,,,,,,,,,,Atalanta,11,2014-15
12,7,D'alessandro M.,Cen,C,,,,,,,,,,Atalanta,11,2014-15
13,99,Boakye R.,Att,A,5.5,,,,,,,,5.5,Atalanta,11,2014-15
0,27,Cragno A.,Por,P,6.0,-1.0,,,,,,,5.0,Cagliari,11,2014-15
1,8,Avelar D.,Dif,D,4.5,,,,1.0,,1.0,,1.0,Cagliari,11,2014-15
2,21,Balzano A.,Dif,D,5.0,,,,,,1.0,,4.5,Cagliari,11,2014-15
3,32,Ceppitelli L.,Dif,D,6.5,,,,,,,,6.5,Cagliari,11,2014-15
4,15,Rossettini L.,Dif,D,6.0,,1.0,,,1.0,,,5.0,Cagliari,11,2014-15
5,20,Ekdal A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,11,2014-15
6,7,Cossu A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,11,2014-15
7,5,Conti D.,Cen,C,6.5,,,,,,1.0,,6.0,Cagliari,11,2014-15
8,10,Joao Pedro G.,Cen,C,5.0,,,,,,1.0,,4.5,Cagliari,11,2014-15
9,17,Farias D.,Att,A,6.5,1.0,,,,,,,9.5,Cagliari,11,2014-15
10,25,Sau M.,Att,A,5.5,,,,,,1.0,,5.0,Cagliari,11,2014-15
11,16,Dessena D.,Cen,C,6.0,,,,,,,,6.0,Cagliari,11,2014-15
12,30,Donsah G.,Cen,C,,,,,,,,,,Cagliari,11,2014-15
13,9,Longo S.,Att,A,5.0,,,,,,,,5.0,Cagliari,11,2014-15
0,1,Leali N.,Por,P,5.0,-2.0,,,,,,,3.0,Cesena,11,2014-15
1,25,Capelli D.,Dif,D,5.5,,,,,,,,5.5,Cesena,11,2014-15
2,14,Volta M.,Dif,D,6.0,,,,,,1.0,,5.5,Cesena,11,2014-15
3,17,Magnusson H.,Dif,D,5.0,,,,,,,,5.0,Cesena,11,2014-15
4,6,Lucchini S.,Dif,D,6.0,,,,,,1.0,,5.5,Cesena,11,2014-15
5,7,Carbonero C.,Cen,C,5.0,,,,,,1.0,,4.5,Cesena,11,2014-15
6,8,De Feudis G.,Cen,C,5.0,,,,,,,,5.0,Cesena,11,2014-15
7,10,Coppola M.,Cen,C,5.5,,,,,,,,5.5,Cesena,11,2014-15
8,34,Cascione E.,Cen,C,5.5,,,,,,,,5.5,Cesena,11,2014-15
9,92,Defrel G.,Att,A,5.5,,,,,,,,5.5,Cesena,11,2014-15
10,27,Hugo Almeida,Att,A,6.0,,,,,,,,6.0,Cesena,11,2014-15
11,3,Mazzotta A.,Dif,D,5.5,,,,,,,,5.5,Cesena,11,2014-15
12,18,Djuric M.,Att,A,6.5,1.0,,,,,1.0,,9.0,Cesena,11,2014-15
13,61,Garritano L.,Att,A,6.0,,,,,,,,6.0,Cesena,11,2014-15
0,1,Bizzarri A.,Por,P,6.0,-1.0,,,,,,,5.0,Chievo,11,2014-15
1,12,Cesar B.,Dif,D,6.5,,,,,,,,6.5,Chievo,11,2014-15
2,87,Zukanovic E.,Dif,D,6.5,,,,,,,,6.5,Chievo,11,2014-15
