,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.5,-2.0,,,,,,,4.5,Atalanta,34,2015-16
1,6,Bellini G.,Dif,D,5.5,,,,,,1.0,,5.0,Atalanta,34,2015-16
2,3,Toloi R.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,34,2015-16
3,93,Drame B.,Dif,D,5.5,,,,,,,,5.5,Atalanta,34,2015-16
4,29,Paletta G.,Dif,D,6.5,1.0,,,,,,,9.5,Atalanta,34,2015-16
5,77,Raimondi C.,Dif,D,5.5,,,,,,,,5.5,Atalanta,34,2015-16
6,15,De Roon M.,Cen,C,6.5,,,,,,1.0,,6.0,Atalanta,34,2015-16
7,11,Freuler R.,Cen,C,6.0,,,,,,,,6.0,Atalanta,34,2015-16
8,21,Cigarini L.,Cen,C,6.0,,1.0,,,,,,7.0,Atalanta,34,2015-16
9,10,Gomez A.,Tre,T,6.5,,,,,,,,6.5,Atalanta,34,2015-16
10,22,Borriello M.,Att,A,6.0,1.0,,1.0,,,,,9.0,Atalanta,34,2015-16
11,24,Conti A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,34,2015-16
12,8,Migliaccio G.,Cen,C,6.0,,,,,,,,6.0,Atalanta,34,2015-16
13,23,Diamanti A.,Tre,T,6.0,,,,,,,,6.0,Atalanta,34,2015-16
0,83,Mirante A.,Por,P,5.0,-6.0,,,,,,,-1.0,Bologna,34,2015-16
1,2,Oikonomou M.,Dif,D,4.5,,,,,,,,4.5,Bologna,34,2015-16
2,13,Rossettini L.,Dif,D,4.5,,,,,,,,4.5,Bologna,34,2015-16
3,15,Mbaye I.,Dif,D,4.5,,,,,,1.0,,4.0,Bologna,34,2015-16
4,11,Zuniga J.,Dif,D,4.5,,,,,,,,4.5,Bologna,34,2015-16
5,19,Constant K.,Dif,D,4.5,,,,,,,,4.5,Bologna,34,2015-16
6,33,Brighi M.,Cen,C,5.0,,,,,,,,5.0,Bologna,34,2015-16
7,8,Taider S.,Cen,C,5.0,,,,,,,,5.0,Bologna,34,2015-16
8,21,Diawara A.,Cen,C,5.5,,,,,,1.0,,5.0,Bologna,34,2015-16
9,17,Giaccherini E.,Tre,T,5.5,,,,,,,,5.5,Bologna,34,2015-16
10,18,Acquafresca R.,Att,A,4.0,,,,,,,,4.0,Bologna,34,2015-16
11,30,Donsah G.,Cen,C,,,,,,,,,,Bologna,34,2015-16
12,26,Mounier A.,Tre,T,5.0,,,,,,,,5.0,Bologna,34,2015-16
13,99,Floccari S.,Att,A,5.0,,,,,,,,5.0,Bologna,34,2015-16
0,27,Belec V.,Por,P,6.5,,,,,,,,6.5,Carpi,34,2015-16
1,2,Sabelli S.,Dif,D,6.5,,,,,,,,6.5,Carpi,34,2015-16
2,23,Suagher E.,Dif,D,6.5,,,,,,1.0,,6.0,Carpi,34,2015-16
3,5,Zaccardo C.,Dif,D,6.5,,,,,,,,6.5,Carpi,34,2015-16
4,3,Letizia G.,Dif,D,6.0,,,,,,,,6.0,Carpi,34,2015-16
5,21,Romagnoli S.,Dif,D,6.0,,,,,,,,6.0,Carpi,34,2015-16
6,4,Cofie I.,Cen,C,6.0,,,,,,1.0,,5.5,Carpi,34,2015-16
7,17,Crimi M.,Cen,C,7.0,,,,,,1.0,,6.5,Carpi,34,2015-16
8,29,Martinho R.,Cen,C,5.5,,,,,,,,5.5,Carpi,34,2015-16
9,16,De Guzman J.,Tre,T,5.0,,,,,,,,5.0,Carpi,34,2015-16
10,99,Mbakogu J.,Att,A,6.0,,,,,,,,6.0,Carpi,34,2015-16
11,19,Pasciuti L.,Cen,C,,,,,,,,,5.5,Carpi,34,2015-16
12,20,Lollo L.,Cen,C,,,,,,,,,,Carpi,34,2015-16
13,15,Lasagna K.,Att,A,5.0,,,,,,,,5.0,Carpi,34,2015-16
0,1,Bizzarri A.,Por,P,6.0,-1.0,,,,,,,5.0,Chievo,34,2015-16
1,18,Gobbi M.,Dif,D,6.0,,,,,,,,6.0,Chievo,34,2015-16
2,2,Spolli N.,Dif,D,6.5,,,,,,,,6.5,Chievo,34,2015-16
3,12,Cesar B.,Dif,D,5.5,,,,,,,,5.5,Chievo,34,2015-16
4,20,Sardo G.,Dif,D,6.0,1.0,,,,,1.0,,8.5,Chievo,34,2015-16
5,4,Rigoni N.,Cen,C,7.0,1.0,,,,,,,10.0,Chievo,34,2015-16
6,7,Pepe S.,Cen,C,7.0,,2.0,,,,,,9.0,Chievo,34,2015-16
7,19,Castro L.,Cen,C,6.0,,,,,,,,6.0,Chievo,34,2015-16
8,56,Hetemaj P.,Cen,C,6.5,,,,,,,,6.5,Chievo,34,2015-16
9,31,Pellissier S.,Att,A,7.0,2.0,,1.0,,,,,13.0,Chievo,34,2015-16
10,83,Floro Flores A.,Att,A,8.0,1.0,,,,,,,11.0,Chievo,34,2015-16
11,36,Costa F.,Dif,D,6.0,,,,,,,,6.0,Chievo,34,2015-16
12,6,Pinzi G.,Cen,C,6.5,,,,,,1.0,,6.0,Chievo,34,2015-16
13,10,Ninkovic N.,Tre,T,,,,,,,,,,Chievo,34,2015-16
0,23,Pelagotti A.,Por,P,7.5,,,,,,,,7.5,Empoli,34,2015-16
