,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,5.5,-2.0,,,,,,,3.5,Atalanta,28,2015-16
1,24,Conti A.,Dif,D,5.0,,,,,,,,5.0,Atalanta,28,2015-16
2,93,Drame B.,Dif,D,5.5,,,,,,,,5.5,Atalanta,28,2015-16
3,5,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,28,2015-16
4,29,Paletta G.,Dif,D,5.5,,,,,,1.0,,5.0,Atalanta,28,2015-16
5,3,Toloi R.,Dif,D,5.5,,,,,,1.0,,5.0,Atalanta,28,2015-16
6,21,Cigarini L.,Cen,C,5.5,,,,,,1.0,,5.0,Atalanta,28,2015-16
7,27,Kurtic J.,Cen,C,5.5,,,,,,,,5.5,Atalanta,28,2015-16
8,15,De Roon M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,28,2015-16
9,45,Monachello G.,Att,A,5.0,,,,,,,,5.0,Atalanta,28,2015-16
10,22,Borriello M.,Att,A,6.0,,,,,,,,6.0,Atalanta,28,2015-16
11,77,Raimondi C.,Dif,D,6.0,,,,,,,,6.0,Atalanta,28,2015-16
12,7,Dalessandro M.,Tre,T,5.5,,,,,,,,5.5,Atalanta,28,2015-16
13,23,Diamanti A.,Tre,T,6.0,,,,,,,,6.0,Atalanta,28,2015-16
0,83,Mirante A.,Por,P,6.0,,,,,,,,6.0,Bologna,28,2015-16
1,20,Maietta D.,Dif,D,6.5,,,,,,,,6.5,Bologna,28,2015-16
2,28,Gastaldello D.,Dif,D,6.5,,,,,,,,6.5,Bologna,28,2015-16
3,15,Mbaye I.,Dif,D,6.0,,,,,,,,6.0,Bologna,28,2015-16
4,19,Constant K.,Dif,D,5.0,,,,,,,,5.0,Bologna,28,2015-16
5,21,Diawara A.,Cen,C,6.0,,,,,,,,6.0,Bologna,28,2015-16
6,30,Donsah G.,Cen,C,6.0,,,,,,,,6.0,Bologna,28,2015-16
7,8,Taider S.,Cen,C,6.5,,,,,,,,6.5,Bologna,28,2015-16
8,26,Mounier A.,Tre,T,5.0,,,,,,,,5.0,Bologna,28,2015-16
9,17,Giaccherini E.,Tre,T,5.0,,,,,,1.0,,4.5,Bologna,28,2015-16
10,10,Destro M.,Att,A,5.5,,,,,,,,5.5,Bologna,28,2015-16
11,25,Masina A.,Dif,D,6.0,,,,,,,,6.0,Bologna,28,2015-16
12,23,Brienza F.,Tre,T,6.0,,,,,,,,6.0,Bologna,28,2015-16
13,99,Floccari S.,Att,A,5.0,,,,,,,,5.0,Bologna,28,2015-16
0,27,Belec V.,Por,P,6.5,,,,,,,,6.5,Carpi,28,2015-16
1,3,Letizia G.,Dif,D,6.0,,,,,,,,6.0,Carpi,28,2015-16
2,13,Poli F.,Dif,D,6.5,,,,,,,,6.5,Carpi,28,2015-16
3,21,Romagnoli S.,Dif,D,6.0,,,,,,1.0,,5.5,Carpi,28,2015-16
4,5,Zaccardo C.,Dif,D,6.5,,,,,,,,6.5,Carpi,28,2015-16
5,6,Gagliolo R.,Dif,D,5.5,,,,,,1.0,,5.0,Carpi,28,2015-16
6,4,Cofie I.,Cen,C,6.0,,,,,,,,6.0,Carpi,28,2015-16
7,17,Crimi M.,Cen,C,6.5,,,,,,1.0,,6.0,Carpi,28,2015-16
8,8,Bianco R.,Cen,C,6.0,,,,,,,,6.0,Carpi,28,2015-16
9,10,Verdi S.,Tre,T,,,,,,,,,5.5,Carpi,28,2015-16
10,25,Mancosu M.,Att,A,6.5,,,,,,,,6.5,Carpi,28,2015-16
11,20,Lollo L.,Cen,C,5.5,,,,,,,,5.5,Carpi,28,2015-16
12,15,Lasagna K.,Att,A,5.0,,,,,,,,5.0,Carpi,28,2015-16
13,99,Mbakogu J.,Att,A,5.0,,,,,,,,5.0,Carpi,28,2015-16
0,1,Bizzarri A.,Por,P,6.5,-3.0,,,,,,,3.5,Chievo,28,2015-16
1,29,Cacciatore F.,Dif,D,5.5,,,,,,,,5.5,Chievo,28,2015-16
2,12,Cesar B.,Dif,D,5.0,,,,,,1.0,,4.5,Chievo,28,2015-16
3,3,Dainelli D.,Dif,D,5.0,,,,,,,,5.0,Chievo,28,2015-16
4,21,Frey N.,Dif,D,5.5,,,,,,,,5.5,Chievo,28,2015-16
5,19,Castro L.,Cen,C,5.5,,,,,,1.0,,5.0,Chievo,28,2015-16
6,4,Rigoni N.,Cen,C,6.0,1.0,,,,,,,9.0,Chievo,28,2015-16
7,8,Radovanovic I.,Cen,C,5.5,,,,,,,,5.5,Chievo,28,2015-16
8,23,Birsa V.,Tre,T,5.0,,,,,,,,5.0,Chievo,28,2015-16
9,40,Mpoku P.,Tre,T,5.0,,,,,,,,5.0,Chievo,28,2015-16
10,31,Pellissier S.,Att,A,6.0,,,,,,,,6.0,Chievo,28,2015-16
11,56,Hetemaj P.,Cen,C,5.0,,,,,,,,5.0,Chievo,28,2015-16
12,69,Meggiorini R.,Att,A,5.0,,,,,,1.0,,4.5,Chievo,28,2015-16
13,83,Floro Flores A.,Att,A,5.0,,,,,,,,5.0,Chievo,28,2015-16
0,28,Skorupski L.,Por,P,6.5,-1.0,,,,,,,5.5,Empoli,28,2015-16
1,37,Ariaudo L.,Dif,D,5.5,,,,,,,,5.5,Empoli,28,2015-16
2,24,Cosic U.,Dif,D,5.0,,,,,,1.0,,4.5,Empoli,28,2015-16
3,2,Laurini V.,Dif,D,6.0,,,,,,,,6.0,Empoli,28,2015-16
4,3,Zambelli M.,Dif,D,5.0,,,,,,1.0,,4.5,Empoli,28,2015-16
5,11,Croce D.,Cen,C,6.0,,,,,,,,6.0,Empoli,28,2015-16
6,32,Paredes L.,Cen,C,5.5,,,,,,1.0,,5.0,Empoli,28,2015-16
7,77,Buchel M.,Cen,C,5.5,,,,,,1.0,,5.0,Empoli,28,2015-16
8,17,Zielinski P.,Tre,T,6.5,,,,,,,,6.5,Empoli,28,2015-16
9,7,Maccarone M.,Att,A,5.0,,,,,,,,5.0,Empoli,28,2015-16
10,9,Mchedlidze L.,Att,A,6.0,,,,,,,,6.0,Empoli,28,2015-16
11,6,Bittante L.,Dif,D,6.0,,,,,,,,6.0,Empoli,28,2015-16
12,5,Saponara R.,Tre,T,6.0,,,,,,,,6.0,Empoli,28,2015-16
13,20,Pucciarelli M.,Att,A,5.5,,,,,,,,5.5,Empoli,28,2015-16
0,12,Tatarusanu C.,Por,P,6.0,-4.0,,,,,,,2.0,Fiorentina,28,2015-16
1,28,Alonso M.,Dif,D,4.0,,,,,,,,4.0,Fiorentina,28,2015-16
2,2,Rodriguez G.,Dif,D,4.5,,,,,,,,4.5,Fiorentina,28,2015-16
3,32,Roncaglia F.,Dif,D,5.0,,,,,,,,5.0,Fiorentina,28,2015-16
4,13,Astori D.,Dif,D,4.0,,,,,,,,4.0,Fiorentina,28,2015-16
5,6,Costa T.,Cen,C,5.0,,,,,,1.0,,4.5,Fiorentina,28,2015-16
6,8,Vecino M.,Cen,C,5.5,,,,,,,,5.5,Fiorentina,28,2015-16
7,20,Valero B.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,28,2015-16
8,72,Ilicic J.,Tre,T,5.0,1.0,,1.0,,,,,8.0,Fiorentina,28,2015-16
9,10,Bernardeschi F.,Tre,T,4.5,,,,,,1.0,,4.0,Fiorentina,28,2015-16
10,9,Kalinic N.,Att,A,5.0,,,,,,,,5.0,Fiorentina,28,2015-16
11,14,Fernandez M.,Cen,C,5.5,,,,,,,,5.5,Fiorentina,28,2015-16
12,5,Badelj M.,Cen,C,6.0,,,,,,1.0,,5.5,Fiorentina,28,2015-16
13,27,Tello C.,Tre,T,5.5,,,,,,,,5.5,Fiorentina,28,2015-16
0,33,Leali N.,Por,P,6.0,,,,,,,,6.0,Frosinone,28,2015-16
1,6,Blanchard L.,Dif,D,7.0,1.0,,,,,1.0,,9.5,Frosinone,28,2015-16
2,20,Pavlovic D.,Dif,D,6.5,,1.0,,,,,,7.5,Frosinone,28,2015-16
3,28,Rosi A.,Dif,D,6.0,,,,,,,,6.0,Frosinone,28,2015-16
