,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,7.0,-2.0,,,,,,,5.0,Atalanta,24,2014-15
1,93,Drame B.,Dif,D,5.5,,,,,,,,5.5,Atalanta,24,2014-15
2,82,Emanuelson U.,Dif,D,6.5,,1.0,,,,,,7.5,Atalanta,24,2014-15
3,6,Bellini G.,Dif,D,6.5,,,,,,1.0,,6.0,Atalanta,24,2014-15
4,13,Masiello A.,Dif,D,6.5,,,,,,,,6.5,Atalanta,24,2014-15
5,22,Zappacosta D.,Dif,D,6.0,,,,,,,,6.0,Atalanta,24,2014-15
6,5,Scaloni L.,Dif,D,5.5,,,,,,,,5.5,Atalanta,24,2014-15
7,16,Baselli D.,Cen,C,5.5,,,,,,1.0,,5.0,Atalanta,24,2014-15
8,21,Cigarini L.,Cen,C,5.5,,,,,,,,5.5,Atalanta,24,2014-15
9,8,Migliaccio G.,Cen,C,6.0,1.0,,,,,1.0,,8.5,Atalanta,24,2014-15
10,19,Denis G.,Att,A,5.0,,,,,,,,5.0,Atalanta,24,2014-15
11,10,Gomez A.,Cen,C,,,,,,,,,,Atalanta,24,2014-15
12,7,Dalessandro M.,Cen,C,5.5,,,,,,,,5.5,Atalanta,24,2014-15
13,99,Boakye R.,Att,A,5.5,,,,,,,,5.5,Atalanta,24,2014-15
0,1,Brkic Z.,Por,P,6.5,-2.0,,,,,,,4.5,Cagliari,24,2014-15
1,8,Avelar D.,Dif,D,4.5,,,,,,1.0,,4.0,Cagliari,24,2014-15
2,15,Rossettini L.,Dif,D,5.0,,,,,,,,5.0,Cagliari,24,2014-15
3,33,Capuano M.,Dif,D,5.0,,,,,,,,5.0,Cagliari,24,2014-15
4,30,Donsah G.,Cen,C,6.0,,,,,,,,6.0,Cagliari,24,2014-15
5,5,Conti D.,Cen,C,5.5,,,,,,,,5.5,Cagliari,24,2014-15
6,16,Dessena D.,Cen,C,5.0,,,,,,,,5.0,Cagliari,24,2014-15
7,4,Crisetig L.,Cen,C,5.5,,,,,,,,5.5,Cagliari,24,2014-15
8,7,Cossu A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,24,2014-15
9,0,Mpoku P.,Cen,C,6.5,,,,,,,,6.5,Cagliari,24,2014-15
10,90,Cop D.,Att,A,5.0,,,,,,1.0,,4.5,Cagliari,24,2014-15
11,32,Ceppitelli L.,Dif,D,5.5,,,,,,,,5.5,Cagliari,24,2014-15
12,10,Joao Pedro G.,Cen,C,5.0,,,,,,,,5.0,Cagliari,24,2014-15
13,9,Longo S.,Att,A,6.5,,,,,,,,6.5,Cagliari,24,2014-15
0,1,Leali N.,Por,P,6.0,-2.0,,,,,,,4.0,Cesena,24,2014-15
1,2,Nica C.,Dif,D,5.0,,,,,,1.0,,4.5,Cesena,24,2014-15
2,14,Volta M.,Dif,D,5.5,,,,,,1.0,,5.0,Cesena,24,2014-15
3,33,Renzetti F.,Dif,D,6.0,,,,,,,,6.0,Cesena,24,2014-15
4,6,Lucchini S.,Dif,D,5.5,,,,,,1.0,,5.0,Cesena,24,2014-15
5,5,Giorgi L.,Cen,C,5.5,,,,,,,,5.5,Cesena,24,2014-15
6,8,De Feudis G.,Cen,C,6.0,,,,,,,,6.0,Cesena,24,2014-15
7,11,Brienza F.,Cen,C,5.0,,,,,,,,5.0,Cesena,24,2014-15
8,77,Ze Eduardo,Cen,C,5.5,,,,,,,,5.5,Cesena,24,2014-15
9,92,Defrel G.,Att,A,6.0,,,,,,,,6.0,Cesena,24,2014-15
10,18,Djuric M.,Att,A,5.5,,,,,,,,5.5,Cesena,24,2014-15
11,25,Capelli D.,Dif,D,5.5,,,,,,,,5.5,Cesena,24,2014-15
12,0,Mudingayi G.,Cen,C,5.5,,,,,,1.0,,5.0,Cesena,24,2014-15
13,7,Carbonero C.,Cen,C,5.0,,,,,,1.0,,4.5,Cesena,24,2014-15
0,1,Bizzarri A.,Por,P,6.0,-3.0,,,,,,,3.0,Chievo,24,2014-15
1,87,Zukanovic E.,Dif,D,4.5,,,,,,,,4.5,Chievo,24,2014-15
2,5,Gamberini A.,Dif,D,5.0,,,,,,,,5.0,Chievo,24,2014-15
3,3,Dainelli D.,Dif,D,5.5,,,,,,,,5.5,Chievo,24,2014-15
4,13,Izco M.,Cen,C,5.5,,,,,,,,5.5,Chievo,24,2014-15
5,23,Birsa V.,Cen,C,6.0,,,,,,,,6.0,Chievo,24,2014-15
6,8,Radovanovic I.,Cen,C,5.0,,,,,,1.0,,4.5,Chievo,24,2014-15
7,56,Hetemaj P.,Cen,C,5.0,,,,,,,,5.0,Chievo,24,2014-15
8,24,Schelotto E.,Cen,C,5.5,,,,,,,,5.5,Chievo,24,2014-15
9,69,Meggiorini R.,Att,A,6.0,,,,,,,,6.0,Chievo,24,2014-15
10,19,Botta R.,Att,A,5.0,,,,,,1.0,,4.5,Chievo,24,2014-15
11,18,Fetfatzidis G.,Cen,C,6.0,,,,,,,,6.0,Chievo,24,2014-15
12,43,Paloschi A.,Att,A,5.0,,,,,,,,5.0,Chievo,24,2014-15
13,31,Pellissier S.,Att,A,5.0,,,,,,,,5.0,Chievo,24,2014-15
0,33,Sepe L.,Por,P,6.0,,,,,,,,6.0,Empoli,24,2014-15
1,21,Mario Rui,Dif,D,7.0,,,,,,,,7.0,Empoli,24,2014-15
2,26,Tonelli L.,Dif,D,6.5,,,,,,,,6.5,Empoli,24,2014-15
3,23,Hysaj E.,Dif,D,6.5,,,,,,,,6.5,Empoli,24,2014-15
4,24,Rugani D.,Dif,D,7.0,1.0,,,,,,,10.0,Empoli,24,2014-15
5,6,Valdifiori M.,Cen,C,6.5,,1.0,,,,,,7.5,Empoli,24,2014-15
6,5,Saponara R.,Cen,C,6.0,,,,,,,,6.0,Empoli,24,2014-15
7,11,Croce D.,Cen,C,6.5,,,,,,,,6.5,Empoli,24,2014-15
8,88,Vecino M.,Cen,C,7.0,,1.0,,,,,,8.0,Empoli,24,2014-15
9,10,Tavano F.,Att,A,5.0,,,,,,,,5.0,Empoli,24,2014-15
10,7,Maccarone M.,Att,A,7.5,2.0,,,,,,,13.5,Empoli,24,2014-15
11,27,Zielinski P.,Cen,C,6.0,,,,,,,,6.0,Empoli,24,2014-15
12,8,Signorelli F.,Cen,C,,,,,,,,,,Empoli,24,2014-15
13,9,Mchedlidze L.,Att,A,5.5,,,,,,,,5.5,Empoli,24,2014-15
0,12,Tatarusanu C.,Por,P,6.5,-1.0,,,,,,,5.5,Fiorentina,24,2014-15
1,19,Basanta J.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,24,2014-15
2,2,Rodriguez G.,Dif,D,6.5,,,,,,,,6.5,Fiorentina,24,2014-15
3,40,Tomovic N.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,24,2014-15
4,87,Rosi A.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,24,2014-15
5,10,Aquilani A.,Cen,C,5.5,,,,,,,,5.5,Fiorentina,24,2014-15
6,6,Vargas J.,Cen,C,5.5,,,,,,,,5.5,Fiorentina,24,2014-15
7,5,Badelj M.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,24,2014-15
8,72,Ilicic J.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,24,2014-15
9,18,Diamanti A.,Cen,C,5.5,,,,,,1.0,,5.0,Fiorentina,24,2014-15
10,30,Babacar K.,Att,A,5.5,,,,1.0,,,,2.5,Fiorentina,24,2014-15
11,17,Joaquin,Cen,C,5.5,,,,,,,,5.5,Fiorentina,24,2014-15
12,0,Salah M.,Cen,C,7.0,1.0,,,,,,,10.0,Fiorentina,24,2014-15
13,9,Gilardino A.,Att,A,6.0,,1.0,,,,,,7.0,Fiorentina,24,2014-15
0,1,Perin M.,Por,P,6.5,-1.0,,,,,,,5.5,Genoa,24,2014-15
1,8,Burdisso N.,Dif,D,6.5,,,,,,,,6.5,Genoa,24,2014-15
2,4,De Maio S.,Dif,D,6.0,,,,,,,,6.0,Genoa,24,2014-15
3,21,Edenilson A.,Dif,D,6.0,,,,,,,,6.0,Genoa,24,2014-15
4,14,Roncaglia F.,Dif,D,5.0,,,,,,1.0,,4.5,Genoa,24,2014-15
5,33,Kucka J.,Cen,C,5.5,,,,,,,,5.5,Genoa,24,2014-15
6,10,Perotti D.,Cen,C,6.5,,,,,,,,6.5,Genoa,24,2014-15
7,91,Bertolacci A.,Cen,C,6.5,,,,,,,,6.5,Genoa,24,2014-15
8,24,Iago F.,Cen,C,7.0,1.0,,,,,,,10.0,Genoa,24,2014-15
9,88,Rincon T.,Cen,C,6.0,,,,,,,,6.0,Genoa,24,2014-15
10,11,Niang M.,Att,A,6.0,,1.0,,,,,,7.0,Genoa,24,2014-15
11,5,Izzo A.,Dif,D,,,,,,,,,,Genoa,24,2014-15
12,0,Bergdich Z.,Cen,C,6.0,,,,,,,,6.0,Genoa,24,2014-15
