,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,7.5,,,,,,,,7.5,Atalanta,13,2014-15
1,2,Stendardo G.,Dif,D,7.0,,,,,,,,7.0,Atalanta,13,2014-15
2,77,Raimondi C.,Dif,D,,,,,,,,,,Atalanta,13,2014-15
3,93,Drame' B.,Dif,D,5.0,,,,,,1.0,,4.5,Atalanta,13,2014-15
4,22,Zappacosta D.,Dif,D,5.5,,,,,,,,5.5,Atalanta,13,2014-15
5,33,Cherubin N.,Dif,D,6.5,,,,,,,,6.5,Atalanta,13,2014-15
6,10,Gomez A.,Cen,C,5.5,,,,,,,,5.5,Atalanta,13,2014-15
7,11,Moralez M.,Cen,C,6.5,,,,,,,,6.5,Atalanta,13,2014-15
8,21,Cigarini L.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,13,2014-15
9,17,Carmona C.,Cen,C,6.0,,,,,,,,6.0,Atalanta,13,2014-15
10,19,Denis G.,Att,A,4.5,,,,,,,,4.5,Atalanta,13,2014-15
11,3,Del G.,Dif,D,5.5,,,,,,,,5.5,Atalanta,13,2014-15
12,8,Migliaccio G.,Cen,C,6.5,,,,,,1.0,,6.0,Atalanta,13,2014-15
13,7,D'alessandro M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,13,2014-15
0,27,Cragno A.,Por,P,5.5,-4.0,,,,,,,1.5,Cagliari,13,2014-15
1,21,Balzano A.,Dif,D,4.5,,,,,,,,4.5,Cagliari,13,2014-15
2,14,Pisano F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,13,2014-15
3,32,Ceppitelli L.,Dif,D,4.5,,,,,,1.0,,4.0,Cagliari,13,2014-15
4,15,Rossettini L.,Dif,D,6.0,,,,,,,,6.0,Cagliari,13,2014-15
5,7,Cossu A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,13,2014-15
6,20,Ekdal A.,Cen,C,6.0,,,,,,,,6.0,Cagliari,13,2014-15
7,4,Crisetig L.,Cen,C,5.5,,,,,,,,5.5,Cagliari,13,2014-15
8,5,Conti D.,Cen,C,5.0,,,,,,,,5.0,Cagliari,13,2014-15
9,23,Ibarbo V.,Att,A,6.0,,,,,,1.0,,5.5,Cagliari,13,2014-15
10,17,Farias D.,Att,A,4.0,,,,,,,,4.0,Cagliari,13,2014-15
11,33,Capuano M.,Dif,D,,,,,,,,,,Cagliari,13,2014-15
12,16,Dessena D.,Cen,C,5.5,,,,,,,,5.5,Cagliari,13,2014-15
13,9,Longo S.,Att,A,6.0,,,,,,,,6.0,Cagliari,13,2014-15
0,1,Leali N.,Por,P,6.5,-3.0,,1.0,,,,,6.5,Cesena,13,2014-15
1,3,Mazzotta A.,Dif,D,5.0,,,,,,,,5.0,Cesena,13,2014-15
2,6,Lucchini S.,Dif,D,4.0,,,,,,1.0,,3.5,Cesena,13,2014-15
3,14,Volta M.,Dif,D,5.0,,,,,,,,5.0,Cesena,13,2014-15
4,10,Coppola M.,Cen,C,4.5,,,,,,,,4.5,Cesena,13,2014-15
5,34,Cascione E.,Cen,C,5.0,,,,1.0,,,,2.0,Cesena,13,2014-15
6,5,Giorgi L.,Cen,C,5.0,,,,,,1.0,,4.5,Cesena,13,2014-15
7,11,Brienza F.,Cen,C,4.5,,,,,,,,4.5,Cesena,13,2014-15
8,7,Carbonero C.,Cen,C,5.0,,,,,,1.0,,4.5,Cesena,13,2014-15
9,27,Hugo Almeida,Att,A,5.5,,,,,,,,5.5,Cesena,13,2014-15
10,92,Defrel G.,Att,A,4.5,,,,,,,,4.5,Cesena,13,2014-15
11,23,Tabanelli A.,Cen,C,5.5,,,,,,,,5.5,Cesena,13,2014-15
12,9,Rodriguez A.,Att,A,6.5,,,,,,,,6.5,Cesena,13,2014-15
13,18,Djuric M.,Att,A,5.5,,,,,,,,5.5,Cesena,13,2014-15
0,1,Bizzarri A.,Por,P,7.5,,,,,,,,7.5,Chievo,13,2014-15
1,87,Zukanovic E.,Dif,D,6.5,,,,,,,,6.5,Chievo,13,2014-15
2,21,Frey N.,Dif,D,6.0,,,,,,,,6.0,Chievo,13,2014-15
3,12,Cesar B.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,13,2014-15
4,5,Gamberini A.,Dif,D,6.0,,,,,,,,6.0,Chievo,13,2014-15
5,23,Birsa V.,Cen,C,6.0,,,,,,,,6.0,Chievo,13,2014-15
6,8,Radovanovic I.,Cen,C,5.5,,,,,,,,5.5,Chievo,13,2014-15
7,56,Hetemaj P.,Cen,C,6.0,,,,,,,,6.0,Chievo,13,2014-15
8,13,Izco M.,Cen,C,6.5,,,,,,,,6.5,Chievo,13,2014-15
9,43,Paloschi A.,Att,A,6.0,,,,,,,,6.0,Chievo,13,2014-15
10,69,Meggiorini R.,Att,A,6.0,,,,,,,,6.0,Chievo,13,2014-15
11,63,Bellomo N.,Cen,C,,,,,,,,,,Chievo,13,2014-15
12,31,Pellissier S.,Att,A,5.5,,,,,,,,5.5,Chievo,13,2014-15
13,10,Maxi Lopez,Att,A,,,,,,,,,,Chievo,13,2014-15
0,33,Sepe L.,Por,P,6.0,,,,,,,,6.0,Empoli,13,2014-15
1,26,Tonelli L.,Dif,D,7.0,,,,,,,,7.0,Empoli,13,2014-15
2,23,Hysaj E.,Dif,D,6.5,,,,,,,,6.5,Empoli,13,2014-15
3,24,Rugani D.,Dif,D,7.0,,,,,,,,7.0,Empoli,13,2014-15
4,21,Mario Rui,Dif,D,5.5,,,,,,,,5.5,Empoli,13,2014-15
5,18,Verdi S.,Cen,C,6.5,,,,,,,,6.5,Empoli,13,2014-15
6,6,Valdifiori M.,Cen,C,6.0,,,,,,,,6.0,Empoli,13,2014-15
7,11,Croce D.,Cen,C,6.0,,,,,,1.0,,5.5,Empoli,13,2014-15
8,88,Vecino M.,Cen,C,7.0,,,,,,,,7.0,Empoli,13,2014-15
9,10,Tavano F.,Att,A,5.0,,,,,,1.0,,4.5,Empoli,13,2014-15
10,7,Maccarone M.,Att,A,6.5,,,,,,,,6.5,Empoli,13,2014-15
11,20,Pucciarelli M.,Cen,C,5.5,,,,,,,,5.5,Empoli,13,2014-15
12,13,Laxalt D.,Cen,C,5.5,,,,,,,,5.5,Empoli,13,2014-15
13,9,Mchedlidze L.,Att,A,,,,,,,,,,Empoli,13,2014-15
0,1,Neto N.,Por,P,6.0,,,,,,,,6.0,Fiorentina,13,2014-15
1,2,Rodriguez G.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,13,2014-15
2,15,Savic S.,Dif,D,7.0,,,,,,,,7.0,Fiorentina,13,2014-15
3,19,Basanta J.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,13,2014-15
4,28,Alonso M.,Dif,D,6.0,,,,,,1.0,,5.5,Fiorentina,13,2014-15
5,20,Borja Valero,Cen,C,7.0,,1.0,,,,1.0,,7.5,Fiorentina,13,2014-15
6,17,Joaquin,Cen,C,7.0,,1.0,,,,,,8.0,Fiorentina,13,2014-15
7,14,Fernandez M.,Cen,C,8.0,2.0,,,,,,,14.0,Fiorentina,13,2014-15
8,11,Cuadrado J.,Cen,C,6.0,1.0,,,,,,,9.0,Fiorentina,13,2014-15
9,7,Pizarro D.,Cen,C,6.5,,,,,,,,6.5,Fiorentina,13,2014-15
10,33,Gomez M.,Att,A,6.5,1.0,,,,,,,9.5,Fiorentina,13,2014-15
11,40,Tomovic N.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,13,2014-15
12,6,Vargas J.,Cen,C,,,,,,,,,,Fiorentina,13,2014-15
13,10,Aquilani A.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,13,2014-15
0,1,Perin M.,Por,P,6.5,,,,,,,,6.5,Genoa,13,2014-15
1,87,Rosi A.,Dif,D,6.5,,,,,,,,6.5,Genoa,13,2014-15
2,14,Roncaglia F.,Dif,D,6.0,,,,,,1.0,,5.5,Genoa,13,2014-15
3,8,Burdisso N.,Dif,D,6.5,1.0,,,,,1.0,,9.0,Genoa,13,2014-15
4,5,Izzo A.,Dif,D,7.0,,,,,,,,7.0,Genoa,13,2014-15
5,24,Iago F.,Cen,C,6.5,,,,,,,,6.5,Genoa,13,2014-15
6,10,Perotti D.,Cen,C,7.0,,,,,,,,7.0,Genoa,13,2014-15
7,91,Bertolacci A.,Cen,C,7.0,,1.0,,,,,,8.0,Genoa,13,2014-15
8,13,Antonelli L.,Cen,C,7.0,1.0,,,,,,,10.0,Genoa,13,2014-15
