,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,6.0,-1.0,,,,,,,5.0,Atalanta,19,2016-17
1,5,Masiello A.,Dif,D,6.5,,,,,,,,6.5,Atalanta,19,2016-17
2,6,Zukanovic E.,Dif,D,6.0,,,,,,,,6.0,Atalanta,19,2016-17
3,24,Conti A.,Dif,D,7.0,1.0,,,,,,,10.0,Atalanta,19,2016-17
4,3,Toloi R.,Dif,D,6.5,,,,,,,,6.5,Atalanta,19,2016-17
5,27,Kurtic J.,Cen,C,6.0,,,,,,,,6.0,Atalanta,19,2016-17
6,88,Grassi A.,Cen,C,7.0,,,,,,1.0,,6.5,Atalanta,19,2016-17
7,11,Freuler R.,Cen,C,7.0,1.0,1.0,,,,,,11.0,Atalanta,19,2016-17
8,10,Gomez A.,Tre,T,8.0,2.0,,,,,,,14.0,Atalanta,19,2016-17
9,37,Spinazzola L.,Tre,T,7.0,,1.0,,,,,,8.0,Atalanta,19,2016-17
10,29,Petagna A.,Att,A,8.0,,1.0,,,,,,9.0,Atalanta,19,2016-17
11,25,Konko A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,19,2016-17
12,7,Dalessandro M.,Tre,T,,,,,,,,,,Atalanta,19,2016-17
13,43,Paloschi A.,Att,A,,,,,,,,,,Atalanta,19,2016-17
0,83,Mirante A.,Por,P,5.5,-3.0,,,,,,,2.5,Bologna,19,2016-17
1,25,Masina A.,Dif,D,5.0,,,,,,,,5.0,Bologna,19,2016-17
2,20,Maietta D.,Dif,D,5.0,,,,,,,,5.0,Bologna,19,2016-17
3,2,Oikonomou M.,Dif,D,4.5,,,,,,,,4.5,Bologna,19,2016-17
4,35,Torosidis V.,Dif,D,5.0,,,,,,1.0,,4.5,Bologna,19,2016-17
5,31,Dzemaili B.,Cen,C,6.0,,,,,,,,6.0,Bologna,19,2016-17
6,17,Donsah G.,Cen,C,5.0,,,,,,,,5.0,Bologna,19,2016-17
7,6,Viviani F.,Cen,C,5.0,,,,,,,,5.0,Bologna,19,2016-17
8,14,Di Francesco F.,Tre,T,6.0,,,,,,1.0,,5.5,Bologna,19,2016-17
9,11,Krejci L.,Tre,T,5.0,,,,,,,,5.0,Bologna,19,2016-17
10,10,Destro M.,Att,A,4.5,,,,,,,,4.5,Bologna,19,2016-17
11,5,Pulgar E.,Cen,C,5.0,,,,,,,,5.0,Bologna,19,2016-17
12,7,Mounier A.,Tre,T,,,,,,,,,,Bologna,19,2016-17
13,22,Rizzo L.,Tre,T,5.5,,,,,,,,5.5,Bologna,19,2016-17
0,1,Rafael A.,Por,P,6.0,-1.0,,,,,,,5.0,Cagliari,19,2016-17
1,19,Pisacane F.,Dif,D,6.5,,,,,,,,6.5,Cagliari,19,2016-17
2,23,Ceppitelli L.,Dif,D,6.0,,,,,,,,6.0,Cagliari,19,2016-17
3,3,Isla M.,Dif,D,6.5,,,,,,1.0,,6.0,Cagliari,19,2016-17
4,24,Capuano M.,Dif,D,5.5,,,,,,,,5.5,Cagliari,19,2016-17
5,2,Alves B.,Dif,D,6.5,,,,,,,1.0,5.5,Cagliari,19,2016-17
6,4,Dessena D.,Cen,C,6.5,,,,,,,,6.5,Cagliari,19,2016-17
7,8,Di Gennaro D.,Cen,C,6.0,,,,,,,,6.0,Cagliari,19,2016-17
8,18,Barella N.,Cen,C,6.0,,,,,,,,6.0,Cagliari,19,2016-17
9,17,Farias D.,Tre,T,6.0,,,,,,,,6.0,Cagliari,19,2016-17
