,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
7495,5,ramirez g,sampdoria,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10530,5,zapata d,atalanta,A,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
11186,5,pioli,fiorentina,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
137,5,donnarumma g,milan,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
6884,5,medeiros i,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10666,5,ballardini,genoa,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6889,5,meite s,torino,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1949,5,di lorenzo g,empoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7545,5,rigoni n,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3255,5,molinaro c,frosinone,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
3323,5,musacchio m,milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3720,5,rodriguez r,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3313,5,murru n,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9300,5,kouame c,genoa,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7767,5,sensi s,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3953,5,salamon b,frosinone,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9406,5,leris m,chievo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2111,5,ekong t,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9631,5,mirallas k,fiorentina,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7562,5,rincon t,torino,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
2194,5,felipe,spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6867,5,matuidi b,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3264,5,moretti e,torino,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
242,5,handanovic s,inter,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11270,5,spalletti,inter,0,5.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,2018-19
11321,5,velazquez,udinese,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3239,5,miranda j,inter,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
3972,5,samir,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
