,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
129,9,andujar,catania,P,6.5,7.5,-1.0,0.0,0.0,0.0,0.0,0.0,2012-13
4604,9,armero,udinese,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
4764,9,behrami,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
10191,9,moscardelli,chievo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
4639,9,badu,udinese,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
10175,9,morimoto,catania,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
9727,9,giovinco,juventus,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
9018,9,bergessio,catania,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
1107,9,astori,cagliari,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
5121,9,brienza,palermo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
9838,9,immobile,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
5189,9,cambiasso,inter,C,11.5,7.5,3.0,0.0,0.0,0.0,0.0,1.0,2012-13
5252,9,candreva,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
4342,9,zapata,milan,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
4058,9,savic,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
1377,9,biava,lazio,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
9404,9,di natale,udinese,A,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2012-13
5649,9,cuadrado,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
537,9,pavarini,parma,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2012-13
9777,9,ibarbo,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
4295,9,yepes,milan,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
10073,9,maxi lopez,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
160,9,brkic,udinese,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2012-13
4002,9,samuel,inter,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
1166,9,balzano,pescara,D,,,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
95,9,amelia,milan,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
