,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
10207,32,sansone n,bologna,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10790,32,di carlo,chievo,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
610,32,skorupski l,bologna,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10392,32,stepinski m,chievo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10570,32,allegri,juventus,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1010,32,ansaldi c,torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
538,32,sepe l,parma,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10350,32,simeone g,fiorentina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10983,32,inzaghi s,lazio,0,4.5,5.5,0.0,0.0,-1.0,0.0,0.0,0.0,2018-19
179,32,dragowski b,empoli,P,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10723,32,d aversa,parma,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
557,32,sirigu s,torino,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
1030,32,ariaudo l,frosinone,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9486,32,matri a,sassuolo,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10304,32,siligardi l,parma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
336,32,mirante a,roma,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1129,32,barba f,chievo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1021,32,antonelli l,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9503,32,mavididi s,juventus,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10367,32,sprocati m,parma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10198,32,sanabria a,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
203,32,gollini p,atalanta,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11263,32,semplici,spal,0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
30,32,audero e,sampdoria,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9521,32,meggiorini r,chievo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10249,32,santander f,bologna,A,,,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10283,32,schick p,roma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10843,32,gasperini,atalanta,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10681,32,baroni,frosinone,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
459,32,radu i,genoa,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
9987,32,pinamonti a,frosinone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9378,32,lasagna k,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10501,32,vlahovic d,fiorentina,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11100,32,mazzarri,torino,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9977,32,piccoli r,atalanta,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9971,32,piatek k,milan,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9754,32,palacio r,bologna,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10517,32,zapata d,atalanta,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
233,32,handanovic s,inter,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
