,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,gol_fatto_subito,gol_su_rigore,assist,assist_da_fermo
11368,23,juric,verona,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7301,23,nainggolan r,cagliari,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
11619,23,ranieri,sampdoria,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1730,23,danilo l,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5770,23,di francesco f,spal,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1475,23,chancellor j,brescia,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7992,23,saponara r,lecce,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6825,23,locatelli m,sassuolo,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
1549,23,cistana a,brescia,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9336,23,dybala p,juventus,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
3274,23,mattiello f,cagliari,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
6027,23,fofana s,udinese,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
9077,23,caprari g,parma,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
8931,23,barrow m,bologna,A,15.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
7207,23,missiroli s,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
502,23,perin m,genoa,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11576,23,pioli,milan,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11673,23,semplici,spal,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7772,23,radovanovic i,genoa,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
9437,23,falco f,lecce,A,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
4014,23,rui m,napoli,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
3359,23,moses v,inter,D,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
4242,23,soumaoro a,genoa,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2697,23,kjaer s,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4389,23,tomovic n,spal,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8543,23,veloso m,verona,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1218,23,bonucci l,juventus,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
10252,23,palacio r,bologna,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7734,23,rabiot a,juventus,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11106,23,de zerbi,sassuolo,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2840,23,kyriakopoulos g,sassuolo,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
7270,23,murgia a,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3494,23,nuytinck b,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6050,23,freuler r,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6785,23,linetty k,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1168,23,biraghi c,inter,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
949,23,ansaldi c,torino,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
715,23,strakosha t,lazio,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8047,23,schouten j,bologna,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
5428,23,cataldi d,lazio,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4382,23,tomiyasu t,bologna,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3779,23,reca a,spal,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9676,23,immobile c,lazio,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7245,23,mkhitaryan h,roma,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10345,23,petagna a,spal,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2124,23,donati g,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6294,23,jajalo m,udinese,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
845,23,alex sandro,juventus,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
8016,23,schone l,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4733,23,badelj m,fiorentina,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3414,23,murru n,sampdoria,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
9218,23,cutrone p,fiorentina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4529,23,young a,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8913,23,balotelli m,brescia,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1588,23,conti a,milan,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
1212,23,bonifazi k,spal,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6799,23,lobotka s,napoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3531,23,palomino j,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
613,23,sirigu s,torino,P,2.5,5.5,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9065,23,caicedo f,lazio,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
4905,23,bennacer i,milan,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1647,23,dalbert h,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1190,23,biraschi d,genoa,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3655,23,pezzella ger,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4213,23,smalling c,roma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7849,23,rincon t,torino,C,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
11445,23,maran,cagliari,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4478,23,vicari f,spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4929,23,bentancur r,juventus,C,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
9632,23,ibrahimovic z,milan,A,11.5,7.5,3.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
9004,23,berardi d,sassuolo,A,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
993,23,b peres,roma,D,6.5,6.0,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20,,,,
2744,23,kolarov a,roma,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
55,23,berisha e,spal,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11626,23,sarri,juventus,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11140,23,fonseca,roma,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1824,23,de maio s,udinese,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10525,23,rebic a,milan,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
654,23,skorupski l,bologna,P,3.5,6.0,-2.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
3596,23,paz n,lecce,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6131,23,gomez a,atalanta,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
6948,23,malinovskyi r,atalanta,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8737,23,zaccagni m,verona,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2452,23,gosens r,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4039,23,sabelli s,brescia,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9244,23,defrel g,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5735,23,dessena d,brescia,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5325,23,candreva a,inter,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
5723,23,demme d,napoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
7029,23,mandragora r,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10765,23,skov olsen a,bologna,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11249,23,gotti,udinese,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2774,23,koulibaly k,napoli,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
1939,23,denswil s,bologna,D,4.0,6.0,0.0,0.0,0.0,0.0,-2.0,0.0,2019-20,,,,
7011,23,mancosu m,lecce,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5299,23,callejon j,napoli,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
103,23,consigli a,sassuolo,P,4.5,6.0,-1.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
6185,23,hernani j,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2104,23,djimsiti b,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5717,23,deiola a,lecce,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8449,23,valdifiori m,spal,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
816,23,aina o,torino,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3321,23,milenkovic n,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3866,23,romagna f,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9934,23,lozano h,napoli,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10543,23,ronaldo c,juventus,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8473,23,valoti m,spal,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4681,23,amrabat s,verona,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3173,23,martella b,brescia,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2727,23,klavan r,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3023,23,lyanco,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4959,23,berenguer a,torino,C,6.0,5.5,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20,,,,
6937,23,majer z,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2010,23,di lorenzo g,napoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
796,23,acerbi f,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10883,23,vlahovic d,fiorentina,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
5225,23,brugman g,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
