,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.0,,,,,,,,6.0,Atalanta,35,2015-16
1,3,Toloi R.,Dif,D,6.5,,,,,,,,6.5,Atalanta,35,2015-16
2,29,Paletta G.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,35,2015-16
3,5,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,35,2015-16
4,28,Brivio D.,Dif,D,6.0,,,,,,,,6.0,Atalanta,35,2015-16
5,21,Cigarini L.,Cen,C,6.0,,,,,,,,6.0,Atalanta,35,2015-16
6,27,Kurtic J.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,35,2015-16
7,15,De Roon M.,Cen,C,6.5,,,,,,,,6.5,Atalanta,35,2015-16
8,10,Gomez A.,Tre,T,4.0,,,,,,,1.0,3.0,Atalanta,35,2015-16
9,23,Diamanti A.,Tre,T,6.5,,,,,,,,6.5,Atalanta,35,2015-16
10,22,Borriello M.,Att,A,6.5,1.0,,,,,,,9.5,Atalanta,35,2015-16
11,24,Conti A.,Dif,D,,,,,,,,,,Atalanta,35,2015-16
12,33,Cherubin N.,Dif,D,6.5,,,,,,,,6.5,Atalanta,35,2015-16
13,2,Stendardo G.,Dif,D,,,,,,,1.0,,,Atalanta,35,2015-16
0,83,Mirante A.,Por,P,6.5,,,,,,,,6.5,Bologna,35,2015-16
1,13,Rossettini L.,Dif,D,6.5,,,,,,1.0,,6.0,Bologna,35,2015-16
2,25,Masina A.,Dif,D,6.5,,,,,,,,6.5,Bologna,35,2015-16
3,20,Maietta D.,Dif,D,6.5,,,,,,,,6.5,Bologna,35,2015-16
4,28,Gastaldello D.,Dif,D,6.0,,,,,,,,6.0,Bologna,35,2015-16
5,8,Taider S.,Cen,C,6.5,,,,,,,,6.5,Bologna,35,2015-16
6,33,Brighi M.,Cen,C,6.0,,,,,,,,6.0,Bologna,35,2015-16
7,22,Rizzo L.,Cen,C,6.0,,,,,,,,6.0,Bologna,35,2015-16
8,23,Brienza F.,Tre,T,7.5,,1.0,,,,,,8.5,Bologna,35,2015-16
9,17,Giaccherini E.,Tre,T,7.0,1.0,,,,,,,10.0,Bologna,35,2015-16
10,99,Floccari S.,Att,A,6.5,1.0,,,,,,,9.5,Bologna,35,2015-16
11,19,Constant K.,Dif,D,,,,,,,,,,Bologna,35,2015-16
12,24,Ferrari A.,Dif,D,,,,,,,,,,Bologna,35,2015-16
13,11,Zuniga J.,Dif,D,6.0,,,,,,,,6.0,Bologna,35,2015-16
