,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.5,-1.0,,,,,,,5.5,Atalanta,20,2014-15
1,2,Stendardo G.,Dif,D,5.5,,,,,,,,5.5,Atalanta,20,2014-15
2,6,Bellini G.,Dif,D,6.0,,,,,,,,6.0,Atalanta,20,2014-15
3,20,Biava G.,Dif,D,5.5,,,,,,,,5.5,Atalanta,20,2014-15
4,3,Del G.,Dif,D,5.5,,,,,,,,5.5,Atalanta,20,2014-15
5,22,Zappacosta D.,Dif,D,6.0,,,,,,,,6.0,Atalanta,20,2014-15
6,17,Carmona C.,Cen,C,5.5,,,,,,,,5.5,Atalanta,20,2014-15
7,21,Cigarini L.,Cen,C,5.5,,,,,,,,5.5,Atalanta,20,2014-15
8,11,Moralez M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,20,2014-15
9,19,Denis G.,Att,A,5.5,,,,,,1.0,,5.0,Atalanta,20,2014-15
10,51,Pinilla M.,Att,A,5.5,,,,,,,,5.5,Atalanta,20,2014-15
11,10,Gomez A.,Cen,C,,,,,,,,,,Atalanta,20,2014-15
12,7,D'alessandro M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,20,2014-15
13,16,Baselli D.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,20,2014-15
0,1,Brkic Z.,Por,P,6.0,-1.0,,,,,,,5.0,Cagliari,20,2014-15
1,33,Capuano M.,Dif,D,6.5,,,,,,1.0,,6.0,Cagliari,20,2014-15
2,2,Gonzalez A.,Dif,D,6.5,,,,,,,,6.5,Cagliari,20,2014-15
3,8,Avelar D.,Dif,D,6.0,,,,,,,,6.0,Cagliari,20,2014-15
4,15,Rossettini L.,Dif,D,6.5,1.0,,,,,1.0,,9.0,Cagliari,20,2014-15
5,4,Crisetig L.,Cen,C,6.0,,,,,,,,6.0,Cagliari,20,2014-15
6,10,Joao Pedro G.,Cen,C,7.0,,1.0,,,,1.0,,7.5,Cagliari,20,2014-15
7,20,Ekdal A.,Cen,C,7.5,,,,,,1.0,,7.0,Cagliari,20,2014-15
8,16,Dessena D.,Cen,C,6.5,,1.0,,,,,,7.5,Cagliari,20,2014-15
9,30,Donsah G.,Cen,C,6.5,,,,,,,,6.5,Cagliari,20,2014-15
10,9,Longo S.,Att,A,6.0,,,,,,,,6.0,Cagliari,20,2014-15
11,25,Sau M.,Att,A,6.5,,,,,,,,6.5,Cagliari,20,2014-15
12,90,Cop D.,Att,A,7.0,1.0,,,,,,,10.0,Cagliari,20,2014-15
13,17,Farias D.,Att,A,6.0,,,,,,,,6.0,Cagliari,20,2014-15
0,1,Leali N.,Por,P,5.5,-1.0,,,,,1.0,,4.0,Cesena,20,2014-15
1,6,Lucchini S.,Dif,D,6.0,,,,,,,,6.0,Cesena,20,2014-15
2,15,Krajnc L.,Dif,D,6.0,,,,,,1.0,,5.5,Cesena,20,2014-15
3,33,Renzetti F.,Dif,D,6.0,,,,,,1.0,,5.5,Cesena,20,2014-15
4,24,Perico G.,Dif,D,6.0,,,,,,,,6.0,Cesena,20,2014-15
5,11,Brienza F.,Cen,C,6.5,,,,,,,,6.5,Cesena,20,2014-15
6,34,Cascione E.,Cen,C,5.0,,,,,1.0,1.0,,2.5,Cesena,20,2014-15
7,5,Giorgi L.,Cen,C,6.5,,,,,,,,6.5,Cesena,20,2014-15
8,56,Pulzetti N.,Cen,C,7.0,1.0,,,,,,,10.0,Cesena,20,2014-15
9,92,Defrel G.,Att,A,6.0,,,,,,,,6.0,Cesena,20,2014-15
10,18,Djuric M.,Att,A,5.5,,,,,,,,5.5,Cesena,20,2014-15
11,14,Volta M.,Dif,D,6.0,,,,,,,,6.0,Cesena,20,2014-15
12,44,Cazzola R.,Cen,C,,,,,,,,,,Cesena,20,2014-15
13,9,Rodriguez A.,Att,A,7.0,1.0,,,,,,,10.0,Cesena,20,2014-15
0,1,Bizzarri A.,Por,P,7.0,-2.0,,,,,,,5.0,Chievo,20,2014-15
1,87,Zukanovic E.,Dif,D,5.5,,,,,,1.0,,5.0,Chievo,20,2014-15
2,3,Dainelli D.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,20,2014-15
3,21,Frey N.,Dif,D,5.5,,,,,,1.0,,5.0,Chievo,20,2014-15
4,5,Gamberini A.,Dif,D,6.0,,,,,,,,6.0,Chievo,20,2014-15
5,14,Cofie I.,Cen,C,5.0,,,,,,,,5.0,Chievo,20,2014-15
6,56,Hetemaj P.,Cen,C,5.5,,,,,,,,5.5,Chievo,20,2014-15
7,24,Schelotto E.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,20,2014-15
8,23,Birsa V.,Cen,C,6.5,,,,,,,,6.5,Chievo,20,2014-15
9,43,Paloschi A.,Att,A,5.5,,,,,,,,5.5,Chievo,20,2014-15
10,19,Botta R.,Att,A,6.0,,,,,,,,6.0,Chievo,20,2014-15
11,34,Biraghi C.,Dif,D,5.5,,,,,,,,5.5,Chievo,20,2014-15
