,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
5003,33,diousse a,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
673,33,strakosha t,lazio,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
8383,33,joao pedro,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6899,33,spinazzola l,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7879,33,eder c,inter,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2177,33,gastaldello d,bologna,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2950,33,murru n,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5783,33,kurtic j,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8660,33,mandzukic m,juventus,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4289,33,beghetto a,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6297,33,ntcham o,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3528,33,salcedo c,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8353,33,insigne l,napoli,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7160,33,veloso m,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5040,33,duncan j,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7469,33,bernardeschi f,fiorentina,A,1.5,4.5,0.0,0.0,0.0,-3.0,0.0,0.0,2016-17
6067,33,mazzitelli l,sassuolo,C,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
496,33,puggioni c,sampdoria,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
6773,33,sallai r,palermo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9149,33,perisic i,inter,A,8.5,5.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1917,33,de vrij,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4074,33,asamoah k,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2378,33,hoedt w,lazio,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2707,33,manolas k,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4321,33,benali a,pescara,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
3906,33,zapata c,milan,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7465,33,berardi d,sassuolo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
6068,33,medel g,inter,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2327,33,gonzalez g,palermo,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4753,33,croce d,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2519,33,koulibaly k,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3754,33,tomovic n,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7913,33,el kaddouri o,empoli,A,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6911,33,strootman k,roma,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4175,33,barberis a,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9094,33,perica s,udinese,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1847,33,danilo l,udinese,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4564,33,castro l,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5481,33,isla m,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6048,33,mauri j,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2660,33,maietta d,bologna,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7531,33,borriello m,cagliari,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
521,33,rafael,cagliari,P,7.5,6.5,-2.0,0.0,0.0,3.0,0.0,0.0,2016-17
2640,33,lukaku j,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7810,33,dybala p,juventus,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
9167,33,petagna a,atalanta,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5515,33,jajalo m,palermo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4893,33,deiola a,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7192,33,verre v,pescara,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5987,33,mario j,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4896,33,depaoli f,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1408,33,calabria d,milan,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6340,33,ocampos l,milan,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
731,33,tatarusanu c,fiorentina,P,2.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,2016-17
7720,33,defrel g,sassuolo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5761,33,kums s,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1220,33,bellusci g,empoli,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8589,33,lo faso s,palermo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
306,33,hart j,torino,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
5567,33,jorginho l,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6797,33,sanchez c,fiorentina,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7766,33,deulofeu g,milan,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7761,33,destro m,bologna,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
9719,33,zapata d,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5547,33,jankto j,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7218,33,viviani f,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9407,33,schick p,sampdoria,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1247,33,bereszynski b,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4853,33,de paul r,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
536,33,reina p,napoli,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
