,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.5,,,,,,,,6.5,Atalanta,30,2015-16
1,93,Drame B.,Dif,D,6.0,,,,,,,,6.0,Atalanta,30,2015-16
2,5,Masiello A.,Dif,D,6.5,,,,,,,,6.5,Atalanta,30,2015-16
3,29,Paletta G.,Dif,D,6.0,,,,,,,,6.0,Atalanta,30,2015-16
4,2,Stendardo G.,Dif,D,6.5,,,,,,,,6.5,Atalanta,30,2015-16
5,21,Cigarini L.,Cen,C,6.5,,,,,,,,6.5,Atalanta,30,2015-16
6,27,Kurtic J.,Cen,C,6.0,,,,,,,,6.0,Atalanta,30,2015-16
7,15,De Roon M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,30,2015-16
8,10,Gomez A.,Tre,T,7.5,1.0,,,,,,,10.5,Atalanta,30,2015-16
9,23,Diamanti A.,Tre,T,7.5,1.0,1.0,,,,,,11.5,Atalanta,30,2015-16
10,51,Pinilla M.,Att,A,5.5,,1.0,,1.0,,1.0,,3.0,Atalanta,30,2015-16
11,77,Raimondi C.,Dif,D,6.5,,,,,,,,6.5,Atalanta,30,2015-16
12,8,Migliaccio G.,Cen,C,6.0,,,,,,,,6.0,Atalanta,30,2015-16
13,7,Dalessandro M.,Tre,T,,,,,,,,,,Atalanta,30,2015-16
0,83,Mirante A.,Por,P,7.0,-2.0,,1.0,,,,,8.0,Bologna,30,2015-16
1,28,Gastaldello D.,Dif,D,5.0,,,,,,,1.0,4.0,Bologna,30,2015-16
2,20,Maietta D.,Dif,D,5.0,,,,,,,,5.0,Bologna,30,2015-16
3,3,Morleo A.,Dif,D,6.0,,,,,,,,6.0,Bologna,30,2015-16
4,15,Mbaye I.,Dif,D,4.0,,,,,,,1.0,3.0,Bologna,30,2015-16
5,21,Diawara A.,Cen,C,5.0,,,,,,,,5.0,Bologna,30,2015-16
6,33,Brighi M.,Cen,C,6.0,,,,,,,,6.0,Bologna,30,2015-16
7,22,Rizzo L.,Cen,C,5.0,,,,,,1.0,,4.5,Bologna,30,2015-16
8,23,Brienza F.,Tre,T,5.0,,,,,,,,5.0,Bologna,30,2015-16
9,17,Giaccherini E.,Tre,T,5.0,,,,,,1.0,,4.5,Bologna,30,2015-16
10,99,Floccari S.,Att,A,5.5,,,,,,,,5.5,Bologna,30,2015-16
11,25,Masina A.,Dif,D,5.5,,,,,,,,5.5,Bologna,30,2015-16
12,26,Mounier A.,Tre,T,5.5,,,,,,,,5.5,Bologna,30,2015-16
13,18,Acquafresca R.,Att,A,5.5,,,,,,,,5.5,Bologna,30,2015-16
0,27,Belec V.,Por,P,7.0,-1.0,,,,,,,6.0,Carpi,30,2015-16
1,13,Poli F.,Dif,D,6.5,,,,,,1.0,,6.0,Carpi,30,2015-16
2,6,Gagliolo R.,Dif,D,7.0,,,,,,,,7.0,Carpi,30,2015-16
3,21,Romagnoli S.,Dif,D,7.0,,,,,,,,7.0,Carpi,30,2015-16
4,23,Suagher E.,Dif,D,7.0,,,,,,1.0,,6.5,Carpi,30,2015-16
5,19,Pasciuti L.,Cen,C,5.5,,,,,,,,5.5,Carpi,30,2015-16
6,4,Cofie I.,Cen,C,6.0,,,,,,,,6.0,Carpi,30,2015-16
7,8,Bianco R.,Cen,C,7.0,,,,,,,,7.0,Carpi,30,2015-16
8,20,Lollo L.,Cen,C,6.0,,,,,,,,6.0,Carpi,30,2015-16
9,11,Di Gaudio A.,Tre,T,7.0,1.0,,,,,,,10.0,Carpi,30,2015-16
10,99,Mbakogu J.,Att,A,5.5,,,,,,,,5.5,Carpi,30,2015-16
11,3,Letizia G.,Dif,D,,,,,,,,,5.5,Carpi,30,2015-16
12,17,Crimi M.,Cen,C,6.5,,,,,,1.0,,6.0,Carpi,30,2015-16
13,15,Lasagna K.,Att,A,7.5,1.0,,,,,,,10.5,Carpi,30,2015-16
0,1,Bizzarri A.,Por,P,7.0,,,,,,1.0,,6.5,Chievo,30,2015-16
1,12,Cesar B.,Dif,D,6.0,,,,,,,,6.0,Chievo,30,2015-16
2,29,Cacciatore F.,Dif,D,6.0,,,,,,,,6.0,Chievo,30,2015-16
3,2,Spolli N.,Dif,D,6.5,,,,,,,,6.5,Chievo,30,2015-16
4,18,Gobbi M.,Dif,D,5.5,,,,,,,,5.5,Chievo,30,2015-16
5,8,Radovanovic I.,Cen,C,6.0,,,,,,,,6.0,Chievo,30,2015-16
6,7,Pepe S.,Cen,C,7.0,,,,,,,,7.0,Chievo,30,2015-16
7,19,Castro L.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,30,2015-16
8,56,Hetemaj P.,Cen,C,7.0,,,,,,1.0,,6.5,Chievo,30,2015-16
9,23,Birsa V.,Tre,T,6.0,,1.0,,1.0,,,,4.0,Chievo,30,2015-16
10,69,Meggiorini R.,Att,A,7.0,1.0,,,,,,,10.0,Chievo,30,2015-16
11,6,Pinzi G.,Cen,C,,,,,,,,,,Chievo,30,2015-16
12,40,Mpoku P.,Tre,T,,,,,,,,,5.5,Chievo,30,2015-16
13,83,Floro Flores A.,Att,A,5.5,,,,,,,,5.5,Chievo,30,2015-16
0,28,Skorupski L.,Por,P,6.0,,,,,,,,6.0,Empoli,30,2015-16
1,15,Costa A.,Dif,D,6.0,,,,,,,,6.0,Empoli,30,2015-16
