,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,6.0,-2.0,,,,,,,4.0,Atalanta,25,2018-19
1,8,Gosens R.,Dif,D,5.5,,,,,,,,5.5,Atalanta,25,2018-19
2,5,Masiello A.,Dif,D,6.5,,,,,,,,6.5,Atalanta,25,2018-19
3,21,Castagne T.,Dif,D,5.5,,,,,,1.0,,5.0,Atalanta,25,2018-19
4,23,Mancini G.,Dif,D,6.5,,,,,,,,6.5,Atalanta,25,2018-19
5,33,Hateboer H.,Dif,D,5.5,,,,,,,,5.5,Atalanta,25,2018-19
6,19,Djimsiti B.,Dif,D,7.0,,,,,,,,7.0,Atalanta,25,2018-19
7,11,Freuler R.,Cen,C,5.0,,,,,,,,5.0,Atalanta,25,2018-19
8,88,Pasalic M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,25,2018-19
9,72,Ilicic J.,Tre,T,5.0,,,,,,,,5.0,Atalanta,25,2018-19
10,91,Zapata D.,Att,A,5.5,,,,,,,,5.5,Atalanta,25,2018-19
11,7,Reca A.,Dif,D,,,,,,,,,,Atalanta,25,2018-19
12,44,Kulusevski D.,Cen,C,5.0,,,,,,,,5.0,Atalanta,25,2018-19
13,99,Barrow M.,Att,A,5.5,,,,,,,,5.5,Atalanta,25,2018-19
0,28,Skorupski L.,Por,P,6.0,-1.0,,,,,,,5.0,Bologna,25,2018-19
1,35,Dijks M.,Dif,D,6.5,,,,,,,,6.5,Bologna,25,2018-19
2,23,Danilo L.,Dif,D,6.0,,,,,,,,6.0,Bologna,25,2018-19
3,15,Mbaye I.,Dif,D,6.5,,,,,,,,6.5,Bologna,25,2018-19
4,18,Helander F.,Dif,D,4.5,,,,,,,,4.5,Bologna,25,2018-19
5,21,Soriano R.,Cen,C,5.5,,,,,,,,5.5,Bologna,25,2018-19
6,5,Pulgar E.,Cen,C,5.0,,,,,,1.0,,4.5,Bologna,25,2018-19
7,16,Poli A.,Cen,C,6.5,,,,,,,,6.5,Bologna,25,2018-19
8,0,Edera S.,Tre,T,5.5,,,,,,,,5.5,Bologna,25,2018-19
9,10,Sansone N.,Tre,T,6.5,,,,,,1.0,,6.0,Bologna,25,2018-19
10,9,Santander F.,Att,A,6.0,,,,,,,,6.0,Bologna,25,2018-19
11,17,Donsah G.,Cen,C,,,,,,,,,,Bologna,25,2018-19
12,7,Orsolini R.,Tre,T,6.0,,,,,,,,6.0,Bologna,25,2018-19
13,91,Falcinelli D.,Att,A,,,,,,,,,,Bologna,25,2018-19
0,28,Cragno A.,Por,P,7.5,-1.0,,,,,,,6.5,Cagliari,25,2018-19
1,0,Pellegrini L.,Dif,D,5.0,,,,,,1.0,,4.5,Cagliari,25,2018-19
2,19,Pisacane F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,25,2018-19
3,23,Ceppitelli L.,Dif,D,6.0,,,,,,,,6.0,Cagliari,25,2018-19
4,20,Padoin S.,Cen,C,5.5,,,,,,,,5.5,Cagliari,25,2018-19
5,27,Deiola A.,Cen,C,5.0,,,,,,1.0,,4.5,Cagliari,25,2018-19
6,8,Cigarini L.,Cen,C,5.5,,,,,,,,5.5,Cagliari,25,2018-19
7,18,Barella N.,Cen,C,6.5,,,,,,,,6.5,Cagliari,25,2018-19
8,21,Ionita A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,25,2018-19
9,36,Doratiotto R.,Tre,T,5.5,,,,,,,,5.5,Cagliari,25,2018-19
10,30,Pavoletti L.,Att,A,5.0,,,,,,,,5.0,Cagliari,25,2018-19
11,24,Farago P.,Dif,D,5.5,,,,,,,,5.5,Cagliari,25,2018-19
12,33,Srna D.,Dif,D,5.5,,,,,,,,5.5,Cagliari,25,2018-19
13,37,Verde F.,Att,A,,,,,,,,,,Cagliari,25,2018-19
0,70,Sorrentino S.,Por,P,6.0,,,,,,,,6.0,Chievo,25,2018-19
1,5,Barba F.,Dif,D,6.0,,,,,,,,6.0,Chievo,25,2018-19
