,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
3725,31,siviglia sebastiano,lazio,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2006-07
1576,31,contini matteo,parma,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2006-07
1469,31,cioffi gabriele,torino,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
782,31,accardi pietro,sampdoria,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2006-07
6484,31,manfredini christian,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
8217,31,bianchi rolando,reggina,A,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2006-07
6200,31,jorgensen martin,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
3977,31,zaccardo cristian,palermo,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2006-07
807,31,adani daniele,empoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
7924,31,wilhelmsson christian,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
1604,31,corallo riccardo,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
6533,31,marcolini michele,chievo,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2006-07
8245,31,bjelanovic sasa,ascoli,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2006-07
4218,31,alberto nieto,siena,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
8755,31,gilardino alberto,milan,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
8267,31,bogdani erjon,chievo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
1747,31,dainelli dario,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
8329,31,budan igor,parma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
945,31,balestri jacopo,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4915,31,cambiasso esteban,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
3847,31,talamonti leonardo,atalanta,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
6221,31,kaka' ricardo,milan,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2006-07
3918,31,vanigli richard,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
6390,31,liverani fabio,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4115,31,zapotocny,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
