,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
2020,22,ferronetti,udinese,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
8285,22,zanetti j,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
4478,22,biagianti,catania,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2018,22,ferri,sampdoria,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
3139,22,pisano f,cagliari,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
1760,22,dainelli,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7254,22,palladino,genoa,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2426,22,legrottaglie,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
9386,22,jeda,cagliari,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2008-09
708,22,rubinho,genoa,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
1421,22,chiellini,juventus,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
5642,22,fini,cagliari,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2008-09
6061,22,isla,udinese,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2008-09
10188,22,rakic,reggina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7227,22,padoin,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
1066,22,biava,genoa,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
8961,22,denis,napoli,A,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2008-09
