,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,ass,yyss
441,12,ospina d,napoli,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9483,12,floccari s,spal,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1262,12,bremer g,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3053,12,magnani g,brescia,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4812,12,barilla a,parma,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6742,12,lerager l,genoa,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8664,12,vieira r,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11249,12,gotti,udinese,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11602,12,ranieri,sampdoria,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10868,12,tutino g,verona,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8013,12,schone l,genoa,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7868,12,rincon t,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10875,12,vlahovic d,fiorentina,A,12.5,6.5,6.0,0.0,0.0,0.0,0.0,0.0,2019-20
3615,12,pellegrini lu,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8332,12,tonali s,brescia,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2505,12,hateboer h,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8643,12,verre v,verona,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
1001,12,bani m,bologna,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
210,12,gabriel f,lecce,P,1.5,5.5,-4.0,0.0,0.0,0.0,0.0,0.0,2019-20
5583,12,cuadrado j,juventus,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3071,12,maksimovic n,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
801,12,acerbi f,lazio,D,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
9982,12,martinez l,inter,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3529,12,palomino j,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7913,12,romulo,brescia,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7221,12,missiroli s,spal,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3517,12,pajac m,genoa,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6825,12,locatelli m,sassuolo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3566,12,patric,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10776,12,sottil r,fiorentina,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9657,12,immobile c,lazio,A,11.0,7.5,3.0,-0.5,0.0,0.0,0.0,1.0,2019-20
7738,12,rabiot a,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2569,12,hysaj e,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5686,12,de roon m,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1522,12,cionek t,spal,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5120,12,bonaventura g,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3703,12,pisacane f,cagliari,D,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2161,12,ekong t,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3015,12,luperto s,napoli,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5660,12,de paul r,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8732,12,zaccagni m,verona,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10803,12,stepinski m,verona,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7284,12,nainggolan r,cagliari,C,15.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0,2019-20
6663,12,lazovic d,verona,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11576,12,pioli,milan,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6715,12,leiva l,lazio,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1133,12,bereszynski b,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2005,12,dermaku k,parma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10819,12,suso j,milan,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5195,12,brozovic m,inter,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4775,12,barella n,inter,C,10.0,7.5,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
11270,12,grosso,brescia,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10831,12,teodorczyk l,udinese,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6687,12,lazzari m,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3646,12,pezzella ger,fiorentina,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2011,12,di lorenzo g,napoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
591,12,silvestri m,verona,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
10024,12,mertens d,napoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1536,12,cistana a,brescia,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9711,12,insigne l,napoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2543,12,hernandez t,milan,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10713,12,simeone g,cagliari,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
6500,12,krunic r,milan,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8793,12,zielinski p,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10472,12,quagliarella f,sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9184,12,cleonise d,genoa,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10493,12,ragatzu d,cagliari,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10293,12,pandev g,genoa,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4149,12,sema k,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1065,12,bastoni a,inter,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7485,12,pastore j,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
377,12,musso j,udinese,P,10.5,7.5,0.0,0.0,0.0,3.0,0.0,0.0,2019-20
8990,12,berardi d,sassuolo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1880,12,de silvestri l,torino,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9205,12,cornelius a,parma,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
9798,12,la mantia a,lecce,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2822,12,kyriakopoulos g,sassuolo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7478,12,pasalic m,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1072,12,bastos,lazio,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4112,12,santon d,roma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8199,12,strefezza g,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10271,12,paloschi a,spal,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6304,12,jajalo m,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10532,12,rebic a,milan,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
312,12,joronen j,brescia,P,2.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,2019-20
2672,12,izzo a,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1807,12,de ligt,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9246,12,defrel g,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10559,12,ronaldo c,juventus,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4075,12,sala j,spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4489,12,vicari f,spal,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7583,12,pessina m,verona,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6331,12,jankto j,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9173,12,cerri a,cagliari,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4191,12,skriniar m,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4309,12,toljan j,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6115,12,gomez a,atalanta,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
904,12,alves b,parma,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2381,12,ghiglione p,genoa,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2747,12,kolarov a,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2735,12,klavan r,cagliari,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9094,12,caprari g,sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10389,12,pinamonti a,genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8147,12,spalek n,brescia,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9112,12,caputo f,sassuolo,A,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2019-20
4336,12,toloi r,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2233,12,fazio f,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10338,12,petagna a,spal,A,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2019-20
6157,12,henderson l,verona,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4245,12,spinazzola l,roma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5284,12,callejon j,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11464,12,maran,cagliari,0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6192,12,hernani j,parma,C,8.0,7.5,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20
9041,12,bonazzoli f,sampdoria,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11485,12,mazzarri,torino,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6038,12,fofana s,udinese,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
68,12,berisha e,spal,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11490,12,mihajlovic,bologna,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11690,12,t motta,genoa,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8178,12,sprocati m,parma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
4400,12,tomovic n,spal,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2795,12,koulibaly k,napoli,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1400,12,castagne t,atalanta,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
262,12,gollini p,atalanta,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
648,12,skorupski l,bologna,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2853,12,larsen s,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
635,12,sirigu s,torino,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6467,12,kluivert j,roma,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7644,12,pjanic m,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3928,12,romero c,genoa,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8856,12,aye f,brescia,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7880,12,rog m,cagliari,C,11.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
10161,12,okaka s,udinese,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10667,12,sansone n,bologna,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9307,12,donnarumma al,brescia,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6488,12,krejci l,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
39,12,audero e,sampdoria,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4598,12,agudelo k,genoa,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4864,12,benassi m,fiorentina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8837,12,zmrhal j,brescia,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2614,12,iacoponi s,parma,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2184,12,empereur a,verona,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9329,12,dybala p,juventus,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
3884,12,romagnoli a,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
752,12,szczesny w,juventus,P,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5806,12,djuricic f,sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4622,12,alberto l,lazio,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
6529,12,kucka j,parma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3865,12,romagna f,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10136,12,nestorovski i,udinese,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2938,12,lucioni f,lecce,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
11340,12,juric,verona,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1775,12,darmian m,parma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5174,12,bourabia m,sassuolo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5924,12,elmas e,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2897,12,lirola p,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8874,12,babacar k,lecce,A,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2019-20
1368,12,calderoni m,lecce,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
723,12,strakosha t,lazio,P,9.0,8.0,-2.0,0.0,0.0,3.0,0.0,0.0,2019-20
10580,12,salcedo e,verona,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6346,12,joao pedro,cagliari,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2196,12,faraoni d,verona,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8948,12,belotti a,torino,A,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2019-20
10232,12,palacio r,bologna,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4033,12,sabelli s,brescia,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5908,12,ekdal a,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8089,12,shakhov y,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8237,12,svanberg m,bologna,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10224,12,orsolini r,bologna,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
1912,12,de vrij s,inter,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8922,12,barrow m,atalanta,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
914,12,ankersen p,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9804,12,lapadula g,lecce,A,10.0,7.5,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2256,12,felipe,spal,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8904,12,balotelli m,brescia,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11392,12,liverani,lecce,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7631,12,petriccione j,lecce,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
3986,12,rrahmani a,verona,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1089,12,becao r,udinese,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7414,12,paqueta,milan,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4556,12,zapata c,genoa,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
282,12,handanovic s,inter,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
11525,12,montella,fiorentina,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5871,12,dzemaili b,bologna,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3955,12,rossettini l,lecce,D,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
1719,12,danilo l,bologna,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10375,12,piatek k,milan,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
951,12,arana g,atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6880,12,lulic s,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5497,12,correa j,lazio,C,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2019-20
11181,12,gasperini,atalanta,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6998,12,mancosu m,lecce,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3156,12,marlon,sassuolo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2113,12,djimsiti b,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4907,12,bennacer i,milan,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5439,12,chiesa f,fiorentina,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7789,12,ramirez g,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3318,12,milenkovic n,fiorentina,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2348,12,gagliolo r,parma,D,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
5012,12,bertolacci a,sampdoria,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11677,12,semplici,spal,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4916,12,bentancur r,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1690,12,dambrosio d,inter,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10959,12,ancelotti,napoli,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5345,12,cassata f,genoa,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6865,12,lukic s,torino,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
850,12,alex sandro,juventus,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3472,12,n koulou n,torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3301,12,meccariello b,lecce,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9958,12,lukaku r,inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7148,12,meite s,torino,C,6.5,6.0,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20
11065,12,d aversa,parma,0,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9880,12,leao r,milan,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3096,12,mancini g,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7023,12,mandragora r,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3280,12,mbaye i,bologna,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8496,12,vecino m,inter,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5080,12,boga j,sassuolo,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
9897,12,llorente f,napoli,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1572,12,colley o,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8381,12,traore j,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11140,12,fonseca,roma,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8559,12,verdi s,torino,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
467,12,pau lopez,roma,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
6910,12,magnanelli f,sassuolo,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
172,12,dragowski b,fiorentina,P,0.5,5.5,-5.0,0.0,0.0,0.0,0.0,0.0,2019-20
3415,12,murru n,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1605,12,conti a,milan,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
567,12,sepe l,parma,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7099,12,medel g,bologna,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
