,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,95,Gollini P.,Por,P,6.0,,,,,,,,6.0,Atalanta,1,2018-19
1,8,Gosens R.,Dif,D,6.5,,,,,,,,6.5,Atalanta,1,2018-19
2,3,Toloi R.,Dif,D,7.0,,1.0,,,,,,8.0,Atalanta,1,2018-19
3,5,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,1,2018-19
4,33,Hateboer H.,Dif,D,7.0,1.0,,,,,,,11.5,Atalanta,1,2018-19
5,19,Djimsiti B.,Dif,D,6.0,,,,,,,,6.0,Atalanta,1,2018-19
6,88,Pasalic M.,Cen,C,6.5,1.0,,,,,,,10.5,Atalanta,1,2018-19
7,11,Freuler R.,Cen,C,6.0,,,,,,,,6.0,Atalanta,1,2018-19
8,15,De Roon M.,Cen,C,6.5,,,,,,,,6.5,Atalanta,1,2018-19
9,10,Gomez A.,Tre,T,8.0,2.0,2.0,,,,,,17.0,Atalanta,1,2018-19
10,99,Barrow M.,Att,A,5.5,,,,,,,,5.5,Atalanta,1,2018-19
11,21,Castagne T.,Dif,D,6.0,,,,,,,,6.0,Atalanta,1,2018-19
12,22,Pessina M.,Cen,C,,,,,,,,,,Atalanta,1,2018-19
13,91,Zapata D.,Att,A,6.0,,,,,,,,6.0,Atalanta,1,2018-19
0,28,Skorupski L.,Por,P,6.0,-1.0,,,,,,,5.0,Bologna,1,2018-19
1,35,Dijks M.,Dif,D,6.0,,,,,,,,6.0,Bologna,1,2018-19
2,23,Danilo L.,Dif,D,6.0,,,,,,,,6.0,Bologna,1,2018-19
3,14,Mattiello F.,Dif,D,6.0,,,,,,1.0,,5.5,Bologna,1,2018-19
4,18,Helander F.,Dif,D,6.0,,,,,,,,6.0,Bologna,1,2018-19
5,3,Gonzalez G.,Dif,D,5.0,,,,,,,,5.0,Bologna,1,2018-19
6,31,Dzemaili B.,Cen,C,5.0,,,,,,,,5.0,Bologna,1,2018-19
7,16,Poli A.,Cen,C,5.0,,,,,,,,5.0,Bologna,1,2018-19
8,5,Pulgar E.,Cen,C,5.0,,,,,,1.0,,4.5,Bologna,1,2018-19
9,24,Palacio R.,Tre,T,6.0,,,,,,,,6.0,Bologna,1,2018-19
10,9,Santander F.,Att,A,5.0,,,,,,,,5.0,Bologna,1,2018-19
11,8,Nagy A.,Cen,C,4.5,,,,,,,1.0,3.5,Bologna,1,2018-19
12,7,Orsolini R.,Tre,T,,,,,,,,,,Bologna,1,2018-19
13,91,Falcinelli D.,Att,A,5.5,,,,,,,,5.5,Bologna,1,2018-19
0,28,Cragno A.,Por,P,5.5,-2.0,,,,,,,3.5,Cagliari,1,2018-19
1,24,Farago P.,Dif,D,5.0,,,,,,,,5.0,Cagliari,1,2018-19
2,56,Romagna F.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,1,2018-19
3,22,Lykogiannis C.,Dif,D,6.0,,,,,,,,6.0,Cagliari,1,2018-19
4,23,Ceppitelli L.,Dif,D,5.5,,,,,,,,5.5,Cagliari,1,2018-19
5,18,Barella N.,Cen,C,5.0,,,,,,1.0,,4.5,Cagliari,1,2018-19
6,21,Ionita A.,Cen,C,6.0,,,,,,,,6.0,Cagliari,1,2018-19
7,29,Castro L.,Cen,C,5.0,,,,,,,,5.0,Cagliari,1,2018-19
8,8,Cigarini L.,Cen,C,5.5,,,,,,,,5.5,Cagliari,1,2018-19
9,30,Pavoletti L.,Att,A,6.0,,,,,,,,6.0,Cagliari,1,2018-19
10,17,Farias D.,Att,A,5.0,,,,,,,,5.0,Cagliari,1,2018-19
11,19,Pisacane F.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,1,2018-19
12,25,Sau M.,Att,A,6.0,,,,,,,,6.0,Cagliari,1,2018-19
13,9,Cerri A.,Att,A,5.5,,,,,,,,5.5,Cagliari,1,2018-19
0,70,Sorrentino S.,Por,P,7.0,-2.0,,,,,,,5.0,Chievo,1,2018-19
1,29,Cacciatore F.,Dif,D,6.5,,,,,,,,6.5,Chievo,1,2018-19
2,14,Bani M.,Dif,D,5.0,,,,,1.0,,,3.0,Chievo,1,2018-19
3,15,Rossettini L.,Dif,D,6.0,,,,,,,,6.0,Chievo,1,2018-19
4,40,Tomovic N.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,1,2018-19
5,27,Depaoli F.,Cen,C,6.0,,,,,,,,6.0,Chievo,1,2018-19
6,56,Hetemaj P.,Cen,C,6.0,,,,,,,,6.0,Chievo,1,2018-19
7,4,Rigoni N.,Cen,C,5.5,,,,,,,,5.5,Chievo,1,2018-19
8,8,Radovanovic I.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,1,2018-19
9,17,Giaccherini E.,Tre,T,7.0,1.0,1.0,1.0,,,,,11.5,Chievo,1,2018-19
10,9,Stepinski M.,Att,A,6.5,1.0,,,,,,,9.5,Chievo,1,2018-19
11,90,Seculin A.,Por,P,,-1.0,,,,,,,5.0,Chievo,1,2018-19
12,22,Obi J.,Cen,C,,,,,,,,,,Chievo,1,2018-19
13,20,Djordjevic F.,Att,A,5.5,,,,,,,,5.5,Chievo,1,2018-19
0,21,Terracciano P.,Por,P,6.5,,,,,,,,6.5,Empoli,1,2018-19
1,32,Rasmussen J.,Dif,D,6.0,,,,,,1.0,,5.5,Empoli,1,2018-19
2,2,Di Lorenzo G.,Dif,D,6.5,,,,,,,,6.5,Empoli,1,2018-19
3,13,Antonelli L.,Dif,D,6.5,,,,,,1.0,,6.0,Empoli,1,2018-19
4,26,Silvestre M.,Dif,D,7.0,,,,,,,,7.0,Empoli,1,2018-19
5,28,Capezzi L.,Cen,C,6.0,,,,,,1.0,,5.5,Empoli,1,2018-19
6,18,Acquah A.,Cen,C,7.0,,,,,,,,7.0,Empoli,1,2018-19
7,33,Krunic R.,Cen,C,7.0,1.0,,,,,,,11.0,Empoli,1,2018-19
8,6,Zajc M.,Tre,T,7.0,,1.0,,,,,,8.0,Empoli,1,2018-19
9,11,Caputo F.,Att,A,7.0,1.0,,,,,,,10.0,Empoli,1,2018-19
10,20,La Gumina A.,Att,A,5.5,,,,,,,,5.5,Empoli,1,2018-19
11,23,Pasqual M.,Dif,D,6.0,,,,,,,,6.0,Empoli,1,2018-19
12,5,Veseli F.,Dif,D,,,,,,,,,,Empoli,1,2018-19
13,10,Bennacer I.,Cen,C,,,,,,,,,,Empoli,1,2018-19
0,0,Lafont A.,Por,P,,,,,,,,,6.0,Fiorentina,1,2018-19
1,97,Dragowski B.,Por,P,,,,,,,,,6.0,Fiorentina,1,2018-19
2,0,Ceccherini F.,Dif,D,,,,,,,,,6.0,Fiorentina,1,2018-19
3,0,Biraghi C.,Dif,D,,,,,,,,,6.0,Fiorentina,1,2018-19
4,31,Vitor Hugo F.,Dif,D,,,,,,,,,6.0,Fiorentina,1,2018-19
5,20,Pezzella G.,Dif,D,,,,,,,,,6.0,Fiorentina,1,2018-19
6,15,Olivera M.,Dif,D,,,,,,,,,6.0,Fiorentina,1,2018-19
7,4,Milenkovic N.,Dif,D,,,,,,,,,6.0,Fiorentina,1,2018-19
8,2,Laurini V.,Dif,D,,,,,,,,,6.0,Fiorentina,1,2018-19
9,0,Hancko D.,Dif,D,,,,,,,,,6.0,Fiorentina,1,2018-19
10,0,Gillekens J.,Dif,D,,,,,,,,,6.0,Fiorentina,1,2018-19
11,0,Diks K.,Dif,D,,,,,,,,,6.0,Fiorentina,1,2018-19
12,14,Dabo B.,Cen,C,,,,,,,,,6.0,Fiorentina,1,2018-19
13,0,Fernandes E.,Cen,C,,,,,,,,,6.0,Fiorentina,1,2018-19
14,0,Norgaard C.,Cen,C,,,,,,,,,6.0,Fiorentina,1,2018-19
15,24,Benassi M.,Cen,C,,,,,,,,,6.0,Fiorentina,1,2018-19
16,19,Cristoforo S.,Cen,C,,,,,,,,,6.0,Fiorentina,1,2018-19
17,0,Gerson S.,Tre,T,,,,,,,,,6.0,Fiorentina,1,2018-19
18,0,Mirallas K.,Tre,T,,,,,,,,,6.0,Fiorentina,1,2018-19
19,21,Sottil R.,Tre,T,,,,,,,,,6.0,Fiorentina,1,2018-19
20,25,Chiesa F.,Tre,T,,,,,,,,,6.0,Fiorentina,1,2018-19
21,10,Pjaca M.,Tre,T,,,,,,,,,6.0,Fiorentina,1,2018-19
22,77,Thereau C.,Tre,T,,,,,,,,,6.0,Fiorentina,1,2018-19
23,7,Zekhnini R.,Tre,T,,,,,,,,,6.0,Fiorentina,1,2018-19
24,0,Eysseric V.,Tre,T,,,,,,,,,6.0,Fiorentina,1,2018-19
25,9,Simeone G.,Att,A,,,,,,,,,6.0,Fiorentina,1,2018-19
26,0,Graiciar M.,Att,A,,,,,,,,,6.0,Fiorentina,1,2018-19
27,0,Vlahovic D.,Att,A,,,,,,,,,6.0,Fiorentina,1,2018-19
0,57,Sportiello M.,Por,P,6.0,-4.0,,,,,,,2.0,Frosinone,1,2018-19
1,3,Molinaro C.,Dif,D,5.0,,,,,,,,5.0,Frosinone,1,2018-19
2,17,Zampano F.,Dif,D,5.0,,,,,,,,5.0,Frosinone,1,2018-19
3,6,Goldaniga E.,Dif,D,5.0,,,,,,1.0,,4.5,Frosinone,1,2018-19
4,32,Krajnc L.,Dif,D,5.5,,,,,,,,5.5,Frosinone,1,2018-19
5,27,Salamon B.,Dif,D,5.0,,,,,,,,5.0,Frosinone,1,2018-19
6,20,Hallfredsson E.,Cen,C,6.0,,,,,,,,6.0,Frosinone,1,2018-19
7,66,Chibsah R.,Cen,C,5.0,,,,,,,,5.0,Frosinone,1,2018-19
8,8,Maiello R.,Cen,C,5.0,,,,,,,,5.0,Frosinone,1,2018-19
9,28,Ciano C.,Tre,T,6.0,,,,,,,,6.0,Frosinone,1,2018-19
10,11,Perica S.,Att,A,5.0,,,,,,1.0,,4.5,Frosinone,1,2018-19
11,10,Soddimo D.,Tre,T,5.5,,,,,,,,5.5,Frosinone,1,2018-19
12,19,Matarese L.,Tre,T,,,,,,,,,,Frosinone,1,2018-19
13,89,Pinamonti A.,Att,A,,,,,,,,,,Frosinone,1,2018-19
0,1,Marchetti F.,Por,P,,,,,,,,,6.0,Genoa,1,2018-19
1,25,Vodisek R.,Por,P,,,,,,,,,6.0,Genoa,1,2018-19
2,97,Radu I.,Por,P,,,,,,,,,6.0,Genoa,1,2018-19
3,0,Lopez L.,Dif,D,,,,,,,,,6.0,Genoa,1,2018-19
4,14,Biraschi D.,Dif,D,,,,,,,,,6.0,Genoa,1,2018-19
5,2,Spolli N.,Dif,D,,,,,,,,,6.0,Genoa,1,2018-19
6,3,Gunter K.,Dif,D,,,,,,,,,6.0,Genoa,1,2018-19
7,4,Criscito D.,Dif,D,,,,,,,,,6.0,Genoa,1,2018-19
8,32,Pereira P.,Dif,D,,,,,,,,,6.0,Genoa,1,2018-19
9,33,Lakicevic I.,Dif,D,,,,,,,,,6.0,Genoa,1,2018-19
10,87,Zukanovic E.,Dif,D,,,,,,,,,6.0,Genoa,1,2018-19
11,22,Lazovic D.,Cen,C,,,,,,,,,6.0,Genoa,1,2018-19
12,88,Hiljemark O.,Cen,C,,,,,,,,,6.0,Genoa,1,2018-19
13,15,Mazzitelli L.,Cen,C,,,,,,,,,6.0,Genoa,1,2018-19
14,27,Callegari L.,Cen,C,,,,,,,,,6.0,Genoa,1,2018-19
15,0,Sandro R.,Cen,C,,,,,,,,,6.0,Genoa,1,2018-19
16,8,Romulo O.,Cen,C,,,,,,,,,6.0,Genoa,1,2018-19
