,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,6.5,-1.0,,,,,,,5.5,Atalanta,16,2017-18
1,3,Toloi R.,Dif,D,5.0,,,,,,,,5.0,Atalanta,16,2017-18
2,33,Hateboer H.,Dif,D,5.0,,,,,,,,5.0,Atalanta,16,2017-18
3,13,Caldara M.,Dif,D,6.0,,,,,,,,6.0,Atalanta,16,2017-18
4,5,Masiello A.,Dif,D,7.0,1.0,,,,,1.0,,11.0,Atalanta,16,2017-18
5,37,Spinazzola L.,Cen,C,5.0,,,,,,,,5.0,Atalanta,16,2017-18
6,11,Freuler R.,Cen,C,6.5,,,,,,,,6.5,Atalanta,16,2017-18
7,4,Cristante B.,Cen,C,6.5,,,,,,,,6.5,Atalanta,16,2017-18
8,72,Ilicic J.,Tre,T,7.0,1.0,1.0,,,,,,11.5,Atalanta,16,2017-18
9,10,Gomez A.,Tre,T,6.5,,,,,,,,6.5,Atalanta,16,2017-18
10,29,Petagna A.,Att,A,7.0,,,,,,,,7.0,Atalanta,16,2017-18
11,6,Palomino J.,Dif,D,6.5,,,,,,,,6.5,Atalanta,16,2017-18
12,15,De Roon M.,Cen,C,6.5,,,,,,1.0,,6.0,Atalanta,16,2017-18
13,9,Cornelius A.,Att,A,6.0,,,,,,,,6.0,Atalanta,16,2017-18
0,22,Brignoli A.,Por,P,6.0,-2.0,,,,,,,4.0,Benevento,16,2017-18
1,6,Djimsiti B.,Dif,D,5.0,,,,,,,,5.0,Benevento,16,2017-18
2,21,Costa A.,Dif,D,5.0,,,,,,1.0,,4.5,Benevento,16,2017-18
3,5,Antei L.,Dif,D,5.5,,,,,,,,5.5,Benevento,16,2017-18
4,3,Letizia G.,Dif,D,6.5,,,,,,,,6.5,Benevento,16,2017-18
5,20,Memushaj L.,Cen,C,5.5,,,,,,,,5.5,Benevento,16,2017-18
6,13,Chibsah R.,Cen,C,6.0,,,,,,,,6.0,Benevento,16,2017-18
7,4,Del Pinto L.,Cen,C,5.5,,,,,,,,5.5,Benevento,16,2017-18
8,7,Dalessandro M.,Tre,T,6.5,,,,,,,,6.5,Benevento,16,2017-18
9,27,Parigini V.,Tre,T,5.0,,,,,,,,5.0,Benevento,16,2017-18
10,32,Puscas G.,Att,A,5.0,,,,,,,,5.0,Benevento,16,2017-18
11,18,Gyamfi B.,Dif,D,6.0,,,,,,1.0,,5.5,Benevento,16,2017-18
12,10,Ciciretti A.,Tre,T,6.0,,,,,,,,6.0,Benevento,16,2017-18
13,90,Armenteros S.,Att,A,5.5,,,,,,,,5.5,Benevento,16,2017-18
0,83,Mirante A.,Por,P,5.0,-2.0,,,,,,,3.0,Bologna,16,2017-18
1,35,Torosidis V.,Dif,D,6.0,,,,,,,,6.0,Bologna,16,2017-18
2,18,Helander F.,Dif,D,6.0,,,,,,,,6.0,Bologna,16,2017-18
3,3,Gonzalez G.,Dif,D,6.0,,,,,,,,6.0,Bologna,16,2017-18
4,25,Masina A.,Dif,D,6.0,,,,,,,,6.0,Bologna,16,2017-18
5,5,Pulgar E.,Cen,C,5.5,,,,,,,,5.5,Bologna,16,2017-18
6,77,Donsah G.,Cen,C,6.0,,,,,,,,6.0,Bologna,16,2017-18
7,2,Nagy A.,Cen,C,6.0,,,,,,,,6.0,Bologna,16,2017-18
8,9,Verdi S.,Tre,T,6.5,1.0,,,,,,,10.0,Bologna,16,2017-18
9,24,Palacio R.,Tre,T,5.5,,,,,,,,5.5,Bologna,16,2017-18
10,10,Destro M.,Att,A,6.5,,1.0,,,,,,7.5,Bologna,16,2017-18
11,8,Taider S.,Cen,C,6.0,,,,,,,,6.0,Bologna,16,2017-18
12,30,Okwonkwo O.,Tre,T,5.5,,,,,,,,5.5,Bologna,16,2017-18
13,7,Petkovic B.,Att,A,,,,,,,,,,Bologna,16,2017-18
0,28,Cragno A.,Por,P,7.0,-2.0,,,,,,,5.0,Cagliari,16,2017-18
1,3,Andreolli M.,Dif,D,6.0,,,,,,,,6.0,Cagliari,16,2017-18
2,23,Ceppitelli L.,Dif,D,,,,,,,,,,Cagliari,16,2017-18
3,13,Romagna F.,Dif,D,5.0,,,,,,,,5.0,Cagliari,16,2017-18
4,20,Padoin S.,Cen,C,6.0,,,,,,,,6.0,Cagliari,16,2017-18
5,21,Ionita A.,Cen,C,6.0,,1.0,,,,1.0,,6.5,Cagliari,16,2017-18
6,8,Cigarini L.,Cen,C,5.5,,,,,,1.0,,5.0,Cagliari,16,2017-18
7,4,Dessena D.,Cen,C,5.0,,,,,,,,5.0,Cagliari,16,2017-18
8,16,Farago P.,Cen,C,6.0,,,,,,,,6.0,Cagliari,16,2017-18
9,10,Joao Pedro,Tre,T,5.5,,,,,,,,5.5,Cagliari,16,2017-18
10,29,Pavoletti L.,Att,A,6.5,1.0,,,,,,,9.5,Cagliari,16,2017-18
11,19,Pisacane F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,16,2017-18
12,0,Van Der Wiel G.,Dif,D,6.0,,,,,,,,6.0,Cagliari,16,2017-18
13,17,Farias D.,Tre,T,6.0,1.0,,,,,1.0,,9.0,Cagliari,16,2017-18
0,70,Sorrentino S.,Por,P,8.0,,,,,,,,8.0,Chievo,16,2017-18
1,29,Cacciatore F.,Dif,D,6.0,,,,,,,,6.0,Chievo,16,2017-18
2,40,Tomovic N.,Dif,D,6.0,,,,,,,,6.0,Chievo,16,2017-18
3,5,Gamberini A.,Dif,D,6.0,,,,,,,,6.0,Chievo,16,2017-18
4,2,Jaroszynski P.,Dif,D,6.5,,,,,,,,6.5,Chievo,16,2017-18
5,27,Depaoli F.,Dif,D,5.0,,,,,,1.0,,4.5,Chievo,16,2017-18
6,28,Bastien S.,Cen,C,6.0,,,,,,,,6.0,Chievo,16,2017-18
7,8,Radovanovic I.,Cen,C,6.5,,,,,,,,6.5,Chievo,16,2017-18
8,23,Birsa V.,Tre,T,6.0,,,,,,,,6.0,Chievo,16,2017-18
9,69,Meggiorini R.,Att,A,5.5,,,,,,,,5.5,Chievo,16,2017-18
10,45,Inglese R.,Att,A,6.0,,,,,,,,6.0,Chievo,16,2017-18
11,3,Dainelli D.,Dif,D,6.0,,,,,,,,6.0,Chievo,16,2017-18
12,9,Stepinski M.,Att,A,6.0,,,,,,,,6.0,Chievo,16,2017-18
0,1,Cordaz A.,Por,P,7.0,-2.0,,1.0,,,,,8.0,Crotone,16,2017-18
1,87,Martella B.,Dif,D,6.0,,,,,,,,6.0,Crotone,16,2017-18
2,7,Ceccherini F.,Dif,D,5.5,,,,,,,,5.5,Crotone,16,2017-18
3,93,Ajeti A.,Dif,D,5.5,,,,,,1.0,,5.0,Crotone,16,2017-18
4,31,Sampirisi M.,Dif,D,5.0,,,,,,,,5.0,Crotone,16,2017-18
5,38,Mandragora R.,Cen,C,6.0,,,,,,,,6.0,Crotone,16,2017-18
