,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
94,34,bizzarri a,udinese,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
2853,34,lykogiannis c,cagliari,D,,,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
4346,34,zukanovic e,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
718,34,strakosha t,lazio,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-18
7858,34,strootman k,roma,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
7891,34,torreira l,sampdoria,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
11165,34,pioli,fiorentina,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2489,34,hysaj e,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2036,34,faraoni d,crotone,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
1520,34,caracciolo a,verona,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6003,34,giaccherini e,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9399,34,lapadula g,genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9551,34,matos r,verona,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1158,34,benatia m,juventus,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
3963,34,simic l,spal,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10524,34,verdi s,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5744,34,everton l,spal,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
8955,34,el shaarawy s,roma,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3574,34,rodriguez r,milan,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8964,34,falcinelli d,fiorentina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
591,34,sirigu s,torino,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
6770,34,lulic s,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10022,34,politano m,sassuolo,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
5331,34,cofie i,genoa,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
5308,34,cigarini l,cagliari,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
9182,34,iemmello p,benevento,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
8443,34,borini f,milan,A,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
