,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.0,-4.0,,,,,,,2.0,Atalanta,36,2014-15
1,6,Bellini G.,Dif,D,5.5,,,,,,,,5.5,Atalanta,36,2014-15
2,2,Stendardo G.,Dif,D,5.0,,,,,,,,5.0,Atalanta,36,2014-15
3,33,Cherubin N.,Dif,D,4.5,,,,,,,,4.5,Atalanta,36,2014-15
4,93,Drame B.,Dif,D,6.0,,,,,,,,6.0,Atalanta,36,2014-15
5,10,Gomez A.,Cen,C,6.0,,,,,,,,6.0,Atalanta,36,2014-15
6,7,Dalessandro M.,Cen,C,4.5,,,,,,,,4.5,Atalanta,36,2014-15
7,8,Migliaccio G.,Cen,C,5.0,,,,,,1.0,,4.5,Atalanta,36,2014-15
8,21,Cigarini L.,Cen,C,5.0,,,,,,,,5.0,Atalanta,36,2014-15
9,17,Carmona C.,Cen,C,5.5,,,,,,1.0,,5.0,Atalanta,36,2014-15
10,51,Pinilla M.,Att,A,6.0,1.0,,1.0,,,1.0,,8.5,Atalanta,36,2014-15
11,29,Benalouane Y.,Dif,D,6.0,,,,,,,,6.0,Atalanta,36,2014-15
12,11,Moralez M.,Cen,C,5.5,,,,,,,,5.5,Atalanta,36,2014-15
13,9,Bianchi R.,Att,A,5.5,,,,,,,,5.5,Atalanta,36,2014-15
0,1,Brkic Z.,Por,P,6.5,-1.0,,,,,,,5.5,Cagliari,36,2014-15
1,21,Balzano A.,Dif,D,5.0,,,,,,1.0,,4.5,Cagliari,36,2014-15
2,15,Rossettini L.,Dif,D,5.0,,,,,,,,5.0,Cagliari,36,2014-15
3,0,Diakite M.,Dif,D,5.5,,,,,,1.0,,5.0,Cagliari,36,2014-15
4,8,Avelar D.,Dif,D,6.0,,,,,,,,6.0,Cagliari,36,2014-15
5,0,Mpoku P.,Cen,C,6.5,,,,,,,,6.5,Cagliari,36,2014-15
6,30,Donsah G.,Cen,C,6.0,,,,,,,,6.0,Cagliari,36,2014-15
7,16,Dessena D.,Cen,C,6.0,,,,,,,,6.0,Cagliari,36,2014-15
8,20,Ekdal A.,Cen,C,6.5,,,,,,1.0,,6.0,Cagliari,36,2014-15
9,90,Cop D.,Att,A,5.0,,,,,,,,5.0,Cagliari,36,2014-15
10,17,Farias D.,Att,A,5.0,,,,,,,,5.0,Cagliari,36,2014-15
11,10,Joao Pedro G.,Cen,C,5.5,,,,,,,,5.5,Cagliari,36,2014-15
12,25,Sau M.,Att,A,5.5,,,,,,,,5.5,Cagliari,36,2014-15
13,9,Longo S.,Att,A,,,,,,,,,,Cagliari,36,2014-15
0,30,Agliardi F.,Por,P,5.5,-3.0,,,,,,,2.5,Cesena,36,2014-15
1,33,Renzetti F.,Dif,D,6.0,,,,,,,,6.0,Cesena,36,2014-15
2,25,Capelli D.,Dif,D,5.5,,,,,,1.0,,5.0,Cesena,36,2014-15
3,15,Krajnc L.,Dif,D,5.0,,,,,,,,5.0,Cesena,36,2014-15
4,14,Volta M.,Dif,D,5.0,,1.0,,,,1.0,,5.5,Cesena,36,2014-15
5,23,Tabanelli A.,Cen,C,5.0,,,,,,,,5.0,Cesena,36,2014-15
6,8,De Feudis G.,Cen,C,6.0,,,,,,,,6.0,Cesena,36,2014-15
7,7,Carbonero C.,Cen,C,5.5,,,,,,,,5.5,Cesena,36,2014-15
8,34,Cascione E.,Cen,C,6.0,,,,,,,,6.0,Cesena,36,2014-15
9,11,Brienza F.,Cen,C,6.5,,,,,,,,6.5,Cesena,36,2014-15
10,92,Defrel G.,Att,A,7.0,2.0,,,,,,,13.0,Cesena,36,2014-15
11,6,Lucchini S.,Dif,D,5.5,,,,,,,,5.5,Cesena,36,2014-15
12,44,Cazzola R.,Cen,C,,,,,,,,,,Cesena,36,2014-15
13,9,Rodriguez A.,Att,A,5.0,,,,,,,,5.0,Cesena,36,2014-15
0,25,Bardi F.,Por,P,6.0,-2.0,,,,,,,4.0,Chievo,36,2014-15
1,34,Biraghi C.,Dif,D,5.0,,,,,,,,5.0,Chievo,36,2014-15
2,12,Cesar B.,Dif,D,5.0,,,,,,,,5.0,Chievo,36,2014-15
3,21,Frey N.,Dif,D,6.0,,,,,,,,6.0,Chievo,36,2014-15
4,5,Gamberini A.,Dif,D,5.5,,,,,,,,5.5,Chievo,36,2014-15
5,8,Radovanovic I.,Cen,C,6.0,,,,,,,,6.0,Chievo,36,2014-15
6,23,Birsa V.,Cen,C,5.5,,,,,,,,5.5,Chievo,36,2014-15
7,13,Izco M.,Cen,C,6.0,,,,,,,,6.0,Chievo,36,2014-15
8,10,Christiansen A.,Cen,C,5.0,,,,,,,,5.0,Chievo,36,2014-15
9,69,Meggiorini R.,Att,A,6.0,,,,,,,,6.0,Chievo,36,2014-15
10,43,Paloschi A.,Att,A,5.5,,,,,,,,5.5,Chievo,36,2014-15
11,18,Fetfatzidis G.,Cen,C,5.5,,,,,,,,5.5,Chievo,36,2014-15
12,19,Botta R.,Att,A,5.5,,,,,,,,5.5,Chievo,36,2014-15
13,31,Pellissier S.,Att,A,,,,,,,,,,Chievo,36,2014-15
0,28,Bassi D.,Por,P,5.5,-2.0,,,,,,,3.5,Empoli,36,2014-15
1,19,Barba F.,Dif,D,6.5,,,,,,,,6.5,Empoli,36,2014-15
2,23,Hysaj E.,Dif,D,6.0,,,,,,,,6.0,Empoli,36,2014-15
3,2,Laurini V.,Dif,D,5.0,,,,,,,,5.0,Empoli,36,2014-15
4,24,Rugani D.,Dif,D,6.5,,,,,,,,6.5,Empoli,36,2014-15
5,20,Pucciarelli M.,Cen,C,6.0,,,,,,,,6.0,Empoli,36,2014-15
6,5,Saponara R.,Cen,C,7.0,1.0,,,,,,,10.0,Empoli,36,2014-15
7,27,Zielinski P.,Cen,C,6.0,,,,,,,,6.0,Empoli,36,2014-15
8,88,Vecino M.,Cen,C,5.5,,,,,,,,5.5,Empoli,36,2014-15
9,6,Valdifiori M.,Cen,C,6.0,,,,,,,,6.0,Empoli,36,2014-15
10,7,Maccarone M.,Att,A,7.0,,1.0,,,,,,8.0,Empoli,36,2014-15
11,18,Verdi S.,Cen,C,6.0,,,,,,1.0,,5.5,Empoli,36,2014-15
12,11,Croce D.,Cen,C,6.5,,,,,,1.0,,6.0,Empoli,36,2014-15
13,9,Mchedlidze L.,Att,A,5.5,,,,,,,,5.5,Empoli,36,2014-15
0,1,Neto N.,Por,P,6.5,,,,,,,,6.5,Fiorentina,36,2014-15
1,15,Savic S.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,36,2014-15
2,40,Tomovic N.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,36,2014-15
3,2,Rodriguez G.,Dif,D,7.0,1.0,,,,,,,10.0,Fiorentina,36,2014-15
4,23,Pasqual M.,Dif,D,7.0,,,,,,,,7.0,Fiorentina,36,2014-15
5,72,Ilicic J.,Cen,C,6.5,,,,,,,,6.5,Fiorentina,36,2014-15
6,0,Salah M.,Cen,C,7.0,1.0,,,,,,,10.0,Fiorentina,36,2014-15
7,10,Aquilani A.,Cen,C,5.5,,,,,,,,5.5,Fiorentina,36,2014-15
8,14,Fernandez M.,Cen,C,6.5,,1.0,,,,,,7.5,Fiorentina,36,2014-15
9,7,Pizarro D.,Cen,C,7.0,,,,,,,,7.0,Fiorentina,36,2014-15
10,9,Gilardino A.,Att,A,7.0,1.0,,,,,,,10.0,Fiorentina,36,2014-15
11,35,Bagadur R.,Dif,D,,,,,,,,,,Fiorentina,36,2014-15
12,18,Diamanti A.,Cen,C,5.5,,,,,,1.0,,5.0,Fiorentina,36,2014-15
13,5,Badelj M.,Cen,C,,,,,,,,,,Fiorentina,36,2014-15
0,1,Perin M.,Por,P,7.0,-1.0,,,,,,,6.0,Genoa,36,2014-15
1,21,Edenilson A.,Dif,D,6.5,,,,,,,,6.5,Genoa,36,2014-15
2,14,Roncaglia F.,Dif,D,5.0,,,,,,,,5.0,Genoa,36,2014-15
3,8,Burdisso N.,Dif,D,4.5,,,,,,,,4.5,Genoa,36,2014-15
4,5,Izzo A.,Dif,D,6.0,,,,,,1.0,,5.5,Genoa,36,2014-15
5,16,Lestienne M.,Cen,C,6.0,,,,,,,,6.0,Genoa,36,2014-15
6,88,Rincon T.,Cen,C,7.0,,,,,,,,7.0,Genoa,36,2014-15
7,33,Kucka J.,Cen,C,7.0,,,,,,,,7.0,Genoa,36,2014-15
8,24,Iago F.,Cen,C,8.0,2.0,,,,,,,14.0,Genoa,36,2014-15
9,91,Bertolacci A.,Cen,C,8.0,1.0,1.0,,,,,,12.0,Genoa,36,2014-15
10,14,Pavoletti L.,Att,A,7.0,1.0,,,,,,,10.0,Genoa,36,2014-15
11,0,Tambe A.,Dif,D,,,,,,,,,,Genoa,36,2014-15
12,38,Mandragora R.,Cen,C,,,,,,,,,,Genoa,36,2014-15
13,0,Bergdich Z.,Cen,C,6.0,,,,,,,,6.0,Genoa,36,2014-15
0,1,Handanovic S.,Por,P,4.5,-2.0,,,,,,,2.5,Inter,36,2014-15
1,5,Juan Jesus G.,Dif,D,6.0,,,,,,1.0,,5.5,Inter,36,2014-15
2,33,Dambrosio D.,Dif,D,6.5,,,,,,,,6.5,Inter,36,2014-15
3,15,Vidic N.,Dif,D,5.0,,,,,,1.0,,4.5,Inter,36,2014-15
4,23,Ranocchia A.,Dif,D,5.5,,,,,,1.0,,5.0,Inter,36,2014-15
5,91,Shaqiri X.,Cen,C,6.5,,,,,,,,6.5,Inter,36,2014-15
6,77,Brozovic M.,Cen,C,6.5,,,,,,1.0,,6.0,Inter,36,2014-15
7,10,Kovacic M.,Cen,C,6.0,,,,,,1.0,,5.5,Inter,36,2014-15
8,18,Medel G.,Cen,C,5.0,,,,,,,,5.0,Inter,36,2014-15
9,9,Icardi M.,Att,A,5.5,1.0,,,,,,,8.5,Inter,36,2014-15
10,8,Palacio R.,Att,A,6.5,,,,,,,,6.5,Inter,36,2014-15
11,55,Nagatomo Y.,Dif,D,6.0,,,,,,,,6.0,Inter,36,2014-15
12,27,Gnoukouri A.,Cen,C,,,,,,,,,,Inter,36,2014-15
13,11,Podolski L.,Att,A,,,,,,,,,,Inter,36,2014-15
0,30,Storari M.,Por,P,7.5,-1.0,,,,,,,6.5,Juventus,36,2014-15
1,15,Barzagli A.,Dif,D,6.0,,,,,,,,6.0,Juventus,36,2014-15
2,19,Bonucci L.,Dif,D,6.0,,,,,,,,6.0,Juventus,36,2014-15
3,26,Lichtsteiner S.,Dif,D,5.5,,,,,,1.0,,5.0,Juventus,36,2014-15
4,20,Padoin S.,Cen,C,5.5,,,,,,,,5.5,Juventus,36,2014-15
5,8,Marchisio C.,Cen,C,7.0,1.0,,1.0,,,,,10.0,Juventus,36,2014-15
6,37,Pereyra R.,Cen,C,6.0,,,,,,,,6.0,Juventus,36,2014-15
7,69,Sturaro S.,Cen,C,6.0,,,,,,,,6.0,Juventus,36,2014-15
8,2,Romulo O.,Cen,C,5.5,,,,,,,,5.5,Juventus,36,2014-15
9,9,Morata A.,Att,A,7.5,1.0,,,,,1.0,,10.0,Juventus,36,2014-15
10,32,Matri A.,Att,A,6.0,,,,,,,,6.0,Juventus,36,2014-15
11,5,Ogbonna A.,Dif,D,6.0,,,,,,,,6.0,Juventus,36,2014-15
12,6,Pogba P.,Cen,C,,,,,,,,,,Juventus,36,2014-15
13,14,Llorente F.,Att,A,6.0,,,,,,,,6.0,Juventus,36,2014-15
0,1,Berisha E.,Por,P,6.0,,,,,,,,6.0,Lazio,36,2014-15
1,18,Gentiletti S.,Dif,D,7.0,1.0,,,,,,,10.0,Lazio,36,2014-15
2,26,Radu S.,Dif,D,6.0,,,,,,,,6.0,Lazio,36,2014-15
3,2,Ciani M.,Dif,D,5.5,,,,,,,,5.5,Lazio,36,2014-15
4,8,Basta D.,Dif,D,6.5,,,,,,,,6.5,Lazio,36,2014-15
5,16,Parolo M.,Cen,C,7.0,,,,,,,,7.0,Lazio,36,2014-15
6,87,Candreva A.,Cen,C,7.5,,,,,,,,7.5,Lazio,36,2014-15
7,24,Ledesma C.,Cen,C,6.5,,1.0,,,,,,7.5,Lazio,36,2014-15
8,7,F. Anderson,Cen,C,7.0,,,,,,,,7.0,Lazio,36,2014-15
9,19,Lulic S.,Cen,C,6.5,,,,,,,,6.5,Lazio,36,2014-15
10,11,Klose M.,Att,A,6.0,,,,,,,,6.0,Lazio,36,2014-15
11,3,De Vrij S.,Dif,D,6.0,,,,,,,,6.0,Lazio,36,2014-15
12,6,Mauri S.,Cen,C,,,,,,,,,,Lazio,36,2014-15
13,9,Djordjevic F.,Att,A,6.0,,,,,,,,6.0,Lazio,36,2014-15
0,23,Diego Lopez R.,Por,P,5.0,-3.0,,,,,,,2.0,Milan,36,2014-15
1,29,Paletta G.,Dif,D,5.0,,,,,,1.0,,4.5,Milan,36,2014-15
2,20,Abate I.,Dif,D,5.5,,,,,,,,5.5,Milan,36,2014-15
3,33,Alex C.,Dif,D,6.0,1.0,,,,,,,9.0,Milan,36,2014-15
4,25,Bonera D.,Dif,D,5.5,,,,,,1.0,,5.0,Milan,36,2014-15
5,10,Honda K.,Cen,C,6.5,,,,,,1.0,,6.0,Milan,36,2014-15
6,34,De Jong N.,Cen,C,5.5,,,,,,,,5.5,Milan,36,2014-15
7,16,Poli A.,Cen,C,6.0,,,,,,,,6.0,Milan,36,2014-15
8,21,Van Ginkel M.,Cen,C,5.0,,,,,,,,5.0,Milan,36,2014-15
9,28,Bonaventura G.,Cen,C,6.0,1.0,,,,,,1.0,8.0,Milan,36,2014-15
10,22,Destro M.,Att,A,5.0,,,,,,,,5.0,Milan,36,2014-15
11,0,Suso,Cen,C,5.5,,1.0,,,,,1.0,5.5,Milan,36,2014-15
12,11,Pazzini G.,Att,A,5.5,,,,,,,,5.5,Milan,36,2014-15
13,92,El Shaarawy S.,Att,A,,,,,,,1.0,,,Milan,36,2014-15
0,45,Andujar M.,Por,P,5.5,-2.0,,,,,,,3.5,Napoli,36,2014-15
1,33,Albiol R.,Dif,D,6.0,,,,,,,,6.0,Napoli,36,2014-15
2,31,Ghoulam F.,Dif,D,6.0,,,,,,1.0,,5.5,Napoli,36,2014-15
3,26,Koulibaly K.,Dif,D,5.0,,,,,,1.0,,4.5,Napoli,36,2014-15
4,16,Mesto G.,Dif,D,5.5,,,,,,,,5.5,Napoli,36,2014-15
