,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,6.0,-1.0,,,,,,,5.0,Atalanta,6,2016-17
1,5,Masiello A.,Dif,D,6.5,,,,,,1.0,,6.0,Atalanta,6,2016-17
2,6,Zukanovic E.,Dif,D,6.0,,,,,,,,6.0,Atalanta,6,2016-17
3,93,Drame B.,Dif,D,6.0,,,,,,,,6.0,Atalanta,6,2016-17
4,25,Konko A.,Dif,D,6.5,,,,,,,,6.5,Atalanta,6,2016-17
5,3,Toloi R.,Dif,D,6.0,,,,,,,,6.0,Atalanta,6,2016-17
6,27,Kurtic J.,Cen,C,6.5,1.0,,,,,,,9.5,Atalanta,6,2016-17
7,19,Kessie F.,Cen,C,6.0,,,,,,,1.0,5.0,Atalanta,6,2016-17
8,11,Freuler R.,Cen,C,6.0,,,,,,,,6.0,Atalanta,6,2016-17
9,10,Gomez A.,Tre,T,7.5,1.0,,,,,,,10.5,Atalanta,6,2016-17
10,29,Petagna A.,Att,A,7.0,1.0,,,,,,,10.0,Atalanta,6,2016-17
11,24,Conti A.,Dif,D,,,,,,,,,,Atalanta,6,2016-17
12,77,Raimondi C.,Dif,D,6.0,,,,,,,,6.0,Atalanta,6,2016-17
13,51,Pinilla M.,Att,A,,,,,,,,,,Atalanta,6,2016-17
0,1,Da Costa A.,Por,P,7.0,-1.0,,,,,1.0,,5.5,Bologna,6,2016-17
1,20,Maietta D.,Dif,D,6.5,,,,,,,,6.5,Bologna,6,2016-17
2,35,Torosidis V.,Dif,D,5.0,,,,,,,,5.0,Bologna,6,2016-17
3,28,Gastaldello D.,Dif,D,6.0,,,,,,1.0,,5.5,Bologna,6,2016-17
4,4,Krafth E.,Dif,D,5.5,,,,,,,,5.5,Bologna,6,2016-17
5,31,Dzemaili B.,Cen,C,6.5,,,,,,1.0,,6.0,Bologna,6,2016-17
6,16,Nagy A.,Cen,C,6.0,,,,,,,,6.0,Bologna,6,2016-17
7,8,Taider S.,Cen,C,6.5,,,,,,,,6.5,Bologna,6,2016-17
8,9,Verdi S.,Tre,T,6.5,,1.0,,,,,,7.5,Bologna,6,2016-17
9,11,Krejci L.,Tre,T,5.0,,,,,,,,5.0,Bologna,6,2016-17
10,10,Destro M.,Att,A,6.5,1.0,,,,,,,9.5,Bologna,6,2016-17
11,2,Oikonomou M.,Dif,D,5.5,,,,,,,,5.5,Bologna,6,2016-17
12,25,Masina A.,Dif,D,,,,,,,,,,Bologna,6,2016-17
13,5,Pulgar E.,Cen,C,6.5,,,,,,1.0,,6.0,Bologna,6,2016-17
0,30,Storari M.,Por,P,6.5,,,,,,,,6.5,Cagliari,6,2016-17
1,3,Isla M.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,6,2016-17
2,29,Murru N.,Dif,D,6.0,,,,,,,,6.0,Cagliari,6,2016-17
3,19,Pisacane F.,Dif,D,6.5,,,,,,,,6.5,Cagliari,6,2016-17
4,23,Ceppitelli L.,Dif,D,6.0,,,,,,,,6.0,Cagliari,6,2016-17
5,2,Alves B.,Dif,D,7.0,,,,,,,,7.0,Cagliari,6,2016-17
6,20,Padoin S.,Cen,C,6.5,,1.0,,,,1.0,,7.0,Cagliari,6,2016-17
7,77,Tachtsidis P.,Cen,C,6.0,,,,,,,,6.0,Cagliari,6,2016-17
8,10,Joao Pedro,Tre,T,7.0,1.0,,,,,,,10.0,Cagliari,6,2016-17
9,25,Sau M.,Att,A,7.0,,,,,,,,7.0,Cagliari,6,2016-17
10,22,Borriello M.,Att,A,6.0,,,,,,,,6.0,Cagliari,6,2016-17
11,1,Rafael A.,Por,P,6.0,-1.0,,,,,,,5.0,Cagliari,6,2016-17
12,18,Barella N.,Cen,C,,,,,,,,,,Cagliari,6,2016-17
13,9,Melchiorri F.,Att,A,7.0,1.0,,,,,,,10.0,Cagliari,6,2016-17
0,70,Sorrentino S.,Por,P,6.0,-2.0,,,,,,,4.0,Chievo,6,2016-17
1,12,Cesar B.,Dif,D,5.5,,,,,,1.0,,5.0,Chievo,6,2016-17
2,18,Gobbi M.,Dif,D,5.0,,,,,,1.0,,4.5,Chievo,6,2016-17
3,3,Dainelli D.,Dif,D,5.0,,,,,,1.0,,4.5,Chievo,6,2016-17
4,29,Cacciatore F.,Dif,D,5.0,,,,,,,,5.0,Chievo,6,2016-17
5,19,Castro L.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,6,2016-17
6,56,Hetemaj P.,Cen,C,5.0,,,,,,,,5.0,Chievo,6,2016-17
7,8,Radovanovic I.,Cen,C,5.5,,,,,,,,5.5,Chievo,6,2016-17
8,23,Birsa V.,Tre,T,5.0,,,,,,,,5.0,Chievo,6,2016-17
9,45,Inglese R.,Att,A,5.0,,,,,,,,5.0,Chievo,6,2016-17
10,69,Meggiorini R.,Att,A,5.5,,,,,,,,5.5,Chievo,6,2016-17
11,13,Izco M.,Cen,C,5.5,,,,,,,,5.5,Chievo,6,2016-17
12,15,De Guzman J.,Tre,T,6.0,,,,,,,,6.0,Chievo,6,2016-17
