,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,gol_fatto_subito,gol_su_rigore,assist,assist_da_fermo
7137,15,meite s,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4898,15,bennacer i,milan,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
3597,15,pellegrini lu,cagliari,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
10876,15,vlahovic d,fiorentina,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
9861,15,lasagna k,udinese,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2714,15,klavan r,cagliari,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
8919,15,barrow m,atalanta,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5450,15,chiesa f,fiorentina,C,6.0,5.5,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20,,,,
10400,15,pinamonti a,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8917,15,balotelli m,brescia,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7157,15,milinkovic s,lazio,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6223,15,ilicic j,atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8645,15,verre v,verona,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3978,15,rrahmani a,verona,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5024,15,biglia l,milan,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1182,15,biraschi d,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1489,15,chancellor j,brescia,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
924,15,ansaldi c,torino,D,12.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
4403,15,tomovic n,spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2665,15,izzo a,torino,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
5403,15,castrovilli g,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7306,15,nainggolan r,cagliari,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5686,15,de roon m,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1551,15,cistana a,brescia,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
11033,15,corini,brescia,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2262,15,ferrari a,sampdoria,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8567,15,verdi s,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1905,15,de vrij s,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4358,15,tomiyasu t,bologna,D,3.5,4.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
7340,15,nandez n,cagliari,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7346,15,ndoj e,brescia,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4353,15,toloi r,atalanta,D,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
1194,15,bocchetti s,verona,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
11351,15,juric,verona,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2638,15,igor j,spal,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5064,15,bisoli d,brescia,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6537,15,kucka j,parma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10208,15,orsolini r,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9368,15,dzeko e,roma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3513,15,pajac m,genoa,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
8591,15,veretout j,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7204,15,missiroli s,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3035,15,lykogiannis c,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1726,15,danilo l,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11156,15,fonseca,roma,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10484,15,ragatzu d,cagliari,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3750,15,radu s,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
956,15,asamoah k,inter,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7235,15,mkhitaryan h,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3439,15,musacchio m,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5427,15,cataldi d,lazio,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1277,15,bremer g,torino,D,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
539,15,sepe l,parma,P,10.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,2019-20,,,,
10775,15,sottil r,fiorentina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9902,15,llorente f,napoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6191,15,hernani j,parma,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
11676,15,semplici,spal,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7258,15,murgia a,spal,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11480,15,mazzarri,torino,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4680,15,amrabat s,verona,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3881,15,romagnoli a,milan,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
4466,15,vicari f,spal,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
7064,15,matuidi b,juventus,C,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10454,15,pussetto i,udinese,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2185,15,empereur a,verona,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10824,15,suso j,milan,A,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
6428,15,kessie f,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1765,15,darmian m,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6733,15,leiva l,lazio,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
1836,15,de maio s,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8761,15,zaniolo n,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
627,15,sirigu s,torino,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10025,15,mertens d,napoli,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
6758,15,leris m,sampdoria,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5517,15,correa j,lazio,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6777,15,linetty k,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
374,15,mirante a,roma,P,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
62,15,berisha e,spal,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1147,15,biraghi c,inter,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11051,15,d aversa,parma,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6831,15,locatelli m,sassuolo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5116,15,bonaventura g,milan,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11386,15,liverani,lecce,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2875,15,larsen s,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6685,15,lazzari m,lazio,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
10087,15,moncini g,spal,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6552,15,kulusevski d,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1782,15,dawidowicz p,verona,D,4.5,5.5,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20,,,,
8815,15,zielinski p,napoli,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4591,15,agudelo k,genoa,C,3.5,4.5,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20,,,,
4872,15,benassi m,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3920,15,romero c,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6606,15,kurtic j,spal,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
362,15,meret a,napoli,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5576,15,cuadrado j,juventus,C,3.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20,,,,
1111,15,becao r,udinese,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9307,15,donnarumma al,brescia,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
530,15,rafael a,cagliari,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6632,15,laxalt d,torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6635,15,lazaro v,inter,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
2173,15,ekong t,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6669,15,lazovic d,verona,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
2953,15,lucioni f,lecce,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
10114,15,muriel l,atalanta,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9990,15,martinez l,inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6381,15,joao pedro,cagliari,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10463,15,quagliarella f,sampdoria,A,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2019-20,,,,
8870,15,aye f,brescia,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1289,15,cacciatore f,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6323,15,jankto j,sampdoria,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2222,15,faraoni d,verona,D,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
7381,15,obiang p,sassuolo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1004,15,bani m,bologna,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
11094,15,de zerbi,sassuolo,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11596,15,ranieri,sampdoria,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5475,15,cigarini l,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1881,15,de silvestri l,torino,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6312,15,jankovic m,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7021,15,mandragora r,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
518,15,radu i,genoa,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3408,15,murru n,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11454,15,maran,cagliari,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1321,15,caceres m,fiorentina,D,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
3530,15,palomino j,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8653,15,vieira r,sampdoria,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
9916,15,lozano h,napoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2756,15,kolarov a,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
390,15,musso j,udinese,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5647,15,de paul r,udinese,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
1524,15,cionek t,spal,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
2788,15,koulibaly k,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2827,15,kyriakopoulos g,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
653,15,skorupski l,bologna,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8725,15,zaccagni m,verona,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
11185,15,gasperini,atalanta,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9334,15,dybala p,juventus,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
5097,15,boga j,sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8875,15,babacar k,lecce,A,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6892,15,lulic s,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1633,15,criscito d,genoa,D,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6908,15,magnanelli f,sassuolo,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
8713,15,younes a,napoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10850,15,torregrossa e,brescia,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6923,15,majer z,lecce,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4632,15,alberto l,lazio,C,8.5,7.0,0.0,-0.5,0.0,0.0,0.0,2.0,2019-20,,,,
9267,15,di carmine s,verona,A,13.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9952,15,lukaku r,inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2992,15,luiz felipe,lazio,D,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3250,15,mateju a,brescia,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10160,15,okaka s,udinese,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
6975,15,malinovskyi r,atalanta,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
922,15,ankersen p,genoa,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1643,15,dalbert h,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4223,15,smalling c,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5801,15,djuricic f,sassuolo,C,11.0,7.5,3.0,-0.5,0.0,0.0,0.0,1.0,2019-20,,,,
2514,15,hateboer h,atalanta,D,6.5,6.0,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20,,,,
5945,15,emre can,juventus,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2410,15,godin d,inter,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
