,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
9061,37,gervinho,parma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10171,37,ronaldo c,juventus,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
7811,37,soriano r,bologna,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2213,37,ferrari a,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2236,37,ferrari g,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7215,37,pasalic m,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3979,37,samir,udinese,D,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4211,37,veseli f,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5068,37,brozovic m,inter,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
188,37,gollini p,atalanta,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
8092,37,veloso m,genoa,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
5056,37,brighi m,empoli,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
207,37,gomis a,spal,P,2.5,5.5,-3.0,0.0,0.0,0.0,0.0,0.0,2018-19
9816,37,pandev g,genoa,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4220,37,vicari f,spal,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
11216,37,ranieri,roma,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7232,37,pastore j,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9354,37,lapadula g,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4965,37,boga j,sassuolo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3522,37,pellegrini lu,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8041,37,valzania l,frosinone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7307,37,perotti d,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10125,37,quagliarella f,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2159,37,fazio f,roma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
8200,37,younes a,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
