,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
14284,20,mauri j,milan,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8455,20,romulo,verona,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
17429,20,brignola e,benevento,A,10.0,7.5,3.0,-0.5,0.0,0.0,0.0,0.0,2017-18
11451,20,costa d,juventus,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
671,20,donnarumma a,milan,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21108,20,ubaldi l,spal,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2060,20,sorrentino s,chievo,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2017-18
13448,20,joao pedro,cagliari,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3025,20,barreca a,torino,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11595,20,cristoforo s,fiorentina,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
519,20,cotticelli a,benevento,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4553,20,dambrosio d,inter,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
715,20,donnarumma g,milan,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2017-18
2896,20,asamoah k,juventus,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4544,20,dalbert h,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21516,20,gasperini,atalanta,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19970,20,pellegri p,genoa,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20769,20,simy,crotone,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14846,20,oikonomidis c,lazio,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6629,20,lirola p,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15861,20,sensi s,sassuolo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20904,20,thereau c,fiorentina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4158,20,ceppitelli l,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19278,20,matos r,udinese,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13046,20,hagi i,fiorentina,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7493,20,moretti e,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17409,20,boye l,torino,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14194,20,marchisio c,juventus,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10309,20,bastien s,chievo,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2150,20,storari m,milan,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16266,20,valencia j,bologna,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19047,20,lee s,verona,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4184,20,cesar b,chievo,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6836,20,maggio c,napoli,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12868,20,gnoukouri a,inter,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21140,20,verde d,verona,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1277,20,milinkovic v,torino,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4421,20,costa f,spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7521,20,murru n,sampdoria,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2933,20,ashong n,benevento,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21998,20,zenga,crotone,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6687,20,lucioni f,benevento,D,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19176,20,lombardi c,benevento,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11518,20,crisetig l,bologna,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17524,20,callejon j,napoli,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
19106,20,leris m,chievo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4393,20,costa a,benevento,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9920,20,antonini lm,cagliari,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13866,20,lazzari m,spal,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17496,20,caicedo f,lazio,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
