,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
4623,2,BRESCIANO,PALERMO,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
4299,2,ARIATTI,LECCE,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2008-09
7785,2,SESTU,REGGINA,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
9795,2,MONTELLA,ROMA,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
10448,2,TREZEGUET,JUVENTUS,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
3379,2,ROSSETTINI,SIENA,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
6484,2,LUCIANO,CHIEVO,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6350,2,LEDESMA C,LAZIO,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2739,2,MAXWELL,INTER,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2913,2,MOTTA,UDINESE,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7568,2,ROSSI M,GENOA,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6446,2,LIVERANI,PALERMO,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
8173,2,VITALE,NAPOLI,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
4611,2,BOUDIANSKI,LECCE,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
350,2,CURCI,SIENA,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
10138,2,PLASMATI,CATANIA,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2008-09
10156,2,QUAGLIARELLA,UDINESE,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
1609,2,CONTINI,NAPOLI,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7391,2,PINZI,CHIEVO,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
5710,2,FRANCESCHINI D,SAMPDORIA,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
195,2,BUFFON,JUVENTUS,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
8050,2,VALIANI,BOLOGNA,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6536,2,MAGGIO,NAPOLI,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2008-09
10005,2,PAZZINI,FIORENTINA,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
257,2,CARRIZO,LAZIO,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
1780,2,DE CEGLIE,JUVENTUS,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
4509,2,BIONDINI,CAGLIARI,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
5658,2,FLAMINI,MILAN,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
9975,2,PATO,MILAN,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7434,2,PIRLO,MILAN,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2124,2,GARICS,ATALANTA,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
