,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,95,Gollini P.,Por,P,6.0,-1.0,,,,,,,5.0,Atalanta,8,2018-19
1,21,Castagne T.,Dif,D,5.0,,,,,,,,5.0,Atalanta,8,2018-19
2,33,Hateboer H.,Dif,D,5.0,,,,,,,,5.0,Atalanta,8,2018-19
3,3,Toloi R.,Dif,D,6.5,,,,,,,,6.5,Atalanta,8,2018-19
4,6,Palomino J.,Dif,D,6.0,,,,,,,,6.0,Atalanta,8,2018-19
5,5,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,8,2018-19
6,88,Pasalic M.,Cen,C,5.0,,,,,,,,5.0,Atalanta,8,2018-19
7,11,Freuler R.,Cen,C,5.5,,,,,,,,5.5,Atalanta,8,2018-19
8,15,De Roon M.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,8,2018-19
9,10,Gomez A.,Tre,T,6.0,,,,,,,,6.0,Atalanta,8,2018-19
10,91,Zapata D.,Att,A,6.5,,,,,,,,6.5,Atalanta,8,2018-19
11,23,Mancini G.,Dif,D,5.5,,,,,,,,5.5,Atalanta,8,2018-19
12,72,Ilicic J.,Tre,T,5.5,,,,,,1.0,,5.0,Atalanta,8,2018-19
13,99,Barrow M.,Att,A,5.5,,,,,,,,5.5,Atalanta,8,2018-19
0,28,Skorupski L.,Por,P,6.0,-2.0,,,,,,,4.0,Bologna,8,2018-19
1,14,Mattiello F.,Dif,D,5.5,,,,,,,,5.5,Bologna,8,2018-19
2,4,De Maio S.,Dif,D,5.0,,,,,,1.0,,4.5,Bologna,8,2018-19
3,35,Dijks M.,Dif,D,5.0,,,,,,1.0,,4.5,Bologna,8,2018-19
4,33,Calabresi A.,Dif,D,5.0,,,,,,,,5.0,Bologna,8,2018-19
5,23,Danilo L.,Dif,D,4.5,,,,,,,,4.5,Bologna,8,2018-19
6,32,Svanberg M.,Cen,C,5.5,,,,,,,,5.5,Bologna,8,2018-19
7,8,Nagy A.,Cen,C,5.0,,,,,,,,5.0,Bologna,8,2018-19
8,31,Dzemaili B.,Cen,C,5.0,,,,,,,,5.0,Bologna,8,2018-19
9,9,Santander F.,Att,A,5.5,,,,,,1.0,,5.0,Bologna,8,2018-19
10,91,Falcinelli D.,Att,A,5.0,,,,,,,,5.0,Bologna,8,2018-19
11,7,Orsolini R.,Tre,T,6.0,,,,,,,,6.0,Bologna,8,2018-19
