,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.0,-3.0,,,,,,,3.0,Atalanta,7,2015-16
1,3,Toloi R.,Dif,D,5.0,,,,,,1.0,,4.5,Atalanta,7,2015-16
2,93,Drame B.,Dif,D,5.5,,,,,,,,5.5,Atalanta,7,2015-16
3,13,Masiello A.,Dif,D,5.0,,,,,,1.0,,4.5,Atalanta,7,2015-16
4,29,Paletta G.,Dif,D,5.0,,,,,,,1.0,4.0,Atalanta,7,2015-16
5,15,De Roon M.,Cen,C,5.0,,,,,,,,5.0,Atalanta,7,2015-16
6,27,Kurtic J.,Cen,C,,,,,,,,,,Atalanta,7,2015-16
7,88,Grassi A.,Cen,C,5.0,,,,,,,,5.0,Atalanta,7,2015-16
8,10,Gomez A.,Tre,T,5.0,,,,,,,,5.0,Atalanta,7,2015-16
9,11,Moralez M.,Tre,T,5.0,,,,,,,,5.0,Atalanta,7,2015-16
10,19,Denis G.,Att,A,6.0,,,,,,,,6.0,Atalanta,7,2015-16
11,33,Cherubin N.,Dif,D,6.0,,,,,,,,6.0,Atalanta,7,2015-16
12,17,Carmona C.,Cen,C,,,,,,,,,,Atalanta,7,2015-16
13,7,Dalessandro M.,Tre,T,5.5,,,,,,,,5.5,Atalanta,7,2015-16
0,83,Mirante A.,Por,P,5.5,-3.0,,,,,,,2.5,Bologna,7,2015-16
1,24,Ferrari A.,Dif,D,5.0,,,,,,,,5.0,Bologna,7,2015-16
2,28,Gastaldello D.,Dif,D,5.5,,,,,,1.0,,5.0,Bologna,7,2015-16
3,25,Masina A.,Dif,D,6.0,,1.0,,,,1.0,,6.5,Bologna,7,2015-16
4,2,Oikonomou M.,Dif,D,5.0,,,,,,,,5.0,Bologna,7,2015-16
5,5,Pulgar E.,Cen,C,5.5,,,,,,1.0,,5.0,Bologna,7,2015-16
6,22,Rizzo L.,Cen,C,6.0,,,,,,,,6.0,Bologna,7,2015-16
7,21,Diawara A.,Cen,C,6.0,,,,,,,,6.0,Bologna,7,2015-16
8,23,Brienza F.,Tre,T,5.0,,,,,,,,5.0,Bologna,7,2015-16
9,0,Mounier A.,Tre,T,7.0,1.0,,,,,1.0,,9.5,Bologna,7,2015-16
10,10,Destro M.,Att,A,5.0,,,,,,1.0,,4.5,Bologna,7,2015-16
11,13,Rossettini L.,Dif,D,5.5,,,,,,,,5.5,Bologna,7,2015-16
12,33,Brighi M.,Cen,C,6.0,,,,,,,,6.0,Bologna,7,2015-16
13,7,Falco F.,Tre,T,,,,,,,,,5.5,Bologna,7,2015-16
0,0,Belec V.,Por,P,6.5,-1.0,,,,,,,5.5,Carpi,7,2015-16
1,34,Gabriel Silva A.,Dif,D,6.5,,,,,,,,6.5,Carpi,7,2015-16
2,6,Gagliolo R.,Dif,D,6.5,,,,,,,,6.5,Carpi,7,2015-16
3,3,Letizia G.,Dif,D,6.0,,,,,,,,6.0,Carpi,7,2015-16
4,18,Bubnjic I.,Dif,D,5.0,,,,,,,,5.0,Carpi,7,2015-16
5,5,Zaccardo C.,Dif,D,6.0,,,,,,,,6.0,Carpi,7,2015-16
6,58,Fedele M.,Cen,C,6.5,,,,,,,,6.5,Carpi,7,2015-16
7,0,Cofie I.,Cen,C,6.0,,,,,,,,6.0,Carpi,7,2015-16
8,29,Martinho R.,Cen,C,6.0,,,,,,1.0,,5.5,Carpi,7,2015-16
9,7,Matos,Tre,T,7.0,1.0,,,,,,,10.0,Carpi,7,2015-16
10,12,Borriello M.,Att,A,7.0,,1.0,,,,,,8.0,Carpi,7,2015-16
11,8,Bianco R.,Cen,C,6.0,,,,,,,,6.0,Carpi,7,2015-16
12,10,Lazzari A.,Cen,C,,,,,,,1.0,,,Carpi,7,2015-16
13,15,Lasagna K.,Att,A,6.0,,,,,,,,6.0,Carpi,7,2015-16
0,1,Bizzarri A.,Por,P,6.0,-1.0,,,,,,,5.0,Chievo,7,2015-16
1,18,Gobbi M.,Dif,D,6.5,,1.0,,,,1.0,,7.0,Chievo,7,2015-16
2,12,Cesar B.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,7,2015-16
3,31,Frey N.,Dif,D,6.0,,,,,,,,6.0,Chievo,7,2015-16
4,5,Gamberini A.,Dif,D,6.0,,,,,,,,6.0,Chievo,7,2015-16
5,19,Castro L.,Cen,C,7.0,1.0,,,,,,,10.0,Chievo,7,2015-16
