,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,7.0,-2.0,,,,,,,5.0,Atalanta,18,2015-16
1,3,Toloi R.,Dif,D,5.0,,,,,,,,5.0,Atalanta,18,2015-16
2,33,Cherubin N.,Dif,D,5.0,,,,,,,,5.0,Atalanta,18,2015-16
3,24,Conti A.,Dif,D,5.0,,,,,,,,5.0,Atalanta,18,2015-16
4,93,Drame B.,Dif,D,5.0,,,,,,,,5.0,Atalanta,18,2015-16
5,21,Cigarini L.,Cen,C,5.0,,,,,,1.0,,4.5,Atalanta,18,2015-16
6,15,De Roon M.,Cen,C,5.0,,,,,,1.0,,4.5,Atalanta,18,2015-16
7,88,Grassi A.,Cen,C,5.0,,,,,,,,5.0,Atalanta,18,2015-16
8,7,Dalessandro M.,Tre,T,6.0,1.0,,,,,,,9.0,Atalanta,18,2015-16
9,10,Gomez A.,Tre,T,6.5,,1.0,,,,1.0,,7.0,Atalanta,18,2015-16
10,19,Denis G.,Att,A,5.0,,,,,,,,5.0,Atalanta,18,2015-16
11,28,Brivio D.,Dif,D,5.5,,,,,,,,5.5,Atalanta,18,2015-16
12,20,Estigarribia M.,Cen,C,,,,,,,,,5.5,Atalanta,18,2015-16
13,45,Monachello G.,Att,A,5.5,,,,,,,,5.5,Atalanta,18,2015-16
0,83,Mirante A.,Por,P,7.5,,,,,,,,7.5,Bologna,18,2015-16
1,13,Rossettini L.,Dif,D,5.5,,,,,,,,5.5,Bologna,18,2015-16
2,25,Masina A.,Dif,D,6.0,,,,,,1.0,,5.5,Bologna,18,2015-16
3,20,Maietta D.,Dif,D,6.0,,,,,,,,6.0,Bologna,18,2015-16
4,28,Gastaldello D.,Dif,D,7.0,,,,,,,,7.0,Bologna,18,2015-16
5,33,Brighi M.,Cen,C,6.0,,,,,,1.0,,5.5,Bologna,18,2015-16
6,8,Taider S.,Cen,C,7.0,,,,,,,,7.0,Bologna,18,2015-16
7,21,Diawara A.,Cen,C,5.5,,,,,,1.0,,5.0,Bologna,18,2015-16
8,26,Mounier A.,Tre,T,7.0,,1.0,,,,1.0,,7.5,Bologna,18,2015-16
9,17,Giaccherini E.,Tre,T,7.5,1.0,,,,,,,10.5,Bologna,18,2015-16
10,10,Destro M.,Att,A,6.5,,,,,,1.0,,6.0,Bologna,18,2015-16
11,24,Ferrari A.,Dif,D,6.5,,,,,,,,6.5,Bologna,18,2015-16
12,2,Oikonomou M.,Dif,D,5.5,,,,,,,,5.5,Bologna,18,2015-16
13,5,Pulgar E.,Cen,C,,,,,,,,,5.5,Bologna,18,2015-16
0,27,Belec V.,Por,P,6.0,,,,,,,,6.0,Carpi,18,2015-16
1,3,Letizia G.,Dif,D,6.5,,,,,,,,6.5,Carpi,18,2015-16
2,21,Romagnoli S.,Dif,D,6.5,,,,,,,,6.5,Carpi,18,2015-16
3,5,Zaccardo C.,Dif,D,6.5,,,,,,,,6.5,Carpi,18,2015-16
4,6,Gagliolo R.,Dif,D,6.5,,,,,,,,6.5,Carpi,18,2015-16
5,39,Marrone L.,Cen,C,6.0,,,,,,,,6.0,Carpi,18,2015-16
6,20,Lollo L.,Cen,C,6.0,,,,,,,,6.0,Carpi,18,2015-16
7,19,Pasciuti L.,Cen,C,5.5,,,,,,1.0,,5.0,Carpi,18,2015-16
8,4,Cofie I.,Cen,C,6.5,,,,,,,,6.5,Carpi,18,2015-16
9,11,Di Gaudio A.,Tre,T,6.5,,,,,,,,6.5,Carpi,18,2015-16
10,99,Mbakogu J.,Att,A,6.5,,,,,,,,6.5,Carpi,18,2015-16
11,90,Crimi M.,Cen,C,6.0,,,,,,,,6.0,Carpi,18,2015-16
12,29,Martinho R.,Cen,C,,,,,,,,,5.5,Carpi,18,2015-16
13,15,Lasagna K.,Att,A,6.0,,,,,,,,6.0,Carpi,18,2015-16
0,1,Bizzarri A.,Por,P,6.0,-3.0,,,,,,,3.0,Chievo,18,2015-16
1,29,Cacciatore F.,Dif,D,5.5,,,,,,1.0,,5.0,Chievo,18,2015-16
2,12,Cesar B.,Dif,D,4.5,,,,,,,,4.5,Chievo,18,2015-16
3,5,Gamberini A.,Dif,D,5.0,,,,,,,,5.0,Chievo,18,2015-16
4,21,Frey N.,Dif,D,6.0,,,,,,,,6.0,Chievo,18,2015-16
5,19,Castro L.,Cen,C,5.5,,,,,,1.0,,5.0,Chievo,18,2015-16
6,8,Radovanovic I.,Cen,C,5.5,,,,,,,,5.5,Chievo,18,2015-16
7,56,Hetemaj P.,Cen,C,6.5,,,,,,1.0,,6.0,Chievo,18,2015-16
8,23,Birsa V.,Tre,T,5.5,,1.0,,,,,,6.5,Chievo,18,2015-16
9,43,Paloschi A.,Att,A,6.5,1.0,,,,,,,9.5,Chievo,18,2015-16
10,69,Meggiorini R.,Att,A,,,,,,,,,5.5,Chievo,18,2015-16
11,3,Dainelli D.,Dif,D,6.5,1.0,,,,,,,9.5,Chievo,18,2015-16
12,7,Pepe S.,Cen,C,6.5,1.0,,,,,,,9.5,Chievo,18,2015-16
13,45,Inglese R.,Att,A,6.5,,,,,,,,6.5,Chievo,18,2015-16
0,28,Skorupski L.,Por,P,6.0,-1.0,,,,,,,5.0,Empoli,18,2015-16
1,19,Barba F.,Dif,D,5.0,,,,,,,,5.0,Empoli,18,2015-16
2,2,Laurini V.,Dif,D,5.0,,,,,,,,5.0,Empoli,18,2015-16
3,21,Mario Rui,Dif,D,6.5,,,,,,,,6.5,Empoli,18,2015-16
4,15,Costa A.,Dif,D,5.5,,,,,,,,5.5,Empoli,18,2015-16
5,77,Buchel M.,Cen,C,6.0,,,,,,,,6.0,Empoli,18,2015-16
6,32,Paredes L.,Cen,C,6.0,,,,,,1.0,,5.5,Empoli,18,2015-16
7,17,Zielinski P.,Tre,T,6.5,,,,,,,,6.5,Empoli,18,2015-16
8,5,Saponara R.,Tre,T,6.0,,,,,,,,6.0,Empoli,18,2015-16
