,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
5628,1,dalessandro m,spal,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3348,1,milenkovic n,fiorentina,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
1494,1,chiellini g,juventus,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
1489,1,chancellor j,brescia,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11536,1,montella,fiorentina,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1266,1,bremer g,torino,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5688,1,de roon m,atalanta,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7026,1,mandragora r,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9872,1,leao r,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3524,1,palomino j,atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
245,1,gollini p,atalanta,P,3.5,6.5,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20
534,1,rafael a,cagliari,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
10138,1,nestorovski i,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5270,1,callejon j,napoli,C,11.0,7.5,3.0,-0.5,0.0,0.0,0.0,1.0,2019-20
9358,1,dzeko e,roma,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2580,1,hysaj e,napoli,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3838,1,rogerio o,sassuolo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2251,1,felipe,spal,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10447,1,pussetto i,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3033,1,lykogiannis c,cagliari,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
11641,1,sarri,juventus,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6606,1,kurtic j,spal,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10783,1,sottil r,fiorentina,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5538,1,costa do,juventus,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7447,1,parolo m,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8278,1,tachtsidis p,lecce,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2897,1,lirola p,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2298,1,florenzi a,roma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10870,1,tutino g,verona,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2985,1,luiz felipe,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4896,1,bennacer i,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9427,1,falco f,lecce,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
512,1,radu i,genoa,P,2.5,5.5,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20
1728,1,danilo l,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9440,1,farias d,lecce,A,3.5,4.5,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
3879,1,romagnoli a,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
