,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,6.0,-1.0,,,,,,,5.0,Atalanta,6,2017-18
1,6,Palomino J.,Dif,D,6.0,,,,,,,,6.0,Atalanta,6,2017-18
2,13,Caldara M.,Dif,D,6.5,,,,,,,,6.5,Atalanta,6,2017-18
3,21,Castagne T.,Dif,D,6.5,,,,,,1.0,,6.0,Atalanta,6,2017-18
4,3,Toloi R.,Dif,D,5.5,,,,,,,,5.5,Atalanta,6,2017-18
5,15,De Roon M.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,6,2017-18
6,11,Freuler R.,Cen,C,7.0,1.0,,,,,,,11.0,Atalanta,6,2017-18
7,37,Spinazzola L.,Cen,C,6.5,,,,,,1.0,,6.0,Atalanta,6,2017-18
8,10,Gomez A.,Tre,T,5.0,,,,1.0,,,,2.0,Atalanta,6,2017-18
9,27,Kurtic J.,Tre,T,5.0,,,,,,,,5.0,Atalanta,6,2017-18
10,72,Ilicic J.,Tre,T,6.0,,,,,,,,6.0,Atalanta,6,2017-18
11,28,Mancini G.,Dif,D,5.5,,,,,,1.0,,5.0,Atalanta,6,2017-18
12,7,Orsolini R.,Tre,T,6.0,,,,,,,,6.0,Atalanta,6,2017-18
13,9,Cornelius A.,Att,A,6.5,,1.0,,,,,,7.5,Atalanta,6,2017-18
0,1,Belec V.,Por,P,6.0,-2.0,,,,,,,4.0,Benevento,6,2017-18
1,23,Venuti L.,Dif,D,5.0,,,,,,,,5.0,Benevento,6,2017-18
2,21,Costa A.,Dif,D,5.0,,,,,,,,5.0,Benevento,6,2017-18
3,17,Di Chiara G.,Dif,D,5.5,,,,,,,,5.5,Benevento,6,2017-18
4,77,Lazaar A.,Dif,D,5.0,,,,,,,,5.0,Benevento,6,2017-18
5,95,Gravillon A.,Dif,D,5.0,,,,,,,,5.0,Benevento,6,2017-18
6,8,Cataldi D.,Cen,C,5.5,,,,,,,,5.5,Benevento,6,2017-18
7,20,Memushaj L.,Cen,C,5.5,,,,,,,,5.5,Benevento,6,2017-18
8,25,Lombardi C.,Tre,T,6.0,,,,,,,,6.0,Benevento,6,2017-18
9,32,Puscas G.,Att,A,5.5,,,,,,,,5.5,Benevento,6,2017-18
10,11,Coda M.,Att,A,5.0,,,,,,,,5.0,Benevento,6,2017-18
11,3,Letizia G.,Dif,D,5.5,,,,,,,,5.5,Benevento,6,2017-18
12,14,Viola N.,Cen,C,5.0,,,,1.0,,,,2.0,Benevento,6,2017-18
13,27,Parigini V.,Tre,T,5.0,,,,,,,,5.0,Benevento,6,2017-18
0,1,Da Costa A.,Por,P,6.5,,,,,,,,6.5,Bologna,6,2017-18
1,3,Gonzalez G.,Dif,D,6.0,,,,,,,,6.0,Bologna,6,2017-18
2,18,Helander F.,Dif,D,6.0,,,,,,,,6.0,Bologna,6,2017-18
3,6,De Maio S.,Dif,D,5.0,,,,,,,,5.0,Bologna,6,2017-18
4,15,Mbaye I.,Dif,D,5.5,,,,,,,,5.5,Bologna,6,2017-18
5,25,Masina A.,Dif,D,6.0,,,,,,,,6.0,Bologna,6,2017-18
6,77,Donsah G.,Cen,C,6.5,,,,,,1.0,,6.0,Bologna,6,2017-18
7,5,Pulgar E.,Cen,C,5.5,,,,,,1.0,,5.0,Bologna,6,2017-18
8,16,Poli A.,Cen,C,6.0,,,,,,1.0,,5.5,Bologna,6,2017-18
9,9,Verdi S.,Tre,T,5.0,,,,,,,,5.0,Bologna,6,2017-18
10,24,Palacio R.,Tre,T,5.5,,,,,,,,5.5,Bologna,6,2017-18
11,8,Taider S.,Cen,C,,,,,,,,,,Bologna,6,2017-18
12,30,Okwonkwo O.,Tre,T,6.5,1.0,,,,,1.0,,9.5,Bologna,6,2017-18
13,7,Petkovic B.,Att,A,7.0,,,,,,,,7.0,Bologna,6,2017-18
0,28,Cragno A.,Por,P,5.5,-2.0,,,,,,,3.5,Cagliari,6,2017-18
1,19,Pisacane F.,Dif,D,5.0,,,,,,,1.0,4.0,Cagliari,6,2017-18
2,12,Miangue S.,Dif,D,5.0,,,,,,,,5.0,Cagliari,6,2017-18
3,3,Andreolli M.,Dif,D,5.0,,,,,,,,5.0,Cagliari,6,2017-18
4,20,Padoin S.,Cen,C,5.5,,,,,,,,5.5,Cagliari,6,2017-18
5,4,Dessena D.,Cen,C,5.0,,,,,,,,5.0,Cagliari,6,2017-18
6,21,Ionita A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,6,2017-18
7,18,Barella N.,Cen,C,5.0,,,,,,,,5.0,Cagliari,6,2017-18
8,10,Joao Pedro,Tre,T,5.0,,,,,,,,5.0,Cagliari,6,2017-18
9,25,Sau M.,Att,A,5.5,,,,,,,,5.5,Cagliari,6,2017-18
10,9,Giannetti N.,Att,A,6.0,,,,,,,,6.0,Cagliari,6,2017-18
11,8,Cigarini L.,Cen,C,5.0,,,,,,,,5.0,Cagliari,6,2017-18
12,16,Farago P.,Cen,C,5.0,,,,,,,,5.0,Cagliari,6,2017-18
13,7,Cossu A.,Tre,T,5.0,,,,,,,,5.0,Cagliari,6,2017-18
0,70,Sorrentino S.,Por,P,6.0,,,,,,,,6.0,Chievo,6,2017-18
1,5,Gamberini A.,Dif,D,6.5,,,,,,,,6.5,Chievo,6,2017-18
2,40,Tomovic N.,Dif,D,6.0,,,,,,,,6.0,Chievo,6,2017-18
3,29,Cacciatore F.,Dif,D,7.0,,1.0,,,,,,8.0,Chievo,6,2017-18
4,3,Dainelli D.,Dif,D,6.5,,,,,,,,6.5,Chievo,6,2017-18
5,19,Castro L.,Cen,C,6.5,,,,,,1.0,,6.0,Chievo,6,2017-18
6,8,Radovanovic I.,Cen,C,6.0,,,,,,,,6.0,Chievo,6,2017-18
7,4,Rigoni N.,Cen,C,6.0,,,,,,,,6.0,Chievo,6,2017-18
8,23,Birsa V.,Tre,T,6.0,,,,,,,,6.0,Chievo,6,2017-18
9,20,Pucciarelli M.,Att,A,6.5,,,,,,,,6.5,Chievo,6,2017-18
10,45,Inglese R.,Att,A,7.0,1.0,,,,,,,10.0,Chievo,6,2017-18
11,56,Hetemaj P.,Cen,C,6.5,,1.0,,,,1.0,,7.0,Chievo,6,2017-18
12,7,Garritano L.,Tre,T,,,,,,,,,,Chievo,6,2017-18
13,9,Stepinski M.,Att,A,7.0,1.0,,,,,,,10.0,Chievo,6,2017-18
0,1,Cordaz A.,Por,P,6.5,,,,,,,,6.5,Crotone,6,2017-18
1,7,Ceccherini F.,Dif,D,5.5,,,,,,,,5.5,Crotone,6,2017-18
2,87,Martella B.,Dif,D,6.0,,,,,,,,6.0,Crotone,6,2017-18
3,93,Ajeti A.,Dif,D,6.5,,,,,,,,6.5,Crotone,6,2017-18
4,31,Sampirisi M.,Dif,D,6.5,,,,,,,,6.5,Crotone,6,2017-18
5,10,Barberis A.,Cen,C,6.0,,,,,,,,6.0,Crotone,6,2017-18
6,6,Rohden M.,Cen,C,7.0,1.0,,,,,,,11.0,Crotone,6,2017-18
7,38,Mandragora R.,Cen,C,7.5,1.0,,,,,,,11.5,Crotone,6,2017-18
8,5,Stoian A.,Tre,T,6.5,,,,,,,,6.5,Crotone,6,2017-18
9,93,Tumminello M.,Att,A,,,,,,,,,,Crotone,6,2017-18
10,29,Trotta M.,Att,A,6.5,,1.0,,,,,,7.5,Crotone,6,2017-18
11,37,Faraoni D.,Dif,D,6.0,,,,,,,,6.0,Crotone,6,2017-18
12,9,Nalini A.,Tre,T,6.0,,,,,,,,6.0,Crotone,6,2017-18
13,99,Simy,Att,A,5.5,,,,,,,,5.5,Crotone,6,2017-18
0,57,Sportiello M.,Por,P,7.5,-1.0,,1.0,,,,,9.5,Fiorentina,6,2017-18
1,20,Pezzella G.,Dif,D,5.0,,,,,,,,5.0,Fiorentina,6,2017-18
2,3,Biraghi C.,Dif,D,6.0,,,,,,1.0,,5.5,Fiorentina,6,2017-18
3,2,Laurini V.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,6,2017-18
4,13,Astori D.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,6,2017-18
5,6,Sanchez C.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,6,2017-18
6,17,Veretout J.,Cen,C,5.5,,,,,,,,5.5,Fiorentina,6,2017-18
7,25,Chiesa F.,Tre,T,7.0,1.0,,,,,1.0,,10.0,Fiorentina,6,2017-18
8,28,Gil Dias B.,Tre,T,5.5,,,,,,,,5.5,Fiorentina,6,2017-18
9,9,Simeone G.,Att,A,6.0,,,,,,,,6.0,Fiorentina,6,2017-18
10,77,Thereau C.,Att,A,5.5,,,,,,,,5.5,Fiorentina,6,2017-18
11,15,Olivera M.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,6,2017-18
12,10,Eysseric V.,Tre,T,,,,,,,,,5.5,Fiorentina,6,2017-18
13,30,Babacar K.,Att,A,4.0,,,,,,,,4.0,Fiorentina,6,2017-18
0,1,Perin M.,Por,P,6.0,-1.0,,,,,,,5.0,Genoa,6,2017-18
1,14,Biraschi D.,Dif,D,6.0,,,,,,,,6.0,Genoa,6,2017-18
2,87,Zukanovic E.,Dif,D,6.0,,,,,,1.0,,5.5,Genoa,6,2017-18
3,13,Rossettini L.,Dif,D,6.5,,,,,,,,6.5,Genoa,6,2017-18
4,20,Rosi A.,Dif,D,6.0,,,,,,,,6.0,Genoa,6,2017-18
5,40,Omeonga S.,Cen,C,6.0,,,,,,,1.0,5.0,Genoa,6,2017-18
6,44,Veloso M.,Cen,C,6.0,,,,,,,,6.0,Genoa,6,2017-18
7,4,Cofie I.,Cen,C,5.5,,,,,,,,5.5,Genoa,6,2017-18
8,93,Laxalt D.,Cen,C,5.5,,,,,,,,5.5,Genoa,6,2017-18
9,11,Taarabt A.,Tre,T,6.0,,,,,,,1.0,5.0,Genoa,6,2017-18
10,64,Pellegri P.,Att,A,5.0,,,,,,,,5.0,Genoa,6,2017-18
11,18,Migliore L.,Dif,D,6.0,,,,,,1.0,,5.5,Genoa,6,2017-18
12,19,Pandev G.,Tre,T,6.5,,,,,,,,6.5,Genoa,6,2017-18
13,30,Rigoni L.,Tre,T,5.0,,,,,,,,5.0,Genoa,6,2017-18
0,1,Handanovic S.,Por,P,6.5,,,,,,,,6.5,Inter,6,2017-18
1,37,Skriniar M.,Dif,D,6.0,,,,,,,,6.0,Inter,6,2017-18
2,33,Dambrosio D.,Dif,D,6.5,1.0,,,,,,,11.0,Inter,6,2017-18
