,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,6.0,,,,,,,,6.0,Atalanta,23,2016-17
1,5,Masiello A.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,23,2016-17
2,3,Toloi R.,Dif,D,7.0,,,,,,,,7.0,Atalanta,23,2016-17
3,24,Conti A.,Dif,D,7.0,,1.0,,,,1.0,,7.5,Atalanta,23,2016-17
4,13,Caldara M.,Dif,D,6.5,,,,,,,,6.5,Atalanta,23,2016-17
5,11,Freuler R.,Cen,C,6.0,,,,,,,,6.0,Atalanta,23,2016-17
6,19,Kessie F.,Cen,C,6.0,,,,,,,,6.0,Atalanta,23,2016-17
7,27,Kurtic J.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,23,2016-17
8,37,Spinazzola L.,Tre,T,6.5,,,,,,1.0,,6.0,Atalanta,23,2016-17
9,10,Gomez A.,Tre,T,7.5,2.0,,,,,,,13.5,Atalanta,23,2016-17
10,29,Petagna A.,Att,A,6.5,,,,,,,,6.5,Atalanta,23,2016-17
11,6,Zukanovic E.,Dif,D,6.0,,,,,,,,6.0,Atalanta,23,2016-17
12,6,Cristante B.,Cen,C,,,,,,,,,,Atalanta,23,2016-17
13,7,Mounier A.,Tre,T,,,,,,,,,,Atalanta,23,2016-17
0,83,Mirante A.,Por,P,5.0,-6.0,,,,,,,-1.0,Bologna,23,2016-17
1,2,Oikonomou M.,Dif,D,4.5,,,,,,,,4.5,Bologna,23,2016-17
2,20,Maietta D.,Dif,D,4.5,,,,,,1.0,,4.0,Bologna,23,2016-17
3,25,Masina A.,Dif,D,4.5,,,,,,,1.0,3.5,Bologna,23,2016-17
4,35,Torosidis V.,Dif,D,5.5,1.0,,,,,,,8.5,Bologna,23,2016-17
5,16,Nagy A.,Cen,C,4.5,,,,,,,,4.5,Bologna,23,2016-17
6,5,Pulgar E.,Cen,C,6.0,,,,,,1.0,,5.5,Bologna,23,2016-17
7,31,Dzemaili B.,Cen,C,5.0,,,,,,,,5.0,Bologna,23,2016-17
8,11,Krejci L.,Tre,T,4.5,,,,,,,,4.5,Bologna,23,2016-17
9,22,Rizzo L.,Tre,T,4.5,,,,,,,,4.5,Bologna,23,2016-17
10,10,Destro M.,Att,A,4.0,,,,1.0,,,,1.0,Bologna,23,2016-17
11,1,Da Costa A.,Por,P,,-1.0,,,,,,,5.0,Bologna,23,2016-17
12,9,Verdi S.,Tre,T,5.0,,,,,,,,5.0,Bologna,23,2016-17
13,0,Petkovic B.,Att,A,4.5,,,,,,,,4.5,Bologna,23,2016-17
0,1,Rafael A.,Por,P,6.5,-2.0,,,,,,,4.5,Cagliari,23,2016-17
1,19,Pisacane F.,Dif,D,5.0,,,,,,,,5.0,Cagliari,23,2016-17
2,24,Capuano M.,Dif,D,4.5,,,,,,,,4.5,Cagliari,23,2016-17
3,23,Ceppitelli L.,Dif,D,5.0,,,,,,1.0,,4.5,Cagliari,23,2016-17
4,3,Isla M.,Dif,D,4.5,,,,,,,,4.5,Cagliari,23,2016-17
5,2,Alves B.,Dif,D,6.0,,,,,,,,6.0,Cagliari,23,2016-17
6,4,Dessena D.,Cen,C,4.5,,,,,,,,4.5,Cagliari,23,2016-17
7,18,Barella N.,Cen,C,6.0,,,,,,1.0,,5.5,Cagliari,23,2016-17
8,8,Di Gennaro D.,Cen,C,6.0,,,,,,,,6.0,Cagliari,23,2016-17
9,77,Tachtsidis P.,Cen,C,4.5,,,,,,,,4.5,Cagliari,23,2016-17
10,22,Borriello M.,Att,A,6.0,,,,,,,,6.0,Cagliari,23,2016-17
11,95,Miangue S.,Dif,D,6.0,,,,,,,,6.0,Cagliari,23,2016-17
12,21,Ionita A.,Cen,C,,,,,,,,,,Cagliari,23,2016-17
0,70,Sorrentino S.,Por,P,6.0,,,,,,,,6.0,Chievo,23,2016-17
1,18,Gobbi M.,Dif,D,6.0,,,,,,,,6.0,Chievo,23,2016-17
2,5,Gamberini A.,Dif,D,6.0,,,,,,,,6.0,Chievo,23,2016-17
3,21,Frey N.,Dif,D,6.0,,,,,,,,6.0,Chievo,23,2016-17
4,12,Cesar B.,Dif,D,5.0,,,,,,,1.0,4.0,Chievo,23,2016-17
5,56,Hetemaj P.,Cen,C,5.5,,,,,,,,5.5,Chievo,23,2016-17
6,8,Radovanovic I.,Cen,C,5.5,,,,,,1.0,,5.0,Chievo,23,2016-17
7,4,Rigoni N.,Cen,C,5.5,,,,,,,,5.5,Chievo,23,2016-17
