,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,5.5,-1.0,,,,,,,4.5,Atalanta,1,2017-18
1,6,Palomino J.,Dif,D,6.0,,,,,,,,6.0,Atalanta,1,2017-18
2,5,Masiello A.,Dif,D,5.5,,,,,,,,5.5,Atalanta,1,2017-18
3,3,Toloi R.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,1,2017-18
4,33,Hateboer H.,Dif,D,6.0,,,,,,,,6.0,Atalanta,1,2017-18
5,8,Gosens R.,Dif,D,5.0,,,,,,,,5.0,Atalanta,1,2017-18
6,11,Freuler R.,Cen,C,6.0,,,,,,,,6.0,Atalanta,1,2017-18
7,4,Cristante B.,Cen,C,6.5,,,,,,,,6.5,Atalanta,1,2017-18
8,10,Gomez A.,Tre,T,6.5,,,,,,,,6.5,Atalanta,1,2017-18
9,27,Kurtic J.,Tre,T,5.5,,,,,,,,5.5,Atalanta,1,2017-18
10,29,Petagna A.,Att,A,5.0,,,,,,,,5.0,Atalanta,1,2017-18
11,15,De Roon M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,1,2017-18
12,72,Ilicic J.,Tre,T,5.0,,,,,,,,5.0,Atalanta,1,2017-18
13,9,Cornelius A.,Att,A,5.5,,,,,,,,5.5,Atalanta,1,2017-18
0,1,Belec V.,Por,P,6.5,-2.0,,,,,,,4.5,Benevento,1,2017-18
1,21,Costa A.,Dif,D,6.0,,,,,,,,6.0,Benevento,1,2017-18
2,23,Venuti L.,Dif,D,5.0,,,,,,,,5.0,Benevento,1,2017-18
3,5,Lucioni F.,Dif,D,6.0,,,,,,,,6.0,Benevento,1,2017-18
4,3,Letizia G.,Dif,D,5.5,,,,,,,,5.5,Benevento,1,2017-18
5,4,Del Pinto L.,Cen,C,5.5,,,,,,1.0,,5.0,Benevento,1,2017-18
6,8,Cataldi D.,Cen,C,5.0,,1.0,,,,1.0,,5.5,Benevento,1,2017-18
7,7,Dalessandro M.,Tre,T,6.5,,,,,,,,6.5,Benevento,1,2017-18
8,10,Ciciretti A.,Tre,T,7.0,1.0,,,,,,,10.5,Benevento,1,2017-18
9,11,Coda M.,Att,A,5.5,,,,,,,,5.5,Benevento,1,2017-18
10,32,Puscas G.,Att,A,5.5,,,,,,,,5.5,Benevento,1,2017-18
11,17,Di Chiara G.,Dif,D,6.0,,,,,,,,6.0,Benevento,1,2017-18
12,14,Viola N.,Cen,C,,,,,,,,,,Benevento,1,2017-18
13,19,Cisse K.,Att,A,,,,,,,,,,Benevento,1,2017-18
0,83,Mirante A.,Por,P,4.5,-1.0,,,,,,,3.5,Bologna,1,2017-18
1,35,Torosidis V.,Dif,D,6.5,,,,,,,,6.5,Bologna,1,2017-18
2,25,Masina A.,Dif,D,5.0,,,,,,,,5.0,Bologna,1,2017-18
3,20,Maietta D.,Dif,D,6.0,,,,,,,,6.0,Bologna,1,2017-18
4,6,De Maio S.,Dif,D,6.5,,,,,,1.0,,6.0,Bologna,1,2017-18
5,5,Pulgar E.,Cen,C,5.5,,,,,,1.0,,5.0,Bologna,1,2017-18
6,8,Taider S.,Cen,C,5.5,,,,,,,,5.5,Bologna,1,2017-18
7,16,Poli A.,Cen,C,6.5,,,,,,,,6.5,Bologna,1,2017-18
8,14,Di Francesco F.,Tre,T,7.5,1.0,,,,,,,11.0,Bologna,1,2017-18
9,9,Verdi S.,Tre,T,6.5,,1.0,,,,,,7.5,Bologna,1,2017-18
10,10,Destro M.,Att,A,6.0,,,,,,,,6.0,Bologna,1,2017-18
11,77,Donsah G.,Cen,C,6.0,,,,,,,,6.0,Bologna,1,2017-18
12,24,Palacio R.,Tre,T,,,,,,,,,,Bologna,1,2017-18
13,11,Krejci L.,Tre,T,,,,,,,,,,Bologna,1,2017-18
0,28,Cragno A.,Por,P,5.5,-3.0,,,,,,,2.5,Cagliari,1,2017-18
1,3,Andreolli M.,Dif,D,5.5,,,,,,,,5.5,Cagliari,1,2017-18
2,19,Pisacane F.,Dif,D,5.5,,,,,,,,5.5,Cagliari,1,2017-18
3,24,Capuano M.,Dif,D,5.5,,,,,,,,5.5,Cagliari,1,2017-18
4,21,Ionita A.,Cen,C,5.0,,,,,,,,5.0,Cagliari,1,2017-18
5,20,Padoin S.,Cen,C,5.0,,,,,,,,5.0,Cagliari,1,2017-18
6,16,Farago P.,Cen,C,5.0,,,,,,,,5.0,Cagliari,1,2017-18
7,18,Barella N.,Cen,C,6.5,,,,,,,,6.5,Cagliari,1,2017-18
8,8,Cigarini L.,Cen,C,6.0,,,,,,,,6.0,Cagliari,1,2017-18
9,17,Farias D.,Tre,T,6.0,,,,1.0,,,,3.0,Cagliari,1,2017-18
10,90,Cop D.,Att,A,5.0,,,,,,,,5.0,Cagliari,1,2017-18
11,4,Dessena D.,Cen,C,,,,,,,,,,Cagliari,1,2017-18
12,10,Joao Pedro,Tre,T,5.0,,,,,,,,5.0,Cagliari,1,2017-18
13,25,Sau M.,Att,A,,,,,,,,,,Cagliari,1,2017-18
0,70,Sorrentino S.,Por,P,6.5,-1.0,,,,,,,5.5,Chievo,1,2017-18
1,18,Gobbi M.,Dif,D,6.0,,,,,,,,6.0,Chievo,1,2017-18
2,29,Cacciatore F.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,1,2017-18
3,3,Dainelli D.,Dif,D,6.0,,,,,,,,6.0,Chievo,1,2017-18
4,5,Gamberini A.,Dif,D,6.0,,,,,,,,6.0,Chievo,1,2017-18
5,8,Radovanovic I.,Cen,C,6.0,,,,,,,,6.0,Chievo,1,2017-18
6,56,Hetemaj P.,Cen,C,6.0,,,,,,,,6.0,Chievo,1,2017-18
7,19,Castro L.,Cen,C,6.5,,,,,,,,6.5,Chievo,1,2017-18
8,23,Birsa V.,Tre,T,6.5,1.0,1.0,,,,,,11.0,Chievo,1,2017-18
9,20,Pucciarelli M.,Att,A,5.5,,,,,,,,5.5,Chievo,1,2017-18
10,45,Inglese R.,Att,A,6.5,1.0,,,,,,,9.5,Chievo,1,2017-18
11,4,Rigoni N.,Cen,C,,,,,,,,,,Chievo,1,2017-18
12,7,Garritano L.,Tre,T,6.0,,,,,,,,6.0,Chievo,1,2017-18
13,31,Pellissier S.,Att,A,,,,,,,,,,Chievo,1,2017-18
0,1,Cordaz A.,Por,P,6.5,-3.0,,,,,,,3.5,Crotone,1,2017-18
1,44,Cabrera L.,Dif,D,5.0,,,,,,,,5.0,Crotone,1,2017-18
2,7,Ceccherini F.,Dif,D,4.0,,,,,,,1.0,3.0,Crotone,1,2017-18
3,37,Faraoni D.,Dif,D,6.0,,,,,,,,6.0,Crotone,1,2017-18
4,87,Martella B.,Dif,D,4.5,,,,,,,,4.5,Crotone,1,2017-18
5,10,Barberis A.,Cen,C,5.0,,,,,,,,5.0,Crotone,1,2017-18
6,6,Rohden M.,Cen,C,5.5,,,,,,,,5.5,Crotone,1,2017-18
7,38,Mandragora R.,Cen,C,5.0,,,,,,,,5.0,Crotone,1,2017-18
8,5,Stoian A.,Tre,T,5.0,,,,,,,,5.0,Crotone,1,2017-18
9,29,Trotta M.,Att,A,,,,,,,,,,Crotone,1,2017-18
10,17,Budimir A.,Att,A,5.5,,,,,,,,5.5,Crotone,1,2017-18
11,33,Dussenne N.,Dif,D,5.0,,,,,,1.0,,4.5,Crotone,1,2017-18
12,13,Izco M.,Cen,C,5.0,,,,,,,,5.0,Crotone,1,2017-18
13,9,Nalini A.,Tre,T,5.5,,,,,,,,5.5,Crotone,1,2017-18
0,57,Sportiello M.,Por,P,6.5,-3.0,,,,,,,3.5,Fiorentina,1,2017-18
1,13,Astori D.,Dif,D,5.0,,,,,,,,5.0,Fiorentina,1,2017-18
2,31,Vitor Hugo F.,Dif,D,4.5,,,,,,,,4.5,Fiorentina,1,2017-18
3,15,Olivera M.,Dif,D,5.0,,,,,,,,5.0,Fiorentina,1,2017-18
4,40,Tomovic N.,Dif,D,4.5,,,,,,,,4.5,Fiorentina,1,2017-18
5,17,Veretout J.,Cen,C,6.5,,,,,,,,6.5,Fiorentina,1,2017-18
6,6,Sanchez C.,Cen,C,5.5,,,,,,1.0,,5.0,Fiorentina,1,2017-18
7,24,Benassi M.,Cen,C,5.5,,,,,,,,5.5,Fiorentina,1,2017-18
8,28,Gil Dias B.,Tre,T,5.5,,,,,,,,5.5,Fiorentina,1,2017-18
9,10,Eysseric V.,Tre,T,6.5,,,,,,,,6.5,Fiorentina,1,2017-18
10,9,Simeone G.,Att,A,6.0,,,,,,,,6.0,Fiorentina,1,2017-18
11,19,Cristoforo S.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,1,2017-18
12,7,Zekhnini R.,Tre,T,,,,,,,,,,Fiorentina,1,2017-18
13,30,Babacar K.,Att,A,6.0,,,,,,,,6.0,Fiorentina,1,2017-18
0,1,Perin M.,Por,P,6.0,,,,,,,,6.0,Genoa,1,2017-18
1,14,Biraschi D.,Dif,D,6.0,,,,,,,,6.0,Genoa,1,2017-18
2,13,Rossettini L.,Dif,D,6.5,,,,,,1.0,,6.0,Genoa,1,2017-18
3,3,Gentiletti S.,Dif,D,6.0,,,,,,1.0,,5.5,Genoa,1,2017-18
4,22,Lazovic D.,Cen,C,6.0,,,,,,,,6.0,Genoa,1,2017-18
5,44,Veloso M.,Cen,C,6.5,,,,,,1.0,,6.0,Genoa,1,2017-18
6,8,Bertolacci A.,Cen,C,6.0,,,,,,,,6.0,Genoa,1,2017-18
7,93,Laxalt D.,Cen,C,6.5,,,,,,,,6.5,Genoa,1,2017-18
8,11,Taarabt A.,Tre,T,5.5,,,,,,,,5.5,Genoa,1,2017-18
9,19,Pandev G.,Tre,T,6.0,,,,,,,,6.0,Genoa,1,2017-18
10,16,Galabinov A.,Att,A,6.5,,,,,,,,6.5,Genoa,1,2017-18
11,40,Omeonga S.,Cen,C,6.0,,,,,,,,6.0,Genoa,1,2017-18
12,17,Palladino R.,Tre,T,5.5,,,,,,,,5.5,Genoa,1,2017-18
13,74,Salcedo E.,Att,A,6.0,,,,,,,,6.0,Genoa,1,2017-18
0,1,Handanovic S.,Por,P,7.0,,,,,,,,7.0,Inter,1,2017-18
1,25,Miranda J.,Dif,D,6.5,,,,,,,,6.5,Inter,1,2017-18
2,33,Dambrosio D.,Dif,D,5.5,,,,,,,,5.5,Inter,1,2017-18
3,55,Nagatomo Y.,Dif,D,5.5,,,,,,,,5.5,Inter,1,2017-18
4,37,Skriniar M.,Dif,D,7.0,,,,,,,,7.0,Inter,1,2017-18
5,11,Vecino M.,Cen,C,6.0,,,,,,,,6.0,Inter,1,2017-18
6,77,Brozovic M.,Cen,C,5.5,,,,,,,,5.5,Inter,1,2017-18
7,20,Valero B.,Cen,C,7.0,,,,,,,,7.0,Inter,1,2017-18
8,44,Perisic I.,Tre,T,7.0,1.0,1.0,,,,,,11.5,Inter,1,2017-18
9,87,Candreva A.,Tre,T,6.0,,,,,,,,6.0,Inter,1,2017-18
10,9,Icardi M.,Att,A,8.0,2.0,,1.0,,,,,14.0,Inter,1,2017-18
11,5,Gagliardini R.,Cen,C,6.0,,,,,,,,6.0,Inter,1,2017-18
12,23,Eder C.,Tre,T,,,,,,,,,,Inter,1,2017-18
