,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,assist,gol_fatto_subito,gol_su_rigore,assist_da_fermo
8679,16,mandzukic m,juventus,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
2444,16,hysaj e,napoli,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
1471,16,cannavaro p,sassuolo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1493,16,castan l,torino,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
5886,16,locatelli m,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7328,16,anderson f,lazio,A,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1465,16,campagnaro h,pescara,D,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4180,16,barberis a,crotone,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8487,16,krejci l,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
678,16,strakosha t,lazio,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3459,16,rudiger a,roma,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
4902,16,dessena d,cagliari,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
4191,16,barella n,cagliari,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
9196,16,pettinari s,pescara,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8809,16,mertens d,napoli,A,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2457,16,izzo a,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5746,16,kums s,udinese,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
2545,16,krafth e,bologna,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
4266,16,baselli d,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
352,16,karnezis o,udinese,P,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7489,16,bernardeschi f,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5763,16,kurtic j,atalanta,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9132,16,perisic i,inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8458,16,keita b,lazio,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2510,16,koulibaly k,napoli,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
5854,16,linetty k,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
658,16,storari m,cagliari,P,0.5,5.5,-5.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1427,16,caldara m,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5805,16,laxalt d,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3425,16,rossettini l,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7416,16,belotti a,torino,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4226,16,barreto e,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1524,16,ceccherini f,crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9177,16,petagna a,atalanta,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4739,16,croce d,empoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
5840,16,lemina m,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3119,16,peluso f,sassuolo,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
793,16,abate i,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7260,16,zielinski p,napoli,C,11.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5937,16,lulic s,lazio,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3520,16,salcedo c,fiorentina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
7162,16,veloso m,genoa,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
6060,16,mazzitelli l,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9376,16,sau m,cagliari,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8553,16,lazovic d,genoa,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7146,16,vecino m,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1608,16,chiriches v,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
753,16,tatarusanu c,fiorentina,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1620,16,cionek t,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6096,16,melo f,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3539,16,samir c,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6098,16,memushaj l,pescara,C,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2016-17,,,,
7091,16,valdifiori m,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4037,16,aquilani a,pescara,C,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17,,,,
2286,16,goldaniga e,palermo,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4825,16,de guzman j,chievo,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
3061,16,pasqual m,empoli,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
2281,16,gobbi m,chievo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6136,16,milinkovic s,lazio,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7065,16,torreira l,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
192,16,donnarumma g,milan,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1591,16,chiellini g,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6030,16,martella b,crotone,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7189,16,verre v,pescara,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9330,16,ricci f,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
295,16,hart j,torino,P,3.5,6.5,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
693,16,szczesny w,roma,P,11.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,2016-17,,,,
5955,16,magnanelli f,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3473,16,rugani d,juventus,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
2971,16,nagatomo y,inter,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1542,16,ceppitelli l,cagliari,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8647,16,manaj r,pescara,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
7249,16,widmer s,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
279,16,handanovic s,inter,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17,,,,
3016,16,olivera,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7293,16,adriano l,milan,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5971,16,marchisio c,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9288,16,quagliarella f,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8509,16,lapadula g,milan,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7220,16,viviani f,bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4877,16,de rossi d,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6005,16,mario j,inter,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4106,16,badelj m,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2350,16,gyomber n,pescara,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
3036,16,paletta g,milan,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
8632,16,maccarone m,empoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4780,16,cuadraro j,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4132,16,badu e,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7510,16,borriello m,cagliari,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7628,16,candreva a,inter,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1365,16,burdisso n,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5349,16,henrique b,palermo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4494,16,brugman g,pescara,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3249,16,radu s,lazio,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
8929,16,nestorovski i,palermo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5115,16,fernandes b,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
917,16,alex sandro,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7996,16,falque i,torino,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3165,16,peres b,roma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3262,16,regini v,sampdoria,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
8024,16,farias d,cagliari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1118,16,barreca a,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2749,16,masiello a,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
491,16,puggioni c,sampdoria,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8960,16,niang m,milan,A,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2016-17,,,,
4459,16,brozovic m,inter,C,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7967,16,falcinelli d,crotone,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
