,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,91,Gollini P.,Por,P,,,,,,,,,6.0,Atalanta,27,2017-18
1,31,Rossi F.,Por,P,,,,,,,,,6.0,Atalanta,27,2017-18
2,1,Berisha E.,Por,P,,,,,,,,,6.0,Atalanta,27,2017-18
3,21,Castagne T.,Dif,D,,,,,,,,,6.0,Atalanta,27,2017-18
4,13,Caldara M.,Dif,D,,,,,,,,,6.0,Atalanta,27,2017-18
5,95,Bastoni A.,Dif,D,,,,,,,,,6.0,Atalanta,27,2017-18
6,33,Hateboer H.,Dif,D,,,,,,,,,6.0,Atalanta,27,2017-18
7,3,Toloi R.,Dif,D,,,,,,,,,6.0,Atalanta,27,2017-18
8,6,Palomino J.,Dif,D,,,,,,,,,6.0,Atalanta,27,2017-18
9,5,Masiello A.,Dif,D,,,,,,,,,6.0,Atalanta,27,2017-18
10,28,Mancini G.,Dif,D,,,,,,,,,6.0,Atalanta,27,2017-18
11,8,Gosens R.,Dif,D,,,,,,,,,6.0,Atalanta,27,2017-18
12,4,Cristante B.,Cen,C,,,,,,,,,6.0,Atalanta,27,2017-18
13,32,Haas N.,Cen,C,,,,,,,,,6.0,Atalanta,27,2017-18
14,88,Schmidt J.,Cen,C,,,,,,,,,6.0,Atalanta,27,2017-18
15,37,Spinazzola L.,Cen,C,,,,,,,,,6.0,Atalanta,27,2017-18
16,94,Melegoni F.,Cen,C,,,,,,,,,6.0,Atalanta,27,2017-18
17,11,Freuler R.,Cen,C,,,,,,,,,6.0,Atalanta,27,2017-18
18,15,De Roon M.,Cen,C,,,,,,,,,6.0,Atalanta,27,2017-18
19,11,Rizzo L.,Cen,C,,,,,,,,,6.0,Atalanta,27,2017-18
20,72,Ilicic J.,Tre,T,,,,,,,,,6.0,Atalanta,27,2017-18
21,10,Gomez A.,Tre,T,,,,,,,,,6.0,Atalanta,27,2017-18
22,0,Latte Lath E.,Tre,T,,,,,,,,,6.0,Atalanta,27,2017-18
23,9,Cornelius A.,Att,A,,,,,,,,,6.0,Atalanta,27,2017-18
24,0,Barrow M.,Att,A,,,,,,,,,6.0,Atalanta,27,2017-18
25,29,Petagna A.,Att,A,,,,,,,,,6.0,Atalanta,27,2017-18
0,1,Puggioni C.,Por,P,,,,,,,,,6.0,Benevento,27,2017-18
1,0,Cotticelli A.,Por,P,,,,,,,,,6.0,Benevento,27,2017-18
2,22,Brignoli A.,Por,P,,,,,,,,,6.0,Benevento,27,2017-18
