,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.5,-2.0,,,,,,,4.5,Atalanta,33,2014-15
1,6,Bellini G.,Dif,D,5.5,,,,,,,,5.5,Atalanta,33,2014-15
2,29,Benalouane Y.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,33,2014-15
3,93,Drame B.,Dif,D,5.0,,,,,,,,5.0,Atalanta,33,2014-15
4,22,Zappacosta D.,Dif,D,5.0,,,,,,,,5.0,Atalanta,33,2014-15
5,13,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,33,2014-15
6,11,Moralez M.,Cen,C,6.5,,,,,,,,6.5,Atalanta,33,2014-15
7,10,Gomez A.,Cen,C,6.5,,,,,,,,6.5,Atalanta,33,2014-15
8,21,Cigarini L.,Cen,C,6.0,,,,,,,,6.0,Atalanta,33,2014-15
9,17,Carmona C.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,33,2014-15
10,51,Pinilla M.,Att,A,7.5,2.0,,,,,1.0,,13.0,Atalanta,33,2014-15
11,7,Dalessandro M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,33,2014-15
12,8,Migliaccio G.,Cen,C,,,,,,,1.0,,,Atalanta,33,2014-15
13,9,Bianchi R.,Att,A,5.5,,,,,,,,5.5,Atalanta,33,2014-15
0,1,Brkic Z.,Por,P,6.0,-1.0,,,,,,,5.0,Cagliari,33,2014-15
1,32,Ceppitelli L.,Dif,D,5.0,,,,,,1.0,,4.5,Cagliari,33,2014-15
2,3,Murru N.,Dif,D,4.0,,,,,,,1.0,3.0,Cagliari,33,2014-15
3,0,Diakite M.,Dif,D,5.0,,,,,,,,5.0,Cagliari,33,2014-15
4,14,Pisano F.,Dif,D,5.5,,,,,,,,5.5,Cagliari,33,2014-15
5,0,Mpoku P.,Cen,C,5.5,,,,,,1.0,,5.0,Cagliari,33,2014-15
6,20,Ekdal A.,Cen,C,5.5,,,,,,1.0,,5.0,Cagliari,33,2014-15
7,16,Dessena D.,Cen,C,5.0,,,,,,,,5.0,Cagliari,33,2014-15
8,10,Joao Pedro G.,Cen,C,5.0,,,,,,,,5.0,Cagliari,33,2014-15
9,25,Sau M.,Att,A,5.0,,,,,,,,5.0,Cagliari,33,2014-15
10,90,Cop D.,Att,A,5.0,,,,,,,,5.0,Cagliari,33,2014-15
11,5,Conti D.,Cen,C,5.0,,,,,,1.0,,4.5,Cagliari,33,2014-15
12,7,Cossu A.,Cen,C,4.5,,,,,,,1.0,3.5,Cagliari,33,2014-15
13,17,Farias D.,Att,A,6.0,,,,,,,,6.0,Cagliari,33,2014-15
0,30,Agliardi F.,Por,P,5.5,-2.0,,,,,,,3.5,Cesena,33,2014-15
