,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,gol_fatto_subito,gol_su_rigore,assist,assist_da_fermo
1742,28,danilo l,bologna,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1565,28,colley o,sampdoria,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4702,28,anderson d,lazio,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
978,28,augello t,sampdoria,D,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
4718,28,badelj m,fiorentina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7823,28,ramsey a,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3056,28,magnani g,sassuolo,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
215,28,gabriel f,lecce,P,2.5,6.5,-4.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
340,28,letica k,spal,P,2.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6095,28,ghezzi a,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1914,28,de vrij s,inter,D,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10928,28,zapata d,atalanta,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
609,28,sirigu s,torino,P,1.5,5.5,-4.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6077,28,gagliardini r,inter,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
704,28,strakosha t,lazio,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6133,28,gomez a,atalanta,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
3051,28,lykogiannis c,cagliari,D,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
4025,28,rui m,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
901,28,alves b,parma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8480,28,valoti m,spal,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
1751,28,darmian m,parma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8522,28,veloso m,verona,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7139,28,meite s,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1350,28,caldara m,atalanta,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
4934,28,bentancur r,juventus,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
7110,28,medel g,bologna,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
2552,28,hernandez t,milan,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11245,28,gotti,udinese,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8377,28,traore j,sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
