,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
10731,18,biondini d,sassuolo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21348,18,d lopez,cagliari,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11062,18,capezzi l,sampdoria,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17258,18,bonazzoli f,spal,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
972,18,ichazo s,torino,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17225,18,berardi d,sassuolo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7088,18,masiello a,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7157,18,mattiello f,spal,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18267,18,farias d,cagliari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14728,18,nalini a,crotone,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10987,18,calvano s,verona,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5778,18,hateboer h,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7127,18,masina a,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21583,18,giampaolo,sampdoria,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11016,18,candreva a,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6618,18,lirola p,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18343,18,gakpe s,genoa,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6565,18,lichtsteiner s,juventus,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21612,18,iachini,sassuolo,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5601,18,gomez g,milan,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17725,18,coda m,benevento,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17137,18,balde i,sampdoria,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14780,18,neto p,lazio,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14962,18,parolo m,lazio,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21488,18,donadoni,bologna,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6492,18,letizia g,benevento,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14516,18,missiroli s,sassuolo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5574,18,goldaniga e,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18367,18,galabinov a,genoa,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
742,18,dragowski b,fiorentina,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6538,18,letschert t,sassuolo,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
783,18,festa m,crotone,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7227,18,mbaye i,bologna,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5643,18,gonzalez g,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14545,18,montolivo r,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6424,18,laurini v,fiorentina,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5702,18,gravillon a,benevento,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17766,18,cornelius a,atalanta,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17608,18,caprari g,sampdoria,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10657,18,bessa d,verona,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
10972,18,calhanoglu h,milan,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7200,18,mauricio,lazio,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5742,18,gyamfi b,benevento,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1012,18,krapikas t,sampdoria,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5660,18,gosens r,atalanta,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6443,18,lazaar a,benevento,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17178,18,belotti a,torino,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10708,18,biglia l,milan,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17644,18,centurion r,genoa,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
592,18,crosta l,cagliari,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10413,18,bellemo a,spal,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18315,18,floccari s,spal,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14581,18,mora l,spal,C,,,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
854,18,gomis a,spal,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
12866,18,gnoukouri a,inter,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10871,18,brozovic m,inter,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
14831,18,obi j,torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10798,18,bonaventura g,milan,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6037,18,izzo a,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10542,18,berenguer a,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6891,18,maksimovic n,napoli,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17662,18,cerci a,verona,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14639,18,murgia a,lazio,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18080,18,dzeko e,roma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17401,18,boye l,torino,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6000,18,illanes j,fiorentina,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17494,18,caicedo f,lazio,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17899,18,destro m,bologna,A,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2017-18
6734,18,lukaku j,lazio,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
684,18,donnarumma g,milan,P,2.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
18120,18,eder c,inter,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14697,18,nainggolan r,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21420,18,di francesco,roma,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6078,18,jaroszynski p,chievo,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
6207,18,kolarov a,roma,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
12812,18,gil dias,fiorentina,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18013,18,djordjevic f,lazio,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17422,18,brignola e,benevento,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10846,18,brlek p,genoa,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6798,18,lyanco,torino,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14844,18,oikonomidis c,lazio,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6099,18,jesus j,roma,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6185,18,keita c,bologna,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18026,18,dybala p,juventus,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6853,18,maggio c,napoli,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
669,18,donnarumma a,milan,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
