,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,gol_fatto_subito,gol_su_rigore,assist,assist_da_fermo
3283,11,mbaye i,bologna,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11685,11,t motta,genoa,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10830,11,teodorczyk l,udinese,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9028,11,bonazzoli f,sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5367,11,castro l,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4230,11,smalling c,roma,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2101,11,djimsiti b,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11173,11,gasperini,atalanta,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8138,11,soriano r,bologna,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10515,11,rebic a,milan,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11571,11,pioli,milan,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3256,11,mateju a,brescia,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
1328,11,calabria d,milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5379,11,castrovilli g,fiorentina,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8059,11,scozzarella m,parma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5443,11,chiesa f,fiorentina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5432,11,cataldi d,lazio,C,,,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
778,11,acerbi f,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9012,11,boateng kp,fiorentina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8079,11,shakhov y,lecce,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
4548,11,zapata c,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8007,11,schone l,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9008,11,berardi d,sassuolo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3802,11,riccardi d,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9536,11,gervinho,parma,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3851,11,romagna f,sassuolo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3957,11,rossettini l,lecce,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
585,11,silvestri m,verona,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5639,11,de paul r,udinese,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
7825,11,ramsey a,juventus,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9158,11,castillejo s,milan,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
559,11,sepe l,parma,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
835,11,aina o,torino,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
4396,11,tomovic n,spal,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
