,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
7409,21,pellegrini l,sassuolo,C,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6077,21,hetemaj p,chievo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3187,21,murru n,cagliari,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4432,21,asamoah k,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4935,21,bruno a,pescara,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8572,21,bahebeck j,pescara,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
6578,21,kurtic j,atalanta,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8586,21,balogh n,palermo,A,,,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6737,21,ljajic a,torino,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
416,21,mirante a,bologna,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
825,21,acerbi f,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1621,21,ceppitelli l,cagliari,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3611,21,rodriguez g,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10479,21,schick p,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3569,21,rispoli a,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1504,21,caldara m,atalanta,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3177,21,murillo j,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3140,21,munoz e,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3101,21,moretti e,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3648,21,rosi a,crotone,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1578,21,ceccherini f,crotone,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
80,21,buffon g,juventus,P,7.0,,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
4549,21,barberis a,crotone,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8641,21,berardi d,sassuolo,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4465,21,badelj m,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7691,21,rigoni l,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8296,21,valero borja,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1704,21,cionek t,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1638,21,cesar b,chievo,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9651,21,maccarone m,empoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10143,21,perica s,udinese,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4567,21,barella n,cagliari,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7632,21,quaison r,palermo,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5835,21,gazzi a,palermo,C,5.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17
9586,21,lapadula g,milan,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
303,21,hart j,torino,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
6251,21,joao mario,inter,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1538,21,cannavaro p,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5390,21,de rossi d,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9603,21,lombardi c,lazio,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4954,21,buchel m,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1656,21,chiellini g,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1725,21,coda a,pescara,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4516,21,banega e,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9763,21,matri a,sassuolo,A,13.0,7.5,6.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9701,21,mandzukic m,juventus,A,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7513,21,pjanic m,juventus,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1160,21,barreca a,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6644,21,lazovic d,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
346,21,karnezis o,udinese,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
5325,21,de guzman j,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
986,21,alves b,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9917,21,nestorovski i,palermo,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4741,21,bernardeschi f,fiorentina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
22,21,berisha e,atalanta,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
1191,21,barzagli a,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3337,21,patric,lazio,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8392,21,verre v,pescara,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6456,21,krejci l,bologna,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3324,21,pasqual m,empoli,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4894,21,brozovic m,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4707,21,benassi m,torino,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
31,21,bizzarri a,pescara,P,1.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
3360,21,pavlovic d,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4699,21,benali a,pescara,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5999,21,hamsik m,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3442,21,pezzella g,palermo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7445,21,perisic i,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3402,21,pereira p,sampdoria,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4834,21,birsa v,chievo,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6234,21,jankto j,udinese,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9978,21,ocampos l,genoa,A,7.5,5.5,2.0,0.0,0.0,0.0,0.0,0.0,2016-17
3388,21,peluso f,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1066,21,ansaldi c,inter,D,5.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17
3430,21,peres b,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7471,21,perotti d,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6618,21,laxalt d,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9968,21,niang m,milan,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1084,21,antei l,sassuolo,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6011,21,henrique b,palermo,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4782,21,biglia l,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4870,21,bonaventura g,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10452,21,sau m,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4775,21,bertolacci a,milan,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1127,21,astori d,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9881,21,muriel l,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1233,21,bastoni a,atalanta,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8471,21,zielinski p,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
389,21,marchetti f,lazio,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
