,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
6609,17,jorquera,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
5299,17,codrea,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6768,17,lamela,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
669,17,pegolo,siena,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
2239,17,ferronetti,udinese,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
9340,17,chavez,napoli,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
9972,17,klose,lazio,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
543,17,julio cesar,inter,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
5929,17,gago,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
5308,17,colucci,cesena,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
929,17,alvarez ps,catania,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
5603,17,dessena,cagliari,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
9349,17,cisse,lazio,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
9569,17,di vaio,bologna,A,8.5,6.0,3.0,-0.5,0.0,0.0,0.0,0.0,2011-12
6297,17,hamsik,napoli,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2011-12
4731,17,behrami,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
5945,17,galloppa,parma,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
6232,17,guana,cesena,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
6950,17,luciano,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1339,17,bonera,milan,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
6496,17,inler g,napoli,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2011-12
5168,17,carmona,atalanta,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
8895,17,zuniga,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
2735,17,legrottaglie,catania,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
