,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,gol_fatto_subito,gol_su_rigore,assist,assist_da_fermo
222,6,cordaz a,crotone,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2017-18,,,,
9232,6,inglese r,chievo,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
6100,6,gustafson s,torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
430,6,nicolas a,verona,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
3443,6,pezzella g,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
10829,6,gasperini,atalanta,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
2874,6,maksimovic n,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
7365,6,poli a,bologna,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18,,,,
4851,6,bernardeschi f,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
835,6,adjapong c,sassuolo,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18,,,,
8668,6,coda m,benevento,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
9919,6,pellegri p,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
9200,6,immobile c,lazio,A,12.5,7.5,3.0,0.0,0.0,2.0,0.0,0.0,2017-18,,,,
10558,6,zapata d,sampdoria,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
8009,6,valoti m,verona,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
1853,6,de maio s,bologna,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
2881,6,mancini g,atalanta,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18,,,,
3451,6,pezzella g,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
6387,6,joao pedro,cagliari,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
7325,6,pjanic m,juventus,C,11.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
1231,6,biraghi c,fiorentina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18,,,,
9172,6,icardi m,inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
3493,6,pisacane f,cagliari,D,4.5,5.5,0.0,0.0,-1.0,0.0,0.0,0.0,2017-18,,,,
1066,6,astori d,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
5645,6,diawara a,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
583,6,sirigu s,torino,P,3.5,7.5,-4.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
147,6,buffon g,juventus,P,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-18,,,,
5692,6,donsah g,bologna,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18,,,,
9307,6,kalinic n,milan,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
7177,6,padoin s,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
1733,6,costa f,spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
2825,6,lukaku j,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
881,6,ajeti a,crotone,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
2654,6,larsen j,udinese,D,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
4240,6,vicari f,spal,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
5120,6,calhanoglu h,milan,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
8072,6,veloso m,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
58,6,berisha e,atalanta,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
