,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,gol_fatto_subito,gol_su_rigore,assist,assist_da_fermo
1061,11,ansaldi c,inter,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
3021,11,mesbah d,crotone,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8031,11,sturaro s,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
10003,11,palacio r,inter,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8082,11,suso,milan,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1692,11,cionek t,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8106,11,tachtsidis p,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3045,11,milic h,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1726,11,coda a,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5302,11,d'alessandro m,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3050,11,miranda j,inter,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
9954,11,niang m,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6640,11,lazovic d,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8706,11,boye' l,torino,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
1895,11,danilo l,udinese,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
6014,11,henrique b,palermo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9287,11,icardi m,inter,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3908,11,skriniar m,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1123,11,astori d,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3925,11,spolli n,chievo,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
3426,11,peres b,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5247,11,croce d,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1028,11,andelkovic s,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
10067,11,pandev g,genoa,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5345,11,de paul r,udinese,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6599,11,laxalt d,genoa,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
10078,11,parigini v,chievo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8470,11,zielinski p,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6788,11,lukic s,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7309,11,paredes l,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
939,11,alex sandro,juventus,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
7051,11,mitrita a,pescara,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
5792,11,gagliardini r,atalanta,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2273,11,gamberini a,chievo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
