,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,ass,yyss
5932,38,elmas e,napoli,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5606,38,da riva j,atalanta,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7694,38,pulgar e,fiorentina,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
4215,38,smalling c,roma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
543,38,sepe l,parma,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20
9128,38,caputo f,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2167,38,ekong t,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10155,38,okaka s,udinese,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2980,38,luiz felipe,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10299,38,pandev g,genoa,A,8.5,7.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
3262,38,mattiello f,cagliari,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4588,38,agudelo k,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6644,38,lazovic d,verona,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3259,38,mateju a,brescia,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7252,38,muratore s,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
527,38,radunovic b,verona,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20
4442,38,venuti l,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9626,38,higuain g,juventus,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
4576,38,zeegelaar m,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
726,38,szczesny w,juventus,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20
6612,38,ladinetti r,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1357,38,caldara m,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11107,38,de zerbi,sassuolo,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6408,38,juwara m,bologna,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11295,38,inzaghi s,lazio,0,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7821,38,ramsey a,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5353,38,cassata f,genoa,C,,,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
4428,38,vavro d,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4449,38,vera b,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8939,38,barrow m,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9738,38,insigne l,napoli,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
785,38,acerbi f,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2913,38,lirola p,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8963,38,belotti a,torino,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4399,38,tomovic n,spal,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8704,38,walace s,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3310,38,meccariello b,lecce,D,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
10318,38,pazzini g,verona,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9747,38,kalinic n,roma,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
10312,38,pavoletti l,cagliari,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6680,38,lazzari m,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
411,38,musso j,udinese,P,7.0,7.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7991,38,saponara r,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4416,38,tonelli l,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2934,38,lucioni f,lecce,D,3.0,5.0,0.0,0.0,0.0,0.0,-2.0,0.0,2019-20
11062,38,d aversa,parma,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2096,38,djimsiti b,atalanta,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3297,38,mbaye i,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6345,38,jankto j,sampdoria,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4609,38,alberto l,lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8134,38,soriano r,bologna,C,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20
11332,38,juric,verona,0,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
10151,38,nestorovski i,udinese,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5185,38,brozovic m,inter,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
11290,38,iachini,fiorentina,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4564,38,zappacosta d,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11164,38,fonseca,roma,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9700,38,inglese r,parma,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
10250,38,palacio r,bologna,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6482,38,kluivert j,roma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
536,38,rosati a,torino,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
8851,38,adekanye b,lazio,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2126,38,donati g,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
754,38,terraciano p,fiorentina,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
109,38,consigli a,sassuolo,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
7261,38,murgia a,spal,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11177,38,gasperini,atalanta,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8811,38,zielinski p,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7579,38,pessina m,verona,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11226,38,gattuso,napoli,0,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2146,38,duarte l,milan,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8321,38,thorsby m,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3128,38,manolas k,napoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4510,38,yoshida m,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4522,38,young a,inter,D,11.5,7.5,3.0,0.0,0.0,0.0,0.0,1.0,2019-20
8832,38,zmrhal j,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9684,38,immobile c,lazio,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4494,38,walukiewicz s,cagliari,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11117,38,di biagio,spal,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7970,38,saelemaekers a,milan,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4555,38,zapata c,genoa,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3006,38,lukaku j,lazio,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3226,38,masiello a,genoa,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9643,38,ibrahimovic z,milan,A,6.5,6.5,3.0,0.0,0.0,-3.0,0.0,0.0,2019-20
6587,38,kurtic j,parma,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6444,38,kessie f,milan,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4467,38,vicari f,spal,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1347,38,calafiori r,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
131,38,cragno a,cagliari,P,6.5,7.0,-3.0,-0.5,0.0,3.0,0.0,0.0,2019-20
1344,38,calabria d,milan,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8872,38,aye f,brescia,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10187,38,olivieri g,juventus,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11268,38,gotti,udinese,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8778,38,zaniolo n,roma,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
3037,38,lykogiannis c,cagliari,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10261,38,paloschi a,cagliari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6568,38,kulusevski d,parma,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1637,38,criscito d,genoa,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
760,38,thiam d,spal,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5258,38,calhanoglu h,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7966,38,ruiz f,napoli,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
3207,38,marusic a,lazio,D,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
8192,38,strefezza g,spal,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2666,38,izzo a,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3338,38,milenkovic n,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3351,38,monterisi i,lecce,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5555,38,cristante b,roma,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10903,38,vrioni g,juventus,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10904,38,zanimacchia l,juventus,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1059,38,bastoni a,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6830,38,locatelli m,sassuolo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9076,38,caprari g,parma,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
205,38,fuzato d,roma,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
5291,38,callejon j,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9527,38,gabbiadini m,sampdoria,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2031,38,di lorenzo g,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8352,38,tonali s,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10926,38,zapata d,atalanta,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7757,38,rabiot a,juventus,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
2788,38,koulibaly k,napoli,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1237,38,bonucci l,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
691,38,strakosha t,lazio,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20
6188,38,hernani j,parma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4708,38,askildsen k,sampdoria,C,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
5515,38,correa j,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6807,38,lobotka s,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6193,38,horvath k,spal,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10418,38,pinamonti a,genoa,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5139,38,bonaventura g,milan,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
211,38,gabriel f,lecce,P,1.5,5.5,-4.0,0.0,0.0,0.0,0.0,0.0,2019-20
6859,38,lukic s,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
