,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,91,Gollini P.,Por,P,6.0,,,,,,,,6.0,Atalanta,29,2016-17
1,5,Masiello A.,Dif,D,6.5,,,,,,1.0,,6.0,Atalanta,29,2016-17
2,13,Caldara M.,Dif,D,6.0,,,,,,,,6.0,Atalanta,29,2016-17
3,0,Hateboer H.,Dif,D,6.5,,1.0,,,,1.0,,7.0,Atalanta,29,2016-17
4,3,Toloi R.,Dif,D,6.5,,,,,,,,6.5,Atalanta,29,2016-17
5,88,Grassi A.,Cen,C,6.5,1.0,,,,,,,9.5,Atalanta,29,2016-17
6,11,Freuler R.,Cen,C,7.0,,,,,,,,7.0,Atalanta,29,2016-17
7,6,Cristante B.,Cen,C,6.0,,,,,,,,6.0,Atalanta,29,2016-17
8,10,Gomez A.,Tre,T,7.5,2.0,1.0,,,,,,14.5,Atalanta,29,2016-17
9,37,Spinazzola L.,Tre,T,6.0,,,,,,,,6.0,Atalanta,29,2016-17
10,29,Petagna A.,Att,A,6.0,,,,,,,,6.0,Atalanta,29,2016-17
11,19,Kessie F.,Cen,C,6.5,,1.0,,,,,,7.5,Atalanta,29,2016-17
12,8,Migliaccio G.,Cen,C,,,,,,,,,,Atalanta,29,2016-17
13,43,Paloschi A.,Att,A,5.0,,,,,,,,5.0,Atalanta,29,2016-17
0,1,Da Costa A.,Por,P,6.0,-1.0,,,,,,,5.0,Bologna,29,2016-17
1,4,Krafth E.,Dif,D,5.5,,,,,,,,5.5,Bologna,29,2016-17
2,28,Gastaldello D.,Dif,D,6.0,,,,,,,,6.0,Bologna,29,2016-17
3,18,Helander F.,Dif,D,6.0,,,,,,,,6.0,Bologna,29,2016-17
4,20,Maietta D.,Dif,D,6.5,,1.0,,,,1.0,,7.0,Bologna,29,2016-17
5,31,Dzemaili B.,Cen,C,7.5,2.0,,,,,,,13.5,Bologna,29,2016-17
6,16,Nagy A.,Cen,C,6.0,,,,,,,,6.0,Bologna,29,2016-17
7,5,Pulgar E.,Cen,C,6.0,,,,,,1.0,,5.5,Bologna,29,2016-17
8,11,Krejci L.,Tre,T,7.0,,1.0,,,,,,8.0,Bologna,29,2016-17
9,9,Verdi S.,Tre,T,7.5,1.0,1.0,,,,,,11.5,Bologna,29,2016-17
10,10,Destro M.,Att,A,5.0,,,,,,,,5.0,Bologna,29,2016-17
11,15,Mbaye I.,Dif,D,,,,,,,,,,Bologna,29,2016-17
12,14,Di Francesco F.,Tre,T,7.0,1.0,1.0,,,,,,11.0,Bologna,29,2016-17
13,0,Petkovic B.,Att,A,6.0,,,,,,,,6.0,Bologna,29,2016-17
0,1,Rafael A.,Por,P,6.0,,,,,,,,6.0,Cagliari,29,2016-17
1,2,Alves B.,Dif,D,6.5,,,,,,,,6.5,Cagliari,29,2016-17
2,29,Murru N.,Dif,D,6.0,,,,,,,,6.0,Cagliari,29,2016-17
3,19,Pisacane F.,Dif,D,6.5,,,,,,1.0,,6.0,Cagliari,29,2016-17
4,3,Isla M.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,29,2016-17
5,20,Padoin S.,Cen,C,5.0,,,,,,,,5.0,Cagliari,29,2016-17
6,77,Tachtsidis P.,Cen,C,6.0,,,,,,,,6.0,Cagliari,29,2016-17
7,21,Ionita A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,29,2016-17
8,4,Dessena D.,Cen,C,,,,,,,,,,Cagliari,29,2016-17
9,10,Joao Pedro,Tre,T,5.5,,,,,,,,5.5,Cagliari,29,2016-17
10,25,Sau M.,Att,A,5.5,,,,,,,,5.5,Cagliari,29,2016-17
11,35,Salamon B.,Dif,D,,,,,,,,,,Cagliari,29,2016-17
12,16,Farago P.,Cen,C,5.5,,,,,,1.0,,5.0,Cagliari,29,2016-17
13,17,Farias D.,Tre,T,6.0,,,,,,,,6.0,Cagliari,29,2016-17
0,70,Sorrentino S.,Por,P,6.0,-4.0,,,,,,,2.0,Chievo,29,2016-17
1,29,Cacciatore F.,Dif,D,5.5,,,,,,,,5.5,Chievo,29,2016-17
2,12,Cesar B.,Dif,D,6.0,,,,,,,,6.0,Chievo,29,2016-17
3,2,Spolli N.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,29,2016-17
